frame,time_s,n_blobs,peak_score
5316,88.65,8,20.6
5322,88.75,1,21.2
5328,88.85,4,22.0
5334,88.95,2,21.9
5340,89.05,3,20.3
5352,89.25,2,20.0
5358,89.35,3,20.9
5364,89.45,8,22.0
5370,89.55,13,23.1
5376,89.65,19,22.7
5382,89.75,18,22.9
5388,89.85,15,22.2
5394,89.95,17,27.6
5400,90.05,20,27.0
5406,90.15,10,27.4
5412,90.25,8,22.3
5418,90.35,14,24.3
5424,90.45,7,21.6
5430,90.55,6,20.4
5436,90.65,6,22.3
5442,90.75,8,31.6
5448,90.85,3,29.3
5454,90.95,8,26.6
5460,91.05,14,22.4
5466,91.15,5,21.0
5472,91.25,15,22.5
5478,91.35,10,20.9
5484,91.45,6,20.9
5490,91.55,6,27.6
5496,91.65,4,20.8
5502,91.75,4,20.9
5508,91.85,4,20.4
5514,91.95,7,20.6
5520,92.05,5,22.5
5526,92.15,7,21.6
5532,92.25,8,25.7
5538,92.35,3,26.9
5544,92.45,6,20.4
5550,92.55,12,22.8
5556,92.65,3,28.4
5562,92.75,6,23.1
5568,92.85,8,27.2
5574,92.95,1,22.1
5580,93.05,8,27.2
5586,93.15,3,27.8
5592,93.25,3,24.6
5598,93.35,5,26.5
5604,93.46,8,23.8
5610,93.56,5,24.5
5616,93.66,7,27.1
5622,93.76,4,22.1
5628,93.86,8,22.0
5634,93.96,2,20.1
5640,94.06,4,20.5
5646,94.16,8,22.5
5652,94.26,1,20.0
5658,94.36,5,20.9
5664,94.46,3,20.2
5670,94.56,1,21.6
5676,94.66,2,21.0
5682,94.76,3,20.6
5688,94.86,4,22.3
5694,94.96,9,21.6
5700,95.06,14,23.2
5706,95.16,11,26.3
5712,95.26,19,25.5
5718,95.36,34,26.4
5724,95.46,31,30.8
5730,95.56,26,30.1
5736,95.66,20,25.5
5742,95.76,10,22.5
5748,95.86,31,24.2
5754,95.96,23,27.4
5760,96.06,45,25.4
5766,96.16,32,26.0
5772,96.26,43,24.6
5778,96.36,48,28.8
5784,96.46,59,29.2
5790,96.56,46,25.5
5796,96.66,45,26.7
5802,96.76,31,25.7
5808,96.86,35,23.5
5814,96.96,35,25.3
5820,97.06,32,26.2
5826,97.16,20,24.4
5832,97.26,25,23.6
5838,97.36,19,26.3
5844,97.46,15,24.3
5850,97.56,9,21.0
5856,97.66,9,22.2
5862,97.76,12,20.9
5868,97.86,1,20.8
5874,97.96,4,20.8
5880,98.06,13,22.8
5886,98.16,11,32.6
5892,98.26,16,26.2
5898,98.36,17,26.1
5904,98.46,15,27.7
5910,98.56,14,27.8
5916,98.66,10,21.8
5922,98.76,12,23.2
5928,98.86,22,22.9
5934,98.96,31,25.7
5940,99.06,53,26.2
5946,99.16,27,26.7
5952,99.26,15,23.2
5958,99.36,30,27.2
5964,99.46,44,23.9
5970,99.56,30,23.6
5976,99.66,37,25.0
5982,99.76,38,28.4
5988,99.86,45,26.5
5994,99.96,56,27.7
6000,100.06,66,26.3
6006,100.16,39,24.8
6012,100.26,51,32.6
6018,100.36,28,24.1
6024,100.46,32,25.5
6030,100.56,27,22.0
6036,100.66,21,23.2
6042,100.76,36,22.6
6048,100.86,21,24.3
6054,100.96,38,24.8
6060,101.06,28,23.4
6066,101.16,17,25.2
6072,101.26,15,22.3
6078,101.36,26,22.8
6084,101.46,33,23.5
6090,101.56,26,21.9
6096,101.66,30,25.1
6102,101.76,7,21.1
6108,101.86,21,22.6
6114,101.96,12,21.8
6120,102.06,26,25.0
6126,102.16,8,21.9
6132,102.26,13,22.2
6138,102.36,12,24.9
6144,102.46,13,22.2
6150,102.56,11,22.8
6156,102.66,4,28.0
6162,102.76,6,22.6
6168,102.86,20,24.9
6174,102.96,20,24.3
6180,103.06,36,26.6
6186,103.16,25,23.8
6192,103.26,24,23.1
