video,event_id,start_frame,end_frame,start_s,end_s,duration_s,n_hits,peak_frame,peak_score,x0,y0,x1,y1
WMarseilles_MAS_12.22.25_LS.mp4,18,12384,12684,206.53,211.54,5.0,36,12528,36.1,4,193,640,512
WMarseilles_MAS_12.22.25_LS.mp4,19,12834,14052,214.04,234.35,20.31,195,13806,36.6,0,208,640,512
WMarseilles_MAS_12.22.25_LS.mp4,20,14994,15030,250.06,250.66,0.6,2,14994,25.3,470,160,624,350
WMarseilles_MAS_12.22.25_LS.mp4,21,15090,15156,251.66,252.76,1.1,12,15102,26.6,0,271,346,512
WMarseilles_MAS_12.22.25_LS.mp4,22,15468,15714,257.97,262.07,4.1,18,15480,28.3,0,31,640,512
WMarseilles_MAS_12.22.25_LS.mp4,23,15780,15918,263.17,265.47,2.3,14,15816,25.9,17,288,640,512
WMarseilles_MAS_12.22.25_LS.mp4,24,16020,16212,267.17,270.37,3.2,23,16200,22.3,0,71,638,460
WMarseilles_MAS_12.22.25_LS.mp4,25,16416,16434,273.78,274.08,0.3,3,16428,21.1,0,356,385,512
WMarseilles_MAS_12.22.25_LS.mp4,26,16620,16758,277.18,279.48,2.3,12,16758,23.9,0,372,447,512
WMarseilles_MAS_12.22.25_LS.mp4,27,16938,17178,282.48,286.48,4.0,15,17118,24.2,78,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,28,17238,17292,287.48,288.38,0.9,9,17292,21.6,0,331,605,512
WMarseilles_MAS_12.22.25_LS.mp4,29,17382,17394,289.89,290.09,0.2,2,17382,22.3,211,397,600,512
WMarseilles_MAS_12.22.25_LS.mp4,30,17562,17568,292.89,292.99,0.1,2,17562,21.8,331,330,409,512
WMarseilles_MAS_12.22.25_LS.mp4,31,17634,17646,294.09,294.29,0.2,3,17640,24.0,96,413,253,512
WMarseilles_MAS_12.22.25_LS.mp4,32,17880,17904,298.19,298.59,0.4,2,17880,21.8,270,20,546,512
WMarseilles_MAS_12.22.25_LS.mp4,33,17982,18012,299.89,300.39,0.5,3,17982,25.9,61,273,582,360
WMarseilles_MAS_12.22.25_LS.mp4,34,18240,18282,304.2,304.9,0.7,3,18282,22.4,103,507,301,512
WMarseilles_MAS_12.22.25_LS.mp4,35,18402,18546,306.9,309.3,2.4,15,18504,31.6,0,0,612,512
WMarseilles_MAS_12.22.25_LS.mp4,36,18648,23274,311.0,388.15,77.15,684,19956,40.7,0,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,37,23568,23796,393.05,396.85,3.8,20,23616,28.0,0,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,38,23922,24168,398.96,403.06,4.1,17,23970,26.2,0,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,39,24234,24288,404.16,405.06,0.9,8,24288,24.5,0,0,640,230
WMarseilles_MAS_12.22.25_LS.mp4,40,24450,24468,407.76,408.06,0.3,3,24468,19.9,0,293,416,463
WMarseilles_MAS_12.22.25_LS.mp4,41,24792,27516,413.47,458.89,45.43,362,25434,32.1,0,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,42,27624,27972,460.7,466.5,5.8,24,27624,28.4,0,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,43,28038,30000,467.6,500.32,32.72,194,28836,28.9,0,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,44,30132,30822,502.52,514.03,11.51,105,30456,47.7,0,157,640,512
