frame,time_s,n_blobs,peak_score
4836,80.6,3,21.8
4842,80.7,3,22.7
4848,80.8,4,21.6
4854,80.9,6,21.2
4860,81.0,4,23.2
4866,81.1,5,23.6
4872,81.2,11,23.4
4878,81.3,3,23.2
4884,81.4,1,19.5
4896,81.6,1,21.3
5022,83.7,1,21.6
5040,84.0,1,20.5
5064,84.4,2,19.8
5070,84.5,1,19.9
5262,87.7,1,25.6
5370,89.5,4,20.3
5376,89.6,1,21.3
5382,89.7,2,23.1
5394,89.9,2,22.1
5406,90.1,1,19.5
5472,91.2,1,20.0
5520,92.0,1,22.0
5568,92.8,1,19.8
5586,93.1,1,19.4
5592,93.2,7,20.6
5598,93.3,5,20.3
5604,93.4,4,21.2
5610,93.5,5,23.1
5616,93.6,7,22.6
5622,93.7,8,22.7
5628,93.8,5,23.0
5634,93.9,9,23.0
5640,94.0,15,22.1
5646,94.1,10,20.9
5652,94.2,9,22.9
5658,94.3,16,27.8
5664,94.4,13,25.7
5670,94.5,18,23.1
5676,94.6,11,21.3
5682,94.7,11,21.0
5688,94.8,13,21.9
5694,94.9,6,22.1
5700,95.0,7,23.7
5718,95.3,1,21.8
5724,95.4,2,21.9
5730,95.5,7,20.7
5736,95.6,7,21.2
5742,95.7,6,21.9
5748,95.8,6,24.5
5754,95.9,8,22.4
5760,96.0,1,19.7
5766,96.1,2,20.5
5772,96.2,2,19.7
5778,96.3,1,23.3
5832,97.2,1,20.0
5934,98.9,1,19.8
5940,99.0,3,25.7
5946,99.1,1,25.0
6036,100.6,1,19.5
6078,101.3,3,20.6
6084,101.4,3,20.6
6090,101.5,1,24.4
6102,101.7,2,22.1
6108,101.8,8,27.2
6114,101.9,6,23.0
6120,102.0,2,29.5
6132,102.2,2,20.7
6144,102.4,1,19.1
6198,103.3,1,20.2
6204,103.4,1,22.5
6216,103.6,1,21.7
6222,103.7,2,24.4
6228,103.8,1,26.4
6234,103.9,2,25.1
6240,104.0,3,24.8
6270,104.5,2,24.8
6288,104.8,3,21.0
6294,104.9,1,19.2
6300,105.0,1,20.1
6318,105.3,1,20.3
6330,105.5,2,20.5
6336,105.6,4,22.5
6342,105.7,6,21.7
6348,105.8,5,22.6
6354,105.9,3,21.2
6360,106.0,6,20.2
6366,106.1,5,20.4
6372,106.2,2,20.8
6378,106.3,4,20.0
6384,106.4,2,20.7
6432,107.2,5,25.6
6438,107.3,3,21.4
6444,107.4,3,21.4
6450,107.5,6,26.4
6456,107.6,9,22.6
6462,107.7,15,23.9
6468,107.8,9,22.0
6474,107.9,9,23.0
6480,108.0,15,24.2
6486,108.1,15,22.6
6492,108.2,12,23.4
6498,108.3,21,22.5
6504,108.4,19,27.1
6510,108.5,17,25.1
6516,108.6,30,23.1
6522,108.7,23,22.3
6528,108.8,23,25.5
6534,108.9,24,24.5
6540,109.0,46,24.7
6546,109.1,31,25.0
6552,109.2,43,25.2
6558,109.3,49,24.1
6564,109.4,51,25.5
6570,109.5,40,24.2
6576,109.6,62,25.4
6582,109.7,64,25.4
6588,109.8,55,26.3
6594,109.9,56,27.1
6600,110.0,58,25.1
6606,110.1,63,29.4
6612,110.2,67,25.4
6618,110.3,85,26.9
6624,110.4,71,28.3
6630,110.5,68,24.7
6636,110.6,58,25.0
6642,110.7,50,31.7
6648,110.8,42,25.3
6654,110.9,31,29.6
6660,111.0,24,22.9
6666,111.1,18,32.0
6672,111.2,23,24.2
6678,111.3,19,24.7
6684,111.4,20,22.6
6690,111.5,15,24.6
6696,111.6,10,25.6
6702,111.7,12,24.2
6708,111.8,13,26.4
6714,111.9,13,25.4
6720,112.0,4,21.6
6726,112.1,7,23.3
6732,112.2,12,22.1
6738,112.3,6,24.8
6744,112.4,4,22.6
6750,112.5,4,22.1
6756,112.6,3,22.5
6762,112.7,5,21.8
6768,112.8,4,23.0
6798,113.3,1,20.7
6804,113.4,1,23.0
