video,event_id,start_frame,end_frame,start_s,end_s,duration_s,n_hits,peak_frame,peak_score,x0,y0,x1,y1
PleasantHick_SHW_01.18.2026_LS.mp4,70,32910,32976,548.76,549.86,1.1,8,32928,22.9,19,242,526,512
PleasantHick_SHW_01.18.2026_LS.mp4,71,33132,33234,552.46,554.16,1.7,8,33132,22.2,3,322,603,487
PleasantHick_SHW_01.18.2026_LS.mp4,72,33306,33336,555.36,555.86,0.5,3,33330,21.7,12,110,206,438
PleasantHick_SHW_01.18.2026_LS.mp4,73,33396,33738,556.86,562.56,5.7,30,33564,34.7,0,0,640,503
PleasantHick_SHW_01.18.2026_LS.mp4,74,33816,34554,563.86,576.17,12.31,69,34464,28.9,0,14,640,509
PleasantHick_SHW_01.18.2026_LS.mp4,75,34818,34824,580.57,580.67,0.1,2,34824,21.9,595,246,619,256
PleasantHick_SHW_01.18.2026_LS.mp4,76,34890,35424,581.77,590.68,8.9,55,35232,34.7,0,0,640,507
PleasantHick_SHW_01.18.2026_LS.mp4,77,35694,35910,595.18,598.78,3.6,11,35748,20.7,0,211,640,496
PleasantHick_SHW_01.18.2026_LS.mp4,78,36084,36702,601.68,611.99,10.3,65,36426,27.5,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,79,36762,38040,612.99,634.3,21.31,140,37344,29.9,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,80,38124,38526,635.7,642.4,6.7,46,38304,24.8,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,81,38928,38934,649.1,649.2,0.1,2,38928,21.0,498,102,628,147
PleasantHick_SHW_01.18.2026_LS.mp4,82,39294,40284,655.21,671.71,16.51,95,39840,31.2,0,118,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,83,40398,40536,673.62,675.92,2.3,9,40398,25.9,0,0,629,359
PleasantHick_SHW_01.18.2026_LS.mp4,84,40860,40962,681.32,683.02,1.7,4,40962,20.0,53,82,630,485
PleasantHick_SHW_01.18.2026_LS.mp4,85,41226,41958,687.42,699.63,12.21,95,41820,28.5,0,0,640,504
PleasantHick_SHW_01.18.2026_LS.mp4,86,42312,42384,705.53,706.73,1.2,5,42312,23.1,73,26,640,247
PleasantHick_SHW_01.18.2026_LS.mp4,87,42660,42744,711.33,712.73,1.4,7,42660,20.1,41,81,634,357
PleasantHick_SHW_01.18.2026_LS.mp4,88,43596,43620,726.94,727.34,0.4,2,43620,20.2,105,113,565,395
PleasantHick_SHW_01.18.2026_LS.mp4,89,43740,43896,729.34,731.94,2.6,9,43860,24.5,0,203,614,505
PleasantHick_SHW_01.18.2026_LS.mp4,90,43974,44004,733.24,733.74,0.5,2,43974,20.4,35,429,577,475
PleasantHick_SHW_01.18.2026_LS.mp4,91,44346,44472,739.45,741.55,2.1,9,44358,22.1,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,92,44766,45072,746.45,751.55,5.1,22,44772,22.1,28,7,640,471
PleasantHick_SHW_01.18.2026_LS.mp4,93,45132,45222,752.55,754.05,1.5,7,45204,21.5,19,38,621,512
PleasantHick_SHW_01.18.2026_LS.mp4,94,45312,45690,755.55,761.86,6.3,37,45324,22.1,0,64,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,95,46350,46536,772.86,775.96,3.1,9,46410,20.8,13,130,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,96,46770,46812,779.87,780.57,0.7,4,46812,21.1,13,5,619,378
PleasantHick_SHW_01.18.2026_LS.mp4,97,46884,47058,781.77,784.67,2.9,13,46890,23.6,0,21,640,510
PleasantHick_SHW_01.18.2026_LS.mp4,98,47244,47250,787.77,787.87,0.1,2,47250,20.1,474,73,640,434
PleasantHick_SHW_01.18.2026_LS.mp4,99,47340,47370,789.37,789.87,0.5,3,47346,20.0,561,456,640,502
PleasantHick_SHW_01.18.2026_LS.mp4,100,47472,47508,791.57,792.17,0.6,3,47490,20.6,21,193,609,487
PleasantHick_SHW_01.18.2026_LS.mp4,101,47592,49122,793.57,819.08,25.51,199,47628,34.6,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,102,49188,49266,820.18,821.48,1.3,7,49266,32.5,27,4,585,191
PleasantHick_SHW_01.18.2026_LS.mp4,103,49566,49740,826.49,829.39,2.9,12,49692,23.2,76,0,631,506
PleasantHick_SHW_01.18.2026_LS.mp4,104,50142,50250,836.09,837.89,1.8,7,50208,26.2,173,3,577,505
PleasantHick_SHW_01.18.2026_LS.mp4,105,50370,50844,839.89,847.8,7.9,64,50568,33.5,0,0,633,505
PleasantHick_SHW_01.18.2026_LS.mp4,106,51120,51186,852.4,853.5,1.1,3,51168,21.7,607,40,628,397
PleasantHick_SHW_01.18.2026_LS.mp4,107,51276,51390,855.0,856.9,1.9,13,51294,21.6,28,17,640,482
