frame,time_s,n_blobs,peak_score
21072,351.41,2,23.2
21078,351.51,4,22.4
21084,351.61,2,23.0
21090,351.71,3,23.0
21096,351.81,2,22.8
21102,351.91,2,22.4
21108,352.01,3,23.5
21114,352.11,3,22.2
21120,352.21,2,22.0
21126,352.31,3,21.5
21132,352.41,3,23.8
21138,352.51,3,21.4
21144,352.61,1,20.6
21150,352.71,2,22.0
21156,352.81,1,20.8
21162,352.91,2,22.0
21168,353.01,2,24.6
21174,353.11,4,23.7
21180,353.21,4,25.6
21186,353.31,2,24.6
21192,353.41,3,25.1
21198,353.51,1,25.2
21204,353.61,3,23.9
21210,353.71,3,22.8
21216,353.81,3,22.7
21222,353.91,1,23.5
21228,354.01,1,22.9
21234,354.11,1,22.9
21240,354.21,1,22.2
21246,354.31,1,22.8
21252,354.41,1,22.8
21258,354.51,1,22.8
21264,354.61,1,22.8
21270,354.71,1,23.7
21276,354.81,1,23.6
21282,354.91,1,23.8
21288,355.01,1,23.9
21294,355.11,1,25.3
21300,355.21,1,26.5
21306,355.31,1,27.6
21396,356.81,1,21.1
21402,356.91,6,27.0
21408,357.01,3,23.4
21414,357.11,3,27.6
21930,365.71,1,37.0
21936,365.81,1,42.9
21942,365.91,1,44.8
21948,366.01,1,46.6
21954,366.11,1,46.4
21960,366.21,1,46.7
21966,366.31,1,47.2
21972,366.41,1,47.2
21978,366.51,1,48.1
21984,366.61,1,47.2
21990,366.71,1,48.0
21996,366.81,1,46.8
22002,366.91,1,48.3
22008,367.01,1,45.5
22014,367.11,1,46.5
22020,367.21,1,47.0
22026,367.31,2,47.1
22032,367.41,2,46.9
22038,367.51,2,46.1
22044,367.62,2,45.0
22050,367.72,2,45.2
22056,367.82,1,45.3
22062,367.92,1,45.9
22068,368.02,1,45.4
22074,368.12,1,43.4
22080,368.22,1,46.4
22086,368.32,1,43.9
22092,368.42,1,45.3
22098,368.52,1,45.8
22104,368.62,1,44.3
22110,368.72,1,44.7
22116,368.82,1,44.6
22122,368.92,1,44.5
22128,369.02,1,45.2
22134,369.12,1,44.9
22140,369.22,1,46.5
22146,369.32,1,45.7
22152,369.42,1,45.5
22158,369.52,1,47.5
22164,369.62,1,44.5
22170,369.72,1,47.5
22380,373.22,1,19.5
22434,374.12,1,24.8
22440,374.22,1,32.4
22446,374.32,1,29.9
22596,376.82,1,33.4
22602,376.92,1,36.3
22608,377.02,1,40.3
22614,377.12,1,42.1
22620,377.22,1,42.1
22626,377.32,1,43.8
22632,377.42,1,42.1
22638,377.52,1,21.7
22644,377.62,1,43.7
22650,377.72,1,39.9
22656,377.82,1,42.6
22662,377.92,1,42.3
22668,378.02,1,42.6
22674,378.12,1,43.5
22680,378.22,1,44.5
22686,378.32,1,44.7
22692,378.42,1,45.2
22698,378.52,1,44.3
22704,378.62,1,44.3
22710,378.72,1,46.6
22716,378.82,1,47.3
22818,380.52,1,27.7
22824,380.62,1,27.6
22830,380.72,1,28.7
22836,380.82,1,26.6
22842,380.92,1,28.0
22848,381.02,1,27.5
22854,381.12,1,29.2
22860,381.22,1,31.3
22866,381.32,1,29.2
22872,381.42,1,24.8
22878,381.52,1,28.2
22884,381.62,1,28.4
22890,381.72,1,27.5
22896,381.82,1,24.7
22902,381.92,1,27.4
22908,382.02,1,26.5
23028,384.02,1,22.0
23076,384.83,1,20.1
23106,385.33,1,24.8
23112,385.43,1,22.6
23118,385.53,1,23.3
23124,385.63,1,23.4
23130,385.73,2,24.6
23136,385.83,2,25.0
23142,385.93,3,24.9
23148,386.03,3,24.8
23154,386.13,4,25.3
23160,386.23,3,25.5
23166,386.33,3,25.2
23172,386.43,3,24.8
23178,386.53,3,25.0
23184,386.63,3,25.1
23190,386.73,3,25.8
23196,386.83,3,25.4
23202,386.93,4,25.7
23208,387.03,3,25.4
23214,387.13,3,25.9
23220,387.23,3,25.2
23226,387.33,2,25.3
23232,387.43,2,25.2
23238,387.53,2,24.7
23244,387.63,3,25.2
