video,site,track_id,count,touches_n_deer,n_frames,span_s,mean_conf,topk_conf,mean_box_px
Robinson_SHW_01.18.2026_LS,SHW,16743,0,0,1,0.02,0.0854,0.0854,310.3
Robinson_SHW_01.18.2026_LS,SHW,16744,0,0,1,0.02,0.1121,0.1121,1204.2
Robinson_SHW_01.18.2026_LS,SHW,16745,0,0,1,0.02,0.0208,0.0208,1689.3
Robinson_SHW_01.18.2026_LS,SHW,16746,0,0,1,0.02,0.0774,0.0774,603.1
Robinson_SHW_01.18.2026_LS,SHW,16747,0,0,1,0.02,0.0658,0.0658,1442.1
Robinson_SHW_01.18.2026_LS,SHW,16748,0,0,1,0.02,0.0218,0.0218,1395.1
Robinson_SHW_01.18.2026_LS,SHW,16749,0,0,1,0.02,0.058,0.058,753.6
Robinson_SHW_01.18.2026_LS,SHW,16750,0,0,1,0.02,0.0228,0.0228,434.4
Robinson_SHW_01.18.2026_LS,SHW,16751,0,0,1,0.02,0.0226,0.0226,827.6
Robinson_SHW_01.18.2026_LS,SHW,16752,0,0,1,0.02,0.0393,0.0393,489.9
Robinson_SHW_01.18.2026_LS,SHW,16753,0,0,4,0.03,0.0734,0.0734,1529.7
Robinson_SHW_01.18.2026_LS,SHW,16754,0,0,1,0.02,0.0432,0.0432,636.5
Robinson_SHW_01.18.2026_LS,SHW,16755,0,0,2,0.03,0.087,0.087,573.1
Robinson_SHW_01.18.2026_LS,SHW,16756,0,0,1,0.02,0.0208,0.0208,492.5
Robinson_SHW_01.18.2026_LS,SHW,16757,0,0,1,0.02,0.0361,0.0361,421.7
Robinson_SHW_01.18.2026_LS,SHW,16758,0,0,1,0.02,0.0419,0.0419,384.2
Robinson_SHW_01.18.2026_LS,SHW,16759,0,0,1,0.02,0.175,0.175,365.2
Robinson_SHW_01.18.2026_LS,SHW,16760,0,0,1,0.02,0.0216,0.0216,389.3
Robinson_SHW_01.18.2026_LS,SHW,16761,0,0,1,0.02,0.0245,0.0245,532.6
Robinson_SHW_01.18.2026_LS,SHW,16762,0,0,2,0.03,0.1454,0.1454,404.9
Robinson_SHW_01.18.2026_LS,SHW,16763,0,0,3,0.05,0.0484,0.0484,524.4
Robinson_SHW_01.18.2026_LS,SHW,16764,0,0,3,0.1,0.064,0.064,324.9
Robinson_SHW_01.18.2026_LS,SHW,16765,0,0,2,0.08,0.0306,0.0306,456.2
Robinson_SHW_01.18.2026_LS,SHW,16766,0,0,5,0.75,0.138,0.138,398.9
Robinson_SHW_01.18.2026_LS,SHW,16767,0,0,5,0.52,0.029,0.029,442.1
Robinson_SHW_01.18.2026_LS,SHW,16768,0,0,7,1.0,0.0409,0.0489,762.6
Robinson_SHW_01.18.2026_LS,SHW,16769,0,0,3,0.08,0.0436,0.0436,418.9
Robinson_SHW_01.18.2026_LS,SHW,16770,0,0,2,0.07,0.0368,0.0368,1536.4
Robinson_SHW_01.18.2026_LS,SHW,16771,0,0,5,0.28,0.0371,0.0371,582.5
Robinson_SHW_01.18.2026_LS,SHW,16772,0,0,6,0.18,0.157,0.1797,2194.1
Robinson_SHW_01.18.2026_LS,SHW,16773,0,0,4,0.07,0.0414,0.0414,745.6
Robinson_SHW_01.18.2026_LS,SHW,16774,0,0,3,0.23,0.0471,0.0471,764.4
Robinson_SHW_01.18.2026_LS,SHW,16775,0,0,10,0.75,0.0574,0.0872,608.5
Robinson_SHW_01.18.2026_LS,SHW,16776,0,0,9,0.42,0.0741,0.1123,941.3
Robinson_SHW_01.18.2026_LS,SHW,16777,0,0,1,0.02,0.0247,0.0247,478.1
Robinson_SHW_01.18.2026_LS,SHW,16778,0,0,6,0.45,0.0372,0.04,517.2
Robinson_SHW_01.18.2026_LS,SHW,16779,0,0,1,0.02,0.0318,0.0318,1028.4
Robinson_SHW_01.18.2026_LS,SHW,16780,0,0,2,0.28,0.0318,0.0318,612.4
Robinson_SHW_01.18.2026_LS,SHW,16781,0,0,1,0.02,0.0204,0.0204,798.0
Robinson_SHW_01.18.2026_LS,SHW,16782,0,0,1,0.02,0.0336,0.0336,1027.6
Robinson_SHW_01.18.2026_LS,SHW,16783,0,0,1,0.02,0.0407,0.0407,3660.2
Robinson_SHW_01.18.2026_LS,SHW,16784,0,0,1,0.02,0.0262,0.0262,476.5
Robinson_SHW_01.18.2026_LS,SHW,16785,0,0,2,0.02,0.0201,0.0201,562.1
Robinson_SHW_01.18.2026_LS,SHW,16786,0,0,1,0.02,0.0261,0.0261,323.0
Robinson_SHW_01.18.2026_LS,SHW,16787,0,0,2,0.23,0.0407,0.0407,1765.0
Robinson_SHW_01.18.2026_LS,SHW,16788,0,0,6,0.17,0.2201,0.2594,1889.2
Robinson_SHW_01.18.2026_LS,SHW,16789,0,0,12,0.77,0.1363,0.2358,1014.4
Robinson_SHW_01.18.2026_LS,SHW,16790,0,0,2,0.03,0.1453,0.1453,1165.6
Robinson_SHW_01.18.2026_LS,SHW,16791,0,0,9,0.15,0.3347,0.5079,1451.1
Robinson_SHW_01.18.2026_LS,SHW,16792,0,0,1,0.02,0.0464,0.0464,1854.3
Robinson_SHW_01.18.2026_LS,SHW,16793,0,0,13,0.83,0.3563,0.596,2320.4
Robinson_SHW_01.18.2026_LS,SHW,16794,0,0,1,0.02,0.0407,0.0407,334.2
Robinson_SHW_01.18.2026_LS,SHW,16795,0,0,1,0.02,0.0421,0.0421,2996.0
Robinson_SHW_01.18.2026_LS,SHW,16796,0,0,1,0.02,0.1171,0.1171,524.4
Robinson_SHW_01.18.2026_LS,SHW,16797,0,0,2,0.03,0.0615,0.0615,2188.6
Robinson_SHW_01.18.2026_LS,SHW,16798,0,0,2,0.12,0.0559,0.0559,1358.0
Robinson_SHW_01.18.2026_LS,SHW,16799,0,0,1,0.02,0.028,0.028,486.1
Robinson_SHW_01.18.2026_LS,SHW,16800,0,0,1,0.02,0.021,0.021,638.2
Robinson_SHW_01.18.2026_LS,SHW,16801,0,0,1,0.02,0.0426,0.0426,2089.6
Robinson_SHW_01.18.2026_LS,SHW,16802,0,0,1,0.02,0.1814,0.1814,1426.0
Robinson_SHW_01.18.2026_LS,SHW,16803,0,0,1,0.02,0.0221,0.0221,3199.5
Robinson_SHW_01.18.2026_LS,SHW,16804,0,0,6,0.58,0.0632,0.0717,1145.6
Robinson_SHW_01.18.2026_LS,SHW,16805,0,0,2,0.45,0.0405,0.0405,1029.1
Robinson_SHW_01.18.2026_LS,SHW,16806,0,0,1,0.02,0.022,0.022,718.1
Robinson_SHW_01.18.2026_LS,SHW,16807,0,0,2,0.2,0.0459,0.0459,751.3
Robinson_SHW_01.18.2026_LS,SHW,16808,0,0,1,0.02,0.035,0.035,659.1
Robinson_SHW_01.18.2026_LS,SHW,16809,0,0,1,0.02,0.0236,0.0236,465.7
Robinson_SHW_01.18.2026_LS,SHW,16810,0,0,1,0.02,0.0972,0.0972,1499.4
Robinson_SHW_01.18.2026_LS,SHW,16811,0,0,3,0.12,0.0557,0.0557,1237.0
Robinson_SHW_01.18.2026_LS,SHW,16812,0,0,4,0.43,0.0507,0.0507,1493.1
Robinson_SHW_01.18.2026_LS,SHW,16813,0,0,1,0.02,0.0387,0.0387,1657.7
Robinson_SHW_01.18.2026_LS,SHW,16814,0,0,2,0.03,0.0427,0.0427,2218.5
Robinson_SHW_01.18.2026_LS,SHW,16815,0,0,3,0.7,0.1009,0.1009,1793.7
Robinson_SHW_01.18.2026_LS,SHW,16816,0,0,1,0.02,0.0348,0.0348,720.7
Robinson_SHW_01.18.2026_LS,SHW,16817,0,0,8,0.33,0.042,0.0522,1981.5
Robinson_SHW_01.18.2026_LS,SHW,16818,0,0,1,0.02,0.0811,0.0811,1330.6
Robinson_SHW_01.18.2026_LS,SHW,16819,0,0,1,0.02,0.0729,0.0729,1486.5
Robinson_SHW_01.18.2026_LS,SHW,16820,0,0,8,0.68,0.0516,0.0672,2140.5
Robinson_SHW_01.18.2026_LS,SHW,16821,0,0,1,0.02,0.0219,0.0219,1907.9
Robinson_SHW_01.18.2026_LS,SHW,16822,0,0,4,0.13,0.0504,0.0504,2387.1
Robinson_SHW_01.18.2026_LS,SHW,16823,0,0,1,0.02,0.0284,0.0284,2061.1
Robinson_SHW_01.18.2026_LS,SHW,16824,0,0,1,0.02,0.11,0.11,1566.8
Robinson_SHW_01.18.2026_LS,SHW,16825,0,0,1,0.02,0.1074,0.1074,1326.6
Robinson_SHW_01.18.2026_LS,SHW,16826,0,0,4,0.1,0.2876,0.2876,978.1
Robinson_SHW_01.18.2026_LS,SHW,16827,0,0,2,0.03,0.2675,0.2675,649.7
Robinson_SHW_01.18.2026_LS,SHW,16828,0,0,1,0.02,0.0504,0.0504,1082.5
Robinson_SHW_01.18.2026_LS,SHW,16829,0,0,1,0.02,0.0234,0.0234,1719.9
Robinson_SHW_01.18.2026_LS,SHW,16830,0,0,2,0.03,0.0249,0.0249,859.9
Robinson_SHW_01.18.2026_LS,SHW,16831,0,0,2,0.45,0.0494,0.0494,2031.9
Robinson_SHW_01.18.2026_LS,SHW,16832,0,0,2,0.03,0.0571,0.0571,404.5
Robinson_SHW_01.18.2026_LS,SHW,16833,0,0,1,0.02,0.022,0.022,242.1
Robinson_SHW_01.18.2026_LS,SHW,16834,0,0,1,0.02,0.0293,0.0293,2177.5
Robinson_SHW_01.18.2026_LS,SHW,16835,0,0,1,0.02,0.0204,0.0204,719.3
Robinson_SHW_01.18.2026_LS,SHW,16836,0,0,1,0.02,0.0261,0.0261,867.7
Robinson_SHW_01.18.2026_LS,SHW,16837,0,0,1,0.02,0.0262,0.0262,783.5
Robinson_SHW_01.18.2026_LS,SHW,16838,0,0,1,0.02,0.0205,0.0205,818.7
Robinson_SHW_01.18.2026_LS,SHW,16839,0,0,4,0.42,0.1931,0.1931,1743.5
Robinson_SHW_01.18.2026_LS,SHW,16840,0,0,1,0.02,0.0387,0.0387,1924.2
Robinson_SHW_01.18.2026_LS,SHW,16841,0,0,1,0.02,0.0361,0.0361,802.0
Robinson_SHW_01.18.2026_LS,SHW,16842,0,0,1,0.02,0.0339,0.0339,1356.7
Robinson_SHW_01.18.2026_LS,SHW,16843,0,0,2,0.03,0.033,0.033,1257.4
Robinson_SHW_01.18.2026_LS,SHW,16844,0,0,1,0.02,0.0281,0.0281,1417.7
Robinson_SHW_01.18.2026_LS,SHW,16845,0,0,8,0.45,0.0597,0.0793,1003.0
Robinson_SHW_01.18.2026_LS,SHW,16846,0,0,1,0.02,0.0243,0.0243,1450.6
Robinson_SHW_01.18.2026_LS,SHW,16847,0,0,2,0.2,0.0604,0.0604,1268.4
Robinson_SHW_01.18.2026_LS,SHW,16848,0,0,1,0.02,0.0802,0.0802,669.8
Robinson_SHW_01.18.2026_LS,SHW,16849,0,0,2,0.03,0.0837,0.0837,478.9
Robinson_SHW_01.18.2026_LS,SHW,16850,0,0,1,0.02,0.0229,0.0229,2503.0
Robinson_SHW_01.18.2026_LS,SHW,16851,0,0,1,0.02,0.0246,0.0246,485.0
Robinson_SHW_01.18.2026_LS,SHW,16852,0,0,1,0.02,0.0338,0.0338,672.7
Robinson_SHW_01.18.2026_LS,SHW,16853,0,0,1,0.02,0.0449,0.0449,512.4
Robinson_SHW_01.18.2026_LS,SHW,16854,0,0,2,0.05,0.0441,0.0441,839.2
Robinson_SHW_01.18.2026_LS,SHW,16855,0,0,1,0.02,0.0317,0.0317,1185.1
Robinson_SHW_01.18.2026_LS,SHW,16856,0,0,4,0.1,0.0883,0.0883,1514.1
Robinson_SHW_01.18.2026_LS,SHW,16857,0,0,1,0.02,0.0339,0.0339,4864.3
Robinson_SHW_01.18.2026_LS,SHW,16858,0,0,1,0.02,0.1051,0.1051,2057.3
Robinson_SHW_01.18.2026_LS,SHW,16859,0,0,1,0.02,0.0202,0.0202,1035.0
Robinson_SHW_01.18.2026_LS,SHW,16860,0,0,1,0.02,0.0731,0.0731,1509.5
Robinson_SHW_01.18.2026_LS,SHW,16861,0,0,2,0.25,0.0533,0.0533,637.7
Robinson_SHW_01.18.2026_LS,SHW,16862,0,0,3,0.05,0.1301,0.1301,708.5
Robinson_SHW_01.18.2026_LS,SHW,16863,0,0,2,0.03,0.0643,0.0643,1354.4
Robinson_SHW_01.18.2026_LS,SHW,16864,0,0,3,0.43,0.0454,0.0454,1442.8
Robinson_SHW_01.18.2026_LS,SHW,16865,0,0,1,0.02,0.0603,0.0603,2524.7
Robinson_SHW_01.18.2026_LS,SHW,16866,0,0,1,0.02,0.0883,0.0883,930.1
Robinson_SHW_01.18.2026_LS,SHW,16867,0,0,1,0.02,0.0359,0.0359,621.4
Robinson_SHW_01.18.2026_LS,SHW,16868,0,0,1,0.02,0.0557,0.0557,867.3
Robinson_SHW_01.18.2026_LS,SHW,16869,0,0,1,0.02,0.0388,0.0388,1140.7
Robinson_SHW_01.18.2026_LS,SHW,16870,0,0,6,0.42,0.0641,0.0722,938.0
Robinson_SHW_01.18.2026_LS,SHW,16871,0,0,1,0.02,0.0372,0.0372,801.1
Robinson_SHW_01.18.2026_LS,SHW,16872,0,0,1,0.02,0.1085,0.1085,1015.8
Robinson_SHW_01.18.2026_LS,SHW,16873,0,0,1,0.02,0.2512,0.2512,684.3
Robinson_SHW_01.18.2026_LS,SHW,16874,0,0,1,0.02,0.0407,0.0407,829.7
Robinson_SHW_01.18.2026_LS,SHW,16875,0,0,1,0.02,0.0461,0.0461,442.7
Robinson_SHW_01.18.2026_LS,SHW,16876,0,0,9,0.07,0.0415,0.0541,1981.4
Robinson_SHW_01.18.2026_LS,SHW,16877,0,0,1,0.02,0.0225,0.0225,1666.3
Robinson_SHW_01.18.2026_LS,SHW,16878,0,0,4,0.13,0.0526,0.0526,946.8
Robinson_SHW_01.18.2026_LS,SHW,16879,0,0,1,0.02,0.0205,0.0205,572.2
Robinson_SHW_01.18.2026_LS,SHW,16880,0,0,1,0.02,0.3238,0.3238,1294.7
Robinson_SHW_01.18.2026_LS,SHW,16881,0,0,1,0.02,0.0244,0.0244,893.0
Robinson_SHW_01.18.2026_LS,SHW,16882,0,0,2,0.03,0.0905,0.0905,1498.5
Robinson_SHW_01.18.2026_LS,SHW,16883,0,0,1,0.02,0.0648,0.0648,643.5
Robinson_SHW_01.18.2026_LS,SHW,16884,0,0,2,0.25,0.0377,0.0377,1229.1
Robinson_SHW_01.18.2026_LS,SHW,16885,0,0,2,0.18,0.0643,0.0643,1612.5
Robinson_SHW_01.18.2026_LS,SHW,16886,0,0,2,0.03,0.0293,0.0293,1428.9
Robinson_SHW_01.18.2026_LS,SHW,16887,0,0,12,0.07,0.0824,0.1518,1147.6
Robinson_SHW_01.18.2026_LS,SHW,16888,0,0,4,0.03,0.1411,0.1411,1240.3
Robinson_SHW_01.18.2026_LS,SHW,16889,0,0,2,0.02,0.0283,0.0283,1301.0
Robinson_SHW_01.18.2026_LS,SHW,16890,0,0,1,0.02,0.0203,0.0203,773.8
Robinson_SHW_01.18.2026_LS,SHW,16891,0,0,1,0.02,0.0226,0.0226,390.0
Robinson_SHW_01.18.2026_LS,SHW,16892,0,0,1,0.02,0.0242,0.0242,2043.2
Robinson_SHW_01.18.2026_LS,SHW,16893,0,0,4,0.25,0.0985,0.0985,1460.1
Robinson_SHW_01.18.2026_LS,SHW,16894,0,0,3,0.02,0.0365,0.0365,1004.9
Robinson_SHW_01.18.2026_LS,SHW,16895,0,0,1,0.02,0.034,0.034,846.1
Robinson_SHW_01.18.2026_LS,SHW,16896,0,0,2,0.25,0.1977,0.1977,1343.9
Robinson_SHW_01.18.2026_LS,SHW,16897,0,0,2,0.03,0.0898,0.0898,708.1
Robinson_SHW_01.18.2026_LS,SHW,16898,0,0,10,0.68,0.0534,0.0829,637.7
Robinson_SHW_01.18.2026_LS,SHW,16899,0,0,22,0.55,0.1126,0.3031,1452.0
Robinson_SHW_01.18.2026_LS,SHW,16900,0,0,1,0.02,0.1103,0.1103,814.3
Robinson_SHW_01.18.2026_LS,SHW,16901,0,0,2,0.03,0.0375,0.0375,1814.9
Robinson_SHW_01.18.2026_LS,SHW,16902,0,0,7,0.65,0.0684,0.086,714.1
Robinson_SHW_01.18.2026_LS,SHW,16903,0,0,6,0.2,0.1202,0.1266,1353.4
Robinson_SHW_01.18.2026_LS,SHW,16904,0,0,7,0.07,0.0472,0.0563,2324.4
Robinson_SHW_01.18.2026_LS,SHW,16905,0,0,1,0.02,0.0381,0.0381,1202.7
Robinson_SHW_01.18.2026_LS,SHW,16906,0,0,1,0.02,0.0344,0.0344,1076.2
Robinson_SHW_01.18.2026_LS,SHW,16907,0,0,1,0.02,0.0302,0.0302,376.4
Robinson_SHW_01.18.2026_LS,SHW,16908,0,0,2,0.03,0.025,0.025,286.9
Robinson_SHW_01.18.2026_LS,SHW,16909,0,0,2,0.03,0.0651,0.0651,362.4
Robinson_SHW_01.18.2026_LS,SHW,16910,0,0,1,0.02,0.0452,0.0452,770.4
Robinson_SHW_01.18.2026_LS,SHW,16911,0,0,1,0.02,0.0261,0.0261,976.6
Robinson_SHW_01.18.2026_LS,SHW,16912,0,0,1,0.02,0.0205,0.0205,638.5
Robinson_SHW_01.18.2026_LS,SHW,16913,0,0,6,0.37,0.0285,0.0302,493.7
Robinson_SHW_01.18.2026_LS,SHW,16914,0,0,1,0.02,0.0745,0.0745,505.6
Robinson_SHW_01.18.2026_LS,SHW,16915,0,0,1,0.02,0.022,0.022,759.4
Robinson_SHW_01.18.2026_LS,SHW,16916,0,0,2,0.05,0.0252,0.0252,1215.5
Robinson_SHW_01.18.2026_LS,SHW,16917,0,0,14,0.53,0.0337,0.0502,1107.7
Robinson_SHW_01.18.2026_LS,SHW,16918,0,0,2,0.05,0.0281,0.0281,1207.2
Robinson_SHW_01.18.2026_LS,SHW,16919,0,0,3,0.05,0.0513,0.0513,319.1
Robinson_SHW_01.18.2026_LS,SHW,16920,0,0,2,0.03,0.0244,0.0244,343.9
Robinson_SHW_01.18.2026_LS,SHW,16921,0,0,4,0.08,0.0417,0.0417,819.9
Robinson_SHW_01.18.2026_LS,SHW,16922,0,0,1,0.02,0.0514,0.0514,687.6
Robinson_SHW_01.18.2026_LS,SHW,16923,0,0,4,0.1,0.0781,0.0781,903.7
Robinson_SHW_01.18.2026_LS,SHW,16924,0,0,1,0.02,0.0234,0.0234,841.0
Robinson_SHW_01.18.2026_LS,SHW,16925,0,0,1,0.02,0.032,0.032,605.8
Robinson_SHW_01.18.2026_LS,SHW,16926,0,0,2,0.03,0.0232,0.0232,911.0
Robinson_SHW_01.18.2026_LS,SHW,16927,0,0,3,0.47,0.0298,0.0298,736.1
Robinson_SHW_01.18.2026_LS,SHW,16928,0,0,2,0.03,0.0233,0.0233,1253.3
Robinson_SHW_01.18.2026_LS,SHW,16929,0,0,1,0.02,0.0453,0.0453,1468.9
Robinson_SHW_01.18.2026_LS,SHW,16930,0,0,3,0.08,0.0842,0.0842,1519.2
Robinson_SHW_01.18.2026_LS,SHW,16931,0,0,1,0.02,0.0278,0.0278,1634.5
Robinson_SHW_01.18.2026_LS,SHW,16932,0,0,2,0.3,0.0798,0.0798,1135.3
Robinson_SHW_01.18.2026_LS,SHW,16933,0,0,3,0.07,0.0249,0.0249,1559.4
Robinson_SHW_01.18.2026_LS,SHW,16934,0,0,19,0.23,0.1116,0.2261,1431.8
Robinson_SHW_01.18.2026_LS,SHW,16935,0,0,2,0.03,0.0339,0.0339,825.8
Robinson_SHW_01.18.2026_LS,SHW,16936,0,0,18,0.55,0.1227,0.2696,1370.5
Robinson_SHW_01.18.2026_LS,SHW,16937,0,0,3,0.05,0.077,0.077,1099.8
Robinson_SHW_01.18.2026_LS,SHW,16938,0,0,1,0.02,0.0284,0.0284,1417.9
Robinson_SHW_01.18.2026_LS,SHW,16939,0,0,1,0.02,0.0333,0.0333,1898.6
Robinson_SHW_01.18.2026_LS,SHW,16940,0,0,1,0.02,0.0282,0.0282,757.4
Robinson_SHW_01.18.2026_LS,SHW,16941,0,0,2,0.2,0.0273,0.0273,1700.1
Robinson_SHW_01.18.2026_LS,SHW,16942,0,0,1,0.02,0.044,0.044,593.6
Robinson_SHW_01.18.2026_LS,SHW,16943,0,0,2,0.03,0.0382,0.0382,2488.2
Robinson_SHW_01.18.2026_LS,SHW,16944,0,0,1,0.02,0.0233,0.0233,1909.2
Robinson_SHW_01.18.2026_LS,SHW,16945,0,0,1,0.02,0.0425,0.0425,1154.3
Robinson_SHW_01.18.2026_LS,SHW,16946,0,0,1,0.02,0.0275,0.0275,658.7
Robinson_SHW_01.18.2026_LS,SHW,16947,0,0,3,0.23,0.0376,0.0376,1445.8
Robinson_SHW_01.18.2026_LS,SHW,16948,0,0,2,0.32,0.026,0.026,678.6
Robinson_SHW_01.18.2026_LS,SHW,16949,0,0,2,0.03,0.1136,0.1136,871.9
Robinson_SHW_01.18.2026_LS,SHW,16950,0,0,1,0.02,0.0925,0.0925,1585.3
Robinson_SHW_01.18.2026_LS,SHW,16951,0,0,1,0.02,0.0695,0.0695,1154.5
Robinson_SHW_01.18.2026_LS,SHW,16952,0,0,1,0.02,0.024,0.024,1545.7
Robinson_SHW_01.18.2026_LS,SHW,16953,0,0,1,0.02,0.0605,0.0605,797.2
Robinson_SHW_01.18.2026_LS,SHW,16954,0,0,1,0.02,0.1368,0.1368,1008.0
Robinson_SHW_01.18.2026_LS,SHW,16955,0,0,3,0.25,0.0281,0.0281,1590.4
Robinson_SHW_01.18.2026_LS,SHW,16956,0,0,1,0.02,0.0848,0.0848,764.1
Robinson_SHW_01.18.2026_LS,SHW,16957,0,0,1,0.02,0.1356,0.1356,2245.7
Robinson_SHW_01.18.2026_LS,SHW,16958,0,0,1,0.02,0.035,0.035,838.8
Robinson_SHW_01.18.2026_LS,SHW,16959,0,0,1,0.02,0.0856,0.0856,2264.6
Robinson_SHW_01.18.2026_LS,SHW,16960,0,0,5,0.05,0.1866,0.1866,2572.2
Robinson_SHW_01.18.2026_LS,SHW,16961,0,0,1,0.02,0.0308,0.0308,628.5
Robinson_SHW_01.18.2026_LS,SHW,16962,0,0,3,0.3,0.0294,0.0294,1671.8
Robinson_SHW_01.18.2026_LS,SHW,16963,0,0,10,0.12,0.0552,0.0774,1443.8
Robinson_SHW_01.18.2026_LS,SHW,16964,0,0,1,0.02,0.0324,0.0324,1600.3
Robinson_SHW_01.18.2026_LS,SHW,16965,0,0,1,0.02,0.0272,0.0272,2198.4
Robinson_SHW_01.18.2026_LS,SHW,16966,0,0,1,0.02,0.0327,0.0327,1371.3
Robinson_SHW_01.18.2026_LS,SHW,16967,0,0,2,0.05,0.0913,0.0913,1135.9
Robinson_SHW_01.18.2026_LS,SHW,16968,0,0,22,0.75,0.1003,0.2711,736.4
Robinson_SHW_01.18.2026_LS,SHW,16969,0,0,6,0.78,0.0579,0.0637,1127.4
Robinson_SHW_01.18.2026_LS,SHW,16970,0,0,1,0.02,0.0336,0.0336,684.7
Robinson_SHW_01.18.2026_LS,SHW,16971,0,0,1,0.02,0.0448,0.0448,1086.8
Robinson_SHW_01.18.2026_LS,SHW,16972,0,0,2,0.02,0.0379,0.0379,1113.7
Robinson_SHW_01.18.2026_LS,SHW,16973,0,0,1,0.02,0.0896,0.0896,2092.9
Robinson_SHW_01.18.2026_LS,SHW,16974,0,0,1,0.02,0.0308,0.0308,577.0
Robinson_SHW_01.18.2026_LS,SHW,16975,0,0,1,0.02,0.0237,0.0237,575.2
Robinson_SHW_01.18.2026_LS,SHW,16976,0,0,2,0.03,0.4491,0.4491,1237.0
Robinson_SHW_01.18.2026_LS,SHW,16977,0,0,1,0.02,0.0752,0.0752,514.6
Robinson_SHW_01.18.2026_LS,SHW,16978,0,0,1,0.02,0.1807,0.1807,1831.2
Robinson_SHW_01.18.2026_LS,SHW,16979,0,0,1,0.02,0.0244,0.0244,557.6
Robinson_SHW_01.18.2026_LS,SHW,16980,0,0,2,0.03,0.0338,0.0338,936.6
Robinson_SHW_01.18.2026_LS,SHW,16981,0,0,1,0.02,0.024,0.024,978.8
Robinson_SHW_01.18.2026_LS,SHW,16982,0,0,2,0.03,0.0353,0.0353,721.8
Robinson_SHW_01.18.2026_LS,SHW,16983,0,0,2,0.03,0.033,0.033,997.0
Robinson_SHW_01.18.2026_LS,SHW,16984,0,0,1,0.02,0.0414,0.0414,1138.0
Robinson_SHW_01.18.2026_LS,SHW,16985,0,0,1,0.02,0.0537,0.0537,1729.1
Robinson_SHW_01.18.2026_LS,SHW,16986,0,0,1,0.02,0.0243,0.0243,1456.2
Robinson_SHW_01.18.2026_LS,SHW,16987,0,0,17,0.17,0.0897,0.1613,1528.4
Robinson_SHW_01.18.2026_LS,SHW,16988,0,0,1,0.02,0.0496,0.0496,868.8
Robinson_SHW_01.18.2026_LS,SHW,16989,0,0,1,0.02,0.0417,0.0417,1133.5
Robinson_SHW_01.18.2026_LS,SHW,16990,0,0,1,0.02,0.0466,0.0466,764.0
Robinson_SHW_01.18.2026_LS,SHW,16991,0,0,1,0.02,0.1494,0.1494,1322.5
Robinson_SHW_01.18.2026_LS,SHW,16992,0,0,7,0.5,0.179,0.2405,1675.4
Robinson_SHW_01.18.2026_LS,SHW,16993,0,0,9,0.62,0.0372,0.0458,1695.6
Robinson_SHW_01.18.2026_LS,SHW,16994,0,0,46,1.57,0.0929,0.3129,708.5
Robinson_SHW_01.18.2026_LS,SHW,16995,0,0,6,0.28,0.0695,0.0792,1013.1
Robinson_SHW_01.18.2026_LS,SHW,16996,0,0,1,0.02,0.075,0.075,1213.0
Robinson_SHW_01.18.2026_LS,SHW,16997,0,0,1,0.02,0.0339,0.0339,1666.9
Robinson_SHW_01.18.2026_LS,SHW,16998,0,0,2,0.5,0.1054,0.1054,842.7
Robinson_SHW_01.18.2026_LS,SHW,16999,0,0,2,0.03,0.0324,0.0324,604.6
Robinson_SHW_01.18.2026_LS,SHW,17000,0,0,1,0.02,0.0444,0.0444,913.4
Robinson_SHW_01.18.2026_LS,SHW,17001,0,0,5,0.6,0.2101,0.2101,960.8
Robinson_SHW_01.18.2026_LS,SHW,17002,0,0,1,0.02,0.0292,0.0292,1259.7
Robinson_SHW_01.18.2026_LS,SHW,17003,0,0,2,0.52,0.097,0.097,471.8
Robinson_SHW_01.18.2026_LS,SHW,17004,0,0,1,0.02,0.033,0.033,1011.2
Robinson_SHW_01.18.2026_LS,SHW,17005,0,0,1,0.02,0.0258,0.0258,1083.5
Robinson_SHW_01.18.2026_LS,SHW,17006,0,0,1,0.02,0.0752,0.0752,1741.9
Robinson_SHW_01.18.2026_LS,SHW,17007,0,0,1,0.02,0.0201,0.0201,834.2
Robinson_SHW_01.18.2026_LS,SHW,17008,0,0,1,0.02,0.0457,0.0457,1203.2
Robinson_SHW_01.18.2026_LS,SHW,17009,0,0,1,0.02,0.041,0.041,678.9
Robinson_SHW_01.18.2026_LS,SHW,17010,0,0,1,0.02,0.0693,0.0693,1531.6
Robinson_SHW_01.18.2026_LS,SHW,17011,0,0,28,0.95,0.1123,0.2683,1517.8
Robinson_SHW_01.18.2026_LS,SHW,17012,0,0,14,0.23,0.1578,0.3047,1012.8
Robinson_SHW_01.18.2026_LS,SHW,17013,0,0,1,0.02,0.0263,0.0263,1850.8
Robinson_SHW_01.18.2026_LS,SHW,17014,0,0,1,0.02,0.1359,0.1359,1362.7
Robinson_SHW_01.18.2026_LS,SHW,17015,0,0,1,0.02,0.0483,0.0483,652.1
Robinson_SHW_01.18.2026_LS,SHW,17016,0,0,5,0.07,0.0434,0.0434,1394.2
Robinson_SHW_01.18.2026_LS,SHW,17017,0,0,1,0.02,0.0264,0.0264,1346.0
Robinson_SHW_01.18.2026_LS,SHW,17018,0,0,3,0.13,0.0301,0.0301,1385.2
Robinson_SHW_01.18.2026_LS,SHW,17019,0,0,4,0.65,0.0555,0.0555,357.1
