video,site,track_id,frame,t_s,xc,yc,w,h,conf,confirmed
GiantCityRd_TON_12.03.25_LS,TON,210,8372,139.78,19.5,347.5,26.4,18.4,0.626,1
GiantCityRd_TON_12.03.25_LS,TON,210,8373,139.79,11.8,347.8,23.6,17.6,0.538,1
GiantCityRd_TON_12.03.25_LS,TON,210,8374,139.81,7.9,347.4,15.7,19.5,0.4138,1
GiantCityRd_TON_12.03.25_LS,TON,257,10210,170.46,546.3,179.7,38.4,30.8,0.7051,0
GiantCityRd_TON_12.03.25_LS,TON,257,10211,170.48,509.6,177.2,43.8,32.6,0.6275,0
GiantCityRd_TON_12.03.25_LS,TON,257,10212,170.5,470.3,176.8,46.3,35.0,0.6529,0
GiantCityRd_TON_12.03.25_LS,TON,257,10214,170.53,387.0,174.3,45.7,37.1,0.3516,0
GiantCityRd_TON_12.03.25_LS,TON,257,10215,170.55,345.9,171.9,53.0,38.3,0.4779,0
GiantCityRd_TON_12.03.25_LS,TON,257,10216,170.56,304.9,166.7,53.3,40.4,0.521,0
GiantCityRd_TON_12.03.25_LS,TON,257,10217,170.58,265.7,165.6,58.7,40.4,0.5113,0
GiantCityRd_TON_12.03.25_LS,TON,257,10219,170.61,182.3,160.2,57.0,38.8,0.314,0
GiantCityRd_TON_12.03.25_LS,TON,258,10217,170.58,477.9,155.5,46.0,34.9,0.5648,0
GiantCityRd_TON_12.03.25_LS,TON,258,10218,170.6,431.8,155.4,45.2,37.1,0.5789,0
GiantCityRd_TON_12.03.25_LS,TON,258,10225,170.71,111.8,146.1,44.8,35.3,0.6287,0
GiantCityRd_TON_12.03.25_LS,TON,264,11816,197.28,238.1,207.2,41.0,35.7,0.453,0
GiantCityRd_TON_12.03.25_LS,TON,264,11817,197.29,234.6,206.3,44.8,36.9,0.275,0
GiantCityRd_TON_12.03.25_LS,TON,264,11828,197.48,224.2,203.8,54.5,55.4,0.6203,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,278,4073,67.88,552.8,333.4,32.6,28.8,0.4244,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,278,4074,67.9,559.7,334.4,34.3,34.1,0.3098,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,278,4076,67.93,574.8,334.0,33.6,32.4,0.4675,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,278,4077,67.95,581.7,332.5,35.0,32.9,0.3987,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,278,4078,67.97,589.8,331.5,33.6,27.0,0.4102,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,278,4079,67.98,598.1,331.1,31.6,23.9,0.4442,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,278,4080,68.0,604.9,330.0,29.8,23.7,0.5578,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,278,4081,68.02,610.7,328.2,29.5,23.2,0.493,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,278,4082,68.03,619.3,326.7,29.1,23.5,0.278,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6756,112.6,11.4,154.1,21.7,17.1,0.6015,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6758,112.63,21.0,152.9,25.2,17.7,0.5334,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6759,112.65,25.5,152.9,25.5,17.9,0.2656,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6762,112.7,42.7,153.9,26.8,16.8,0.4139,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6763,112.72,48.6,154.7,27.5,17.3,0.641,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6764,112.73,53.2,154.9,26.8,17.3,0.617,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6765,112.75,59.1,154.9,25.3,16.8,0.545,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6766,112.77,64.8,155.9,27.8,18.7,0.6662,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6767,112.78,69.1,156.3,26.4,18.8,0.6494,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6768,112.8,72.2,156.4,26.1,19.3,0.5528,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6771,112.85,87.0,156.0,27.6,20.2,0.3093,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6772,112.87,88.9,155.8,27.1,20.8,0.3671,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6773,112.88,93.5,154.8,27.3,19.0,0.5485,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6774,112.9,98.9,159.7,27.1,20.9,0.4851,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6775,112.92,102.1,159.8,27.6,20.9,0.41,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6777,112.95,109.5,158.6,28.4,20.4,0.5125,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6781,113.02,123.8,162.0,23.4,17.0,0.4617,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6782,113.03,125.0,162.8,23.4,16.7,0.3445,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6783,113.05,129.5,164.2,25.0,16.0,0.435,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6784,113.07,134.2,165.4,26.5,17.0,0.2514,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6785,113.08,137.3,167.1,26.1,17.3,0.3694,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6786,113.1,141.1,168.1,26.5,17.3,0.3246,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6787,113.12,146.8,169.2,28.4,18.1,0.4847,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6788,113.13,151.6,170.9,27.0,18.5,0.4505,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6789,113.15,155.2,171.6,26.0,17.9,0.5221,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6790,113.17,159.0,171.9,25.8,17.2,0.6041,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6791,113.18,163.2,173.0,26.5,16.9,0.5438,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6792,113.2,167.2,174.7,25.4,17.1,0.4425,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6793,113.22,169.9,174.7,24.3,16.0,0.332,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6794,113.23,173.7,175.6,25.0,16.2,0.411,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6795,113.25,176.4,175.8,24.4,15.3,0.3484,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6797,113.28,181.9,178.0,26.2,16.3,0.3703,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6798,113.3,184.8,179.6,27.7,17.5,0.4046,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6799,113.32,186.8,179.9,26.8,17.4,0.401,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6800,113.33,188.0,179.4,26.7,16.9,0.5229,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6803,113.38,195.1,181.0,24.2,16.6,0.3026,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6804,113.4,196.8,180.9,23.2,15.4,0.3251,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6805,113.42,198.5,180.7,23.3,15.0,0.3278,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6814,113.57,222.8,174.2,24.0,18.2,0.4143,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6815,113.58,225.8,172.3,24.2,19.1,0.5933,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6816,113.6,227.9,172.3,24.5,19.9,0.4966,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6817,113.62,230.2,171.2,24.3,19.1,0.3831,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6820,113.67,238.8,169.3,24.2,18.4,0.4266,1
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,281,6821,113.68,240.9,168.8,23.2,17.9,0.3561,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,315,214,3.57,65.3,347.9,20.3,18.7,0.3745,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,315,217,3.62,33.4,346.1,20.9,18.7,0.3262,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,315,218,3.63,29.0,348.9,20.5,19.0,0.2653,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1225,20.42,296.3,234.8,40.9,37.7,0.6014,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1226,20.43,286.6,234.2,36.4,33.1,0.5186,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1228,20.47,246.2,238.4,38.6,34.6,0.3644,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1229,20.48,237.2,241.9,37.8,34.7,0.6921,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1230,20.5,226.0,243.0,39.2,34.9,0.6569,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1231,20.52,208.0,244.4,38.3,33.2,0.6682,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1232,20.53,189.7,244.6,37.5,33.0,0.642,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1233,20.55,180.2,247.1,32.5,29.1,0.6372,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1234,20.57,170.6,247.2,31.8,27.5,0.7543,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1235,20.58,149.6,246.6,34.9,29.4,0.6589,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1237,20.62,114.2,249.3,31.8,27.5,0.708,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1238,20.63,108.1,252.2,33.8,29.4,0.7397,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1239,20.65,88.6,253.7,32.6,28.1,0.7402,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1241,20.68,51.6,256.0,33.6,31.3,0.6585,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1242,20.7,42.5,257.4,35.5,32.8,0.6236,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1243,20.72,26.0,263.4,31.7,30.5,0.4149,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,322,1244,20.73,11.4,266.0,22.7,31.1,0.406,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7738,128.97,247.8,502.1,40.6,19.2,0.4593,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7739,128.98,254.7,502.2,42.5,19.7,0.5249,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7740,129.0,262.7,501.6,34.6,20.1,0.5336,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7741,129.02,267.6,501.3,33.7,20.8,0.5416,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7742,129.03,275.5,501.4,35.2,20.7,0.5746,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7743,129.05,283.3,501.0,37.5,21.9,0.5422,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7744,129.07,288.6,499.9,38.0,24.3,0.5436,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7745,129.08,293.8,499.3,37.7,25.1,0.4863,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7746,129.1,299.7,499.5,39.9,25.0,0.5183,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7747,129.12,306.8,500.1,41.2,23.8,0.5037,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7748,129.13,312.6,499.6,38.1,24.7,0.602,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7749,129.15,318.4,499.5,37.3,24.7,0.5803,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7750,129.17,324.0,499.4,39.6,24.9,0.5238,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7751,129.18,329.8,498.7,42.8,26.2,0.4148,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7752,129.2,336.8,498.6,38.4,26.3,0.5889,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7753,129.22,343.6,498.1,40.5,27.0,0.5421,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7754,129.23,348.0,497.3,42.6,28.5,0.6578,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7755,129.25,353.4,496.9,41.2,28.7,0.6475,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7756,129.27,361.3,496.4,43.5,30.0,0.5512,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7757,129.28,367.4,496.5,42.6,30.8,0.6399,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7758,129.3,372.6,495.1,46.0,32.0,0.6,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7759,129.32,378.5,494.4,48.5,33.1,0.3125,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7760,129.33,386.5,494.6,48.2,33.3,0.5916,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7761,129.35,391.4,494.1,49.7,34.5,0.4225,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7762,129.37,398.4,492.9,45.2,35.9,0.7054,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7763,129.38,404.1,493.3,44.3,34.9,0.6949,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7764,129.4,410.1,492.9,45.2,35.2,0.6959,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7765,129.42,417.0,492.7,44.6,36.0,0.6756,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7766,129.43,421.1,492.1,48.2,36.8,0.5575,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7767,129.45,424.9,491.2,48.5,37.9,0.6005,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7768,129.47,432.3,490.7,47.4,38.9,0.6404,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7769,129.48,437.6,490.3,50.4,39.7,0.4821,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7770,129.5,443.4,487.0,45.0,37.8,0.4905,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7771,129.52,448.3,484.6,42.0,35.6,0.4474,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7772,129.53,453.4,485.8,43.8,39.1,0.5657,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7773,129.55,459.1,486.9,44.3,42.1,0.6373,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7774,129.57,464.9,488.2,44.6,43.3,0.6126,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7775,129.58,468.9,489.2,47.9,42.8,0.5763,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7776,129.6,472.5,488.8,50.8,43.4,0.4706,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7777,129.62,475.2,489.4,52.6,42.4,0.5228,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7778,129.63,481.8,489.6,51.5,41.8,0.3657,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7779,129.65,489.9,488.7,46.0,38.2,0.5306,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7780,129.67,494.7,488.1,43.5,35.3,0.6297,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7781,129.68,499.6,488.7,42.9,35.9,0.5692,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7782,129.7,504.7,490.7,46.5,37.4,0.5555,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7783,129.72,509.7,491.8,50.1,37.2,0.5221,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7784,129.73,515.5,491.6,51.5,37.8,0.5953,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7785,129.75,518.6,489.9,53.9,39.6,0.4907,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7786,129.77,526.1,488.4,48.1,38.8,0.4482,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7787,129.78,531.7,489.2,49.0,39.3,0.5157,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7788,129.8,538.8,489.1,48.9,41.2,0.4257,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7789,129.82,544.6,488.2,44.8,42.8,0.6366,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7790,129.83,548.1,487.0,44.1,42.4,0.5578,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7791,129.85,552.4,486.1,46.0,43.4,0.3053,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7792,129.87,558.3,485.7,44.4,40.7,0.5602,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7793,129.88,564.4,485.4,43.8,43.1,0.531,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7794,129.9,570.3,485.1,44.1,45.7,0.2784,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7796,129.93,579.0,484.1,44.1,45.9,0.2981,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7797,129.95,584.6,483.9,44.6,48.0,0.4871,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7798,129.97,589.0,483.0,42.4,47.1,0.5599,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7799,129.98,593.0,481.1,41.2,44.8,0.4503,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7800,130.0,596.8,481.3,41.3,44.3,0.5728,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,352,7801,130.02,602.4,480.9,40.9,46.6,0.4773,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7760,129.33,209.6,503.1,49.7,17.8,0.3717,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7761,129.35,217.8,501.8,50.4,20.2,0.4793,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7762,129.37,226.3,501.7,47.6,20.3,0.5346,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7763,129.38,232.2,501.7,48.5,20.6,0.5653,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7764,129.4,238.3,501.4,46.3,20.9,0.6074,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7765,129.42,245.3,501.9,46.7,20.2,0.5942,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7766,129.43,253.2,500.9,47.0,22.2,0.5007,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7767,129.45,259.1,499.6,49.2,24.0,0.6456,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7768,129.47,265.2,499.2,51.4,25.1,0.6225,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7769,129.48,270.7,498.6,54.1,26.5,0.6511,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7770,129.5,277.6,497.7,53.6,28.3,0.538,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7771,129.52,282.3,497.4,51.5,29.1,0.51,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7772,129.53,286.5,497.3,54.3,29.3,0.3143,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7773,129.55,291.8,496.9,54.2,30.3,0.444,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7774,129.57,298.3,498.1,53.2,27.8,0.6009,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7775,129.58,303.5,498.5,52.8,27.0,0.5588,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7776,129.6,308.9,498.6,53.3,26.7,0.6254,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7777,129.62,313.1,498.6,53.7,26.8,0.3924,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7778,129.63,319.7,499.3,51.9,25.5,0.6072,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7779,129.65,325.1,499.2,52.2,25.7,0.6134,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7780,129.67,330.9,499.4,52.3,25.1,0.4071,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7783,129.72,346.9,499.5,54.8,24.9,0.3788,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7784,129.73,353.9,499.5,54.0,24.9,0.5358,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7785,129.75,359.4,499.1,54.6,25.1,0.6393,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7786,129.77,365.5,498.7,53.5,25.6,0.607,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7787,129.78,372.2,498.9,51.4,25.4,0.5963,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7788,129.8,380.5,499.1,50.7,25.3,0.571,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7789,129.82,385.2,497.9,51.0,27.2,0.613,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7790,129.83,387.8,496.9,54.0,29.1,0.2601,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7791,129.85,385.3,497.5,55.2,27.9,0.3848,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,354,7792,129.87,395.4,497.1,65.7,28.9,0.2919,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,359,8285,138.08,102.6,488.3,31.3,14.2,0.6033,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,359,8286,138.1,103.3,488.0,32.7,14.2,0.4186,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,359,8287,138.12,105.3,488.3,34.0,14.9,0.2855,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,359,8288,138.13,108.1,487.7,31.7,14.6,0.3322,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10044,167.4,609.5,325.0,48.7,51.7,0.7116,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10045,167.42,602.3,325.4,48.1,49.6,0.7143,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10046,167.43,596.7,326.1,47.4,47.6,0.6798,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10047,167.45,594.0,323.7,50.2,51.9,0.745,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10048,167.47,588.1,322.9,48.9,53.4,0.7463,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10049,167.48,580.8,321.5,53.2,55.7,0.7559,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10050,167.5,570.8,320.0,51.1,54.7,0.7819,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10051,167.52,566.5,319.9,50.9,53.7,0.8024,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10052,167.53,559.8,319.2,51.4,53.4,0.757,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10053,167.55,553.7,318.0,50.7,46.9,0.7206,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10054,167.57,545.5,318.8,49.8,45.4,0.6353,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10055,167.58,535.0,315.0,48.5,46.5,0.7715,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10056,167.6,529.2,315.3,45.3,48.6,0.7663,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10057,167.62,526.0,314.9,46.7,52.9,0.7779,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10058,167.63,519.9,314.3,47.3,53.8,0.7719,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10059,167.65,513.2,311.3,50.7,53.2,0.7224,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10060,167.67,504.6,309.8,49.6,52.1,0.7913,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10061,167.68,500.2,309.4,47.8,50.7,0.8406,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10062,167.7,495.5,308.2,46.7,51.4,0.8399,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10063,167.72,488.0,306.8,46.6,53.8,0.7993,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10064,167.73,480.1,305.0,45.7,53.9,0.7495,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10065,167.75,472.5,304.0,46.6,51.2,0.6759,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10066,167.77,466.0,301.2,45.6,51.2,0.6669,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10067,167.78,462.6,299.6,44.1,51.8,0.5007,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10068,167.8,455.8,298.9,43.6,51.9,0.7462,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10069,167.82,447.6,293.5,43.8,54.1,0.7832,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10070,167.83,441.1,290.6,42.8,52.5,0.7161,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10071,167.85,436.1,286.1,42.0,53.7,0.7124,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10072,167.87,429.6,283.8,44.5,53.5,0.7876,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10073,167.88,421.7,279.8,46.2,53.1,0.8086,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10074,167.9,414.6,273.7,44.8,51.1,0.7721,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10075,167.92,407.9,270.9,45.0,49.5,0.7816,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10076,167.93,402.3,270.1,46.0,50.9,0.733,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10077,167.95,396.1,269.9,47.5,52.0,0.7628,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10078,167.97,388.0,268.0,46.6,49.1,0.7346,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10079,167.98,381.7,266.2,46.8,48.4,0.7876,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10080,168.0,374.3,265.0,46.0,48.2,0.8142,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10081,168.02,368.6,265.2,42.2,47.0,0.7992,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10082,168.03,360.9,264.3,41.5,47.7,0.7413,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10084,168.07,343.3,260.3,42.5,43.5,0.2783,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10085,168.08,336.6,261.7,43.1,45.5,0.6377,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10089,168.15,319.8,253.2,47.2,61.0,0.6933,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,371,10090,168.17,313.0,252.0,46.7,61.3,0.7007,1
