video,site,track_id,frame,t_s,xc,yc,w,h,conf,confirmed
NWolfCreek(blue)_SHB_12.11.2025,SHB,741,16468,274.6,93.6,221.5,25.6,23.2,0.4798,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,741,16469,274.61,90.6,222.0,25.5,22.0,0.4904,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,741,16470,274.63,87.4,222.6,27.4,22.3,0.2676,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,747,16641,277.48,34.7,283.0,25.2,21.2,0.5482,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,747,16642,277.5,34.1,283.2,26.1,21.7,0.4556,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,747,16643,277.51,32.8,282.7,27.2,23.2,0.3791,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,747,16644,277.53,31.3,283.4,26.9,21.9,0.4132,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,747,16648,277.6,23.0,283.7,25.7,21.7,0.4144,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,747,16649,277.61,21.6,283.3,25.1,22.2,0.644,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,747,16650,277.63,20.6,283.5,25.7,22.7,0.4038,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,753,17648,294.27,284.8,241.3,29.0,20.1,0.7694,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,753,17649,294.29,281.6,241.9,29.0,20.4,0.5889,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,753,17650,294.31,279.1,242.9,28.2,19.1,0.6631,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,753,17651,294.32,277.5,244.5,28.8,19.9,0.6343,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,754,17668,294.61,222.9,238.2,28.2,19.7,0.5926,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,754,17685,294.89,199.7,240.9,25.9,19.7,0.5996,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,754,17686,294.91,197.4,242.7,25.3,19.2,0.7345,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,754,17687,294.92,195.9,243.1,24.8,18.8,0.4863,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25071,418.05,464.6,90.9,22.7,22.1,0.6603,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25072,418.06,459.4,91.1,24.5,23.2,0.4869,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25073,418.08,452.7,90.4,22.5,21.7,0.3895,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25074,418.1,446.5,90.7,23.1,22.1,0.6412,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25075,418.11,439.6,92.1,23.9,23.0,0.5556,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25076,418.13,432.6,94.3,22.7,23.0,0.6559,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25077,418.15,427.0,96.0,22.0,23.8,0.6762,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25078,418.16,420.5,98.0,23.3,23.8,0.7341,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25079,418.18,413.9,100.0,22.9,23.5,0.6656,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25080,418.2,406.6,101.6,21.3,22.7,0.6309,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25081,418.21,400.1,102.7,19.4,21.3,0.5221,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25082,418.23,393.9,105.3,19.3,21.7,0.7132,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25083,418.25,387.5,107.3,20.7,21.8,0.7286,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25084,418.26,381.7,108.5,21.4,22.2,0.6866,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25085,418.28,374.5,111.4,21.9,23.4,0.6734,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25086,418.3,368.1,113.2,22.5,23.8,0.6447,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25087,418.31,361.9,114.6,22.3,22.7,0.6963,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25088,418.33,356.0,116.7,21.9,23.0,0.4455,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25089,418.35,350.1,118.2,22.7,22.7,0.719,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25090,418.36,344.8,119.8,22.9,22.6,0.7346,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25091,418.38,339.8,120.1,23.3,22.4,0.6712,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25092,418.4,334.2,121.4,22.8,22.1,0.368,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25093,418.41,328.7,122.0,22.9,22.5,0.3415,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25094,418.43,323.7,123.4,23.6,23.1,0.5017,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25095,418.45,320.1,124.3,23.6,22.7,0.5724,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25096,418.46,314.8,123.5,26.1,25.0,0.6145,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25097,418.48,309.3,124.6,26.3,25.6,0.5699,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25098,418.5,304.7,125.2,25.9,25.3,0.2693,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25107,418.65,263.9,124.5,22.6,23.5,0.4026,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25117,418.81,208.8,127.5,22.9,22.3,0.5849,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25118,418.83,205.9,127.1,22.8,22.5,0.6133,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25119,418.85,202.2,126.6,21.3,21.8,0.5667,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25120,418.86,197.4,127.1,22.7,23.5,0.6489,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25121,418.88,193.1,127.6,22.5,23.1,0.7177,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25122,418.9,188.4,127.5,22.4,23.2,0.6478,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25123,418.91,184.7,126.7,22.0,21.8,0.6652,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25124,418.93,180.2,125.3,21.9,21.4,0.6525,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25125,418.95,174.7,125.0,22.2,21.0,0.5965,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25126,418.96,170.6,122.4,22.9,23.7,0.4713,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25127,418.98,166.4,122.7,22.8,22.7,0.5248,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25128,419.0,162.3,123.1,22.7,23.0,0.7361,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25129,419.01,158.6,122.4,23.2,23.3,0.6312,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25130,419.03,154.1,123.5,22.4,21.9,0.6903,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25131,419.05,150.4,123.5,23.3,22.0,0.6528,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25132,419.06,145.5,123.1,22.9,22.2,0.5294,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25133,419.08,140.9,123.4,22.7,23.0,0.632,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25134,419.1,137.8,123.5,22.4,22.4,0.4961,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25135,419.11,134.5,123.4,23.1,23.3,0.6239,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25136,419.13,130.5,123.3,22.7,22.6,0.5443,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25137,419.15,127.1,124.2,22.5,22.3,0.5034,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25138,419.16,120.7,125.5,22.1,22.6,0.4784,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25139,419.18,115.6,126.1,22.6,22.7,0.6853,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25144,419.26,97.6,127.1,22.5,23.1,0.351,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25145,419.28,94.1,126.2,22.9,22.4,0.2851,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25146,419.3,90.8,126.4,24.0,23.3,0.711,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25147,419.31,86.6,126.2,24.0,24.1,0.5419,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25148,419.33,83.5,127.3,22.9,22.6,0.4742,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25149,419.35,80.2,127.3,22.2,22.1,0.2529,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,807,25696,428.47,298.8,117.8,20.5,21.5,0.3795,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,807,25698,428.5,301.0,117.2,21.2,22.1,0.2872,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,807,25701,428.55,302.8,117.2,21.5,22.4,0.3383,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,807,25702,428.57,303.6,118.2,21.6,22.5,0.444,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,807,25704,428.6,305.4,117.7,22.1,22.6,0.3029,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,809,25738,429.17,459.0,30.7,20.9,19.2,0.375,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,809,25739,429.19,459.1,30.9,21.0,19.3,0.364,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,809,25740,429.2,458.8,31.1,20.9,19.4,0.4511,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,809,25741,429.22,458.7,31.0,20.8,19.6,0.5754,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,809,25742,429.24,458.9,31.0,20.7,19.5,0.5304,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,809,25743,429.25,458.9,30.8,20.8,19.4,0.4158,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,809,25744,429.27,458.7,30.6,20.6,19.1,0.347,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,810,25738,429.17,310.0,125.9,20.1,21.6,0.3844,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,810,25739,429.19,310.0,125.9,19.9,21.3,0.3824,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,810,25740,429.2,309.9,126.0,20.1,21.7,0.4581,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,810,25741,429.22,309.9,126.1,20.4,22.0,0.3456,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,810,25742,429.24,309.8,126.0,20.4,22.1,0.2785,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,810,25744,429.27,309.9,126.0,20.1,21.9,0.3079,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,810,25746,429.3,309.7,125.8,19.8,21.6,0.3469,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,810,25747,429.32,309.8,125.6,19.7,21.4,0.2563,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,811,25807,430.32,350.1,122.6,23.9,26.0,0.5664,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,811,25808,430.34,351.8,122.2,23.7,25.4,0.2992,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,811,25809,430.35,353.4,121.8,23.2,24.3,0.2648,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,815,25894,431.77,605.5,106.8,21.7,21.2,0.4174,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,815,25895,431.79,608.9,107.6,21.6,21.2,0.3285,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,815,25896,431.8,613.6,109.1,22.3,20.9,0.4908,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,815,25897,431.82,619.5,110.9,23.1,22.0,0.4265,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,816,26089,435.02,485.4,302.6,27.0,25.7,0.5486,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,816,26090,435.04,485.2,304.3,25.7,25.3,0.5807,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,816,26091,435.06,485.7,306.0,26.3,25.0,0.4494,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,816,26092,435.07,486.4,307.5,26.8,25.7,0.4111,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,816,26093,435.09,486.2,309.9,26.4,25.1,0.3751,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,836,26938,449.18,320.6,405.5,25.2,23.2,0.3631,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,836,26939,449.2,318.4,405.0,24.9,22.4,0.4483,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,836,26940,449.21,317.4,404.7,24.1,21.8,0.4093,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,836,26941,449.23,317.4,406.3,24.5,21.6,0.382,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,836,26942,449.25,317.3,406.6,24.6,21.3,0.279,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,836,26943,449.26,315.4,406.9,24.7,21.4,0.2588,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,836,26944,449.28,315.5,406.6,25.2,21.4,0.33,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,848,27065,451.3,116.7,356.6,31.2,25.8,0.3606,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,848,27066,451.31,116.2,357.2,30.5,25.4,0.2827,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,848,27067,451.33,115.6,357.7,29.5,24.7,0.3252,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27088,451.68,120.0,352.8,31.7,25.4,0.3959,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27089,451.7,118.2,353.6,32.1,26.1,0.3795,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27090,451.71,118.1,353.3,30.7,26.1,0.4977,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27091,451.73,116.9,353.7,32.8,25.8,0.4515,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27092,451.75,117.2,353.7,32.4,25.9,0.4331,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27093,451.76,117.3,352.9,31.4,26.1,0.4958,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27094,451.78,117.6,352.6,30.2,26.2,0.5135,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27095,451.8,118.3,352.1,28.4,26.1,0.5439,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27096,451.81,118.1,351.9,28.2,26.4,0.5564,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27097,451.83,117.8,351.6,28.0,26.3,0.5391,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27098,451.85,116.2,351.4,27.8,26.4,0.5152,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27099,451.86,117.5,350.6,26.9,25.4,0.5249,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27100,451.88,118.5,350.4,26.9,25.1,0.5172,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27101,451.9,118.6,350.7,25.8,24.8,0.4915,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27102,451.91,118.2,350.7,25.6,24.4,0.5166,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27103,451.93,118.0,350.7,25.4,24.3,0.4578,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27104,451.95,120.1,349.3,25.7,24.0,0.3712,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27105,451.96,121.5,348.8,26.0,24.1,0.3695,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27106,451.98,124.0,349.0,26.0,23.5,0.3018,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27107,452.0,125.3,350.3,25.6,23.9,0.4629,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27108,452.01,125.5,350.7,25.4,23.9,0.4666,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27109,452.03,125.9,350.7,26.2,24.7,0.3434,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27112,452.08,135.4,352.3,25.5,24.2,0.5623,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27113,452.1,137.6,352.5,25.4,23.9,0.3732,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27114,452.11,138.6,352.1,25.4,24.9,0.4157,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,856,27301,455.23,549.4,330.2,23.6,23.1,0.5664,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,856,27302,455.25,553.1,330.3,23.3,21.6,0.3082,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,856,27303,455.26,555.4,329.9,23.8,21.3,0.4546,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,859,27392,456.75,355.4,387.9,24.4,23.9,0.4575,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,859,27393,456.77,354.6,388.3,23.9,23.2,0.586,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,859,27394,456.78,354.0,388.4,24.5,22.1,0.2573,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,865,27669,461.37,588.1,430.7,34.2,31.4,0.4312,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,865,27670,461.38,583.3,430.3,32.3,30.9,0.3991,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,865,27671,461.4,580.6,431.7,32.0,30.1,0.374,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32573,543.14,617.8,301.3,24.4,23.8,0.4678,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32574,543.16,616.8,302.7,24.1,22.8,0.5955,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32575,543.17,613.9,301.5,24.1,22.4,0.6071,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32577,543.21,608.8,302.3,24.0,23.0,0.3057,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32582,543.29,603.4,301.9,25.7,20.9,0.6291,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32583,543.31,601.9,299.0,26.1,21.3,0.5831,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32584,543.32,602.0,300.6,25.7,21.1,0.6791,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32585,543.34,600.5,298.5,25.0,21.8,0.5264,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32586,543.36,599.3,297.3,26.1,23.1,0.5976,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32587,543.37,596.8,298.5,26.1,23.5,0.6889,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32588,543.39,595.9,298.3,26.3,23.8,0.6529,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32589,543.41,593.7,299.1,24.9,23.2,0.6663,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32590,543.42,592.2,298.4,25.2,23.2,0.6688,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32591,543.44,590.6,297.8,25.7,23.6,0.6772,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32592,543.46,589.3,298.0,25.2,23.0,0.6445,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32593,543.47,586.8,297.9,24.5,23.0,0.5996,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32594,543.49,585.2,298.5,24.2,23.9,0.6292,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32595,543.51,582.8,298.2,24.5,24.3,0.6141,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32596,543.52,581.0,297.8,24.8,24.9,0.6023,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32597,543.54,579.4,298.4,24.3,25.4,0.4886,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32598,543.56,577.3,298.1,24.0,26.5,0.4932,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32599,543.57,577.0,295.7,23.9,24.8,0.518,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32600,543.59,575.5,294.5,23.7,23.6,0.3082,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32602,543.62,573.2,293.9,22.6,19.6,0.3603,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32604,543.66,573.6,291.7,20.4,18.3,0.4592,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,901,32587,543.37,628.1,265.5,23.0,29.1,0.5432,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,901,32588,543.39,627.8,265.5,23.9,29.1,0.6599,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,901,32589,543.41,625.0,265.3,25.1,26.5,0.6327,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,901,32590,543.42,624.3,264.9,26.0,26.0,0.5546,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,901,32592,543.46,624.3,266.0,26.4,28.8,0.3047,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,901,32593,543.47,623.6,264.1,27.0,28.8,0.274,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32621,543.94,551.1,292.8,25.0,21.6,0.5248,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32622,543.96,552.1,296.3,25.5,21.9,0.6029,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32623,543.97,549.7,296.6,25.1,21.6,0.6814,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32624,543.99,547.7,296.8,26.0,22.7,0.6655,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32625,544.01,547.2,298.6,26.6,23.3,0.6754,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32626,544.02,545.2,297.2,25.4,21.9,0.6173,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32627,544.04,544.4,297.9,26.3,23.3,0.6442,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32628,544.06,542.6,299.0,26.3,23.9,0.638,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32629,544.07,542.7,298.4,25.7,24.6,0.592,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32630,544.09,542.0,299.4,25.6,25.5,0.5869,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32631,544.11,540.1,298.5,25.6,24.6,0.5359,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32632,544.12,538.8,297.3,25.4,23.7,0.5647,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32633,544.14,538.3,297.2,25.3,22.7,0.6413,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32634,544.16,537.6,296.8,24.6,22.5,0.6212,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32635,544.17,537.1,296.6,25.1,22.4,0.3889,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32636,544.19,534.9,297.0,25.3,21.7,0.4795,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32637,544.21,534.5,297.5,25.2,22.0,0.6184,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32638,544.22,534.1,296.7,25.3,22.0,0.6131,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32639,544.24,534.8,296.5,25.4,22.7,0.6398,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32640,544.26,534.0,297.0,25.0,22.1,0.5316,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32641,544.27,534.0,295.8,24.9,21.3,0.3178,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32642,544.29,532.7,295.3,25.8,21.3,0.5718,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32724,545.66,566.2,249.8,28.8,32.2,0.3592,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32725,545.67,564.9,250.3,29.6,34.4,0.526,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32726,545.69,564.6,250.6,28.7,35.2,0.6968,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32727,545.71,564.2,250.1,27.9,34.4,0.6016,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32728,545.72,564.0,248.6,28.1,34.8,0.7614,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32729,545.74,563.8,248.3,28.0,34.4,0.793,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32730,545.76,563.8,248.5,28.4,34.7,0.8005,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32731,545.77,563.8,248.1,29.3,35.7,0.8,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32732,545.79,564.0,248.8,28.8,35.1,0.784,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32733,545.81,564.1,248.7,29.3,34.9,0.8114,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32734,545.82,564.6,248.5,29.6,35.1,0.8071,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32735,545.84,564.4,248.1,29.4,34.8,0.8046,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32736,545.86,564.2,247.3,30.0,35.6,0.7435,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32737,545.87,563.8,246.3,29.8,35.2,0.7337,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32738,545.89,564.9,246.3,31.0,36.2,0.7303,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32739,545.91,564.7,247.0,29.5,35.1,0.7089,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32740,545.92,564.5,246.2,29.9,35.0,0.7211,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32741,545.94,564.4,244.8,30.3,36.1,0.742,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32742,545.96,565.0,245.3,30.9,36.6,0.7332,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32743,545.97,564.0,244.6,30.7,35.8,0.7062,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32744,545.99,562.7,244.2,31.7,36.6,0.5579,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32745,546.01,562.5,243.8,31.0,35.3,0.7092,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32746,546.02,561.0,244.3,30.4,35.9,0.5535,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32747,546.04,561.7,243.8,29.1,33.8,0.6735,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32748,546.06,563.6,243.9,27.3,31.7,0.732,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32749,546.07,562.4,244.2,28.6,33.0,0.7078,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32750,546.09,562.2,245.0,28.3,33.0,0.7019,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32751,546.11,562.2,243.0,27.0,32.7,0.7564,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32752,546.12,562.7,242.8,26.6,33.9,0.7556,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32753,546.14,562.9,242.9,27.8,35.0,0.7439,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32754,546.16,562.6,242.3,29.1,36.8,0.7405,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32755,546.17,563.1,242.6,29.8,35.9,0.8009,1
