video,site,track_id,first_frame,last_frame,first_s,last_s,n_frames,span_s,mean_conf,topk_conf,mean_box_px,confirmed
NWolfCreek(blue)_SHB_12.11.2025,SHB,1154,40464,40466,674.72,674.75,3,0.05,0.4623,0.4623,930.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,963,33111,33112,552.11,552.13,2,0.03,0.4619,0.4619,472.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,866,27676,27677,461.48,461.5,2,0.03,0.4592,0.4592,1640.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1197,40820,40822,680.65,680.69,3,0.05,0.4554,0.4554,1123.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1237,42870,42875,714.84,714.92,4,0.1,0.4522,0.4522,1074.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1359,51148,51148,852.87,852.87,1,0.02,0.4513,0.4513,558.1,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1038,37427,37431,624.08,624.14,5,0.08,0.4472,0.4472,410.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1361,51202,51202,853.77,853.77,1,0.02,0.4461,0.4461,804.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1308,48221,48224,804.06,804.11,4,0.07,0.4456,0.4456,807.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,856,27301,27303,455.23,455.26,3,0.05,0.443,0.443,518.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1298,47599,47600,793.69,793.71,2,0.03,0.4427,0.4427,512.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1317,49773,49777,829.94,830.01,5,0.08,0.4399,0.4399,1347.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,633,11258,11258,187.72,187.72,1,0.02,0.4365,0.4365,501.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1242,42986,42986,716.77,716.77,1,0.02,0.4365,0.4365,695.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1132,40185,40185,670.07,670.07,1,0.02,0.4357,0.4357,664.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,859,27392,27394,456.75,456.78,3,0.05,0.4336,0.4336,559.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,973,33134,33134,552.49,552.49,1,0.02,0.4333,0.4333,512.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1439,64375,64376,1073.42,1073.44,2,0.03,0.4324,0.4324,1469.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,835,26933,26933,449.1,449.1,1,0.02,0.4298,0.4298,729.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1311,48526,48527,809.15,809.17,2,0.03,0.4248,0.4248,790.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1346,51106,51106,852.17,852.17,1,0.02,0.4242,0.4242,1043.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1276,46595,46596,776.95,776.97,2,0.03,0.4223,0.4223,774.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1070,40001,40025,667.0,667.4,3,0.42,0.4216,0.4216,376.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1022,34589,34597,576.76,576.89,8,0.15,0.4007,0.4194,305.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1340,51049,51049,851.22,851.22,1,0.02,0.4176,0.4176,555.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,863,27576,27578,459.82,459.85,2,0.05,0.4165,0.4165,568.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,815,25894,25897,431.77,431.82,4,0.07,0.4158,0.4158,473.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,832,26918,26918,448.85,448.85,1,0.02,0.4154,0.4154,863.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1188,40776,40776,679.92,679.92,1,0.02,0.4152,0.4152,453.1,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1117,40126,40127,669.08,669.1,2,0.03,0.4128,0.4128,346.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,602,8974,8974,149.64,149.64,1,0.02,0.4104,0.4104,723.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1240,42968,42978,716.47,716.64,7,0.18,0.3704,0.4072,482.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,634,11266,11267,187.86,187.87,2,0.03,0.4068,0.4068,400.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,719,16104,16124,268.53,268.86,5,0.35,0.4023,0.4023,747.1,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1358,51145,51151,852.82,852.92,3,0.12,0.4021,0.4021,605.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,865,27669,27671,461.37,461.4,3,0.05,0.4015,0.4015,1011.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1108,40084,40086,668.38,668.42,3,0.05,0.398,0.398,291.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,718,16097,16098,268.41,268.43,2,0.03,0.3958,0.3958,778.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,817,26109,26109,435.36,435.36,1,0.02,0.3952,0.3952,711.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,804,25645,25645,427.62,427.62,1,0.02,0.3944,0.3944,859.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,706,16024,16026,267.19,267.23,3,0.05,0.3937,0.3937,497.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1260,45944,45945,766.1,766.11,2,0.03,0.3904,0.3904,1306.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,836,26938,26944,449.18,449.28,7,0.12,0.3529,0.3865,542.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1027,34846,34850,581.04,581.11,2,0.08,0.385,0.385,281.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,810,25738,25747,429.17,429.32,8,0.17,0.345,0.3835,434.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,984,33169,33175,553.08,553.18,4,0.12,0.3821,0.3821,1262.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,902,32599,32600,543.57,543.59,2,0.03,0.3805,0.3805,632.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1111,40089,40089,668.47,668.47,1,0.02,0.3805,0.3805,492.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,811,25807,25809,430.32,430.35,3,0.05,0.3768,0.3768,594.1,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1328,50938,50938,849.37,849.37,1,0.02,0.3761,0.3761,803.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,764,21700,21700,361.84,361.84,1,0.02,0.3753,0.3753,372.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,795,24715,24715,412.11,412.11,1,0.02,0.3748,0.3748,751.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1080,40020,40026,667.32,667.42,5,0.12,0.371,0.371,357.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,951,33072,33073,551.46,551.48,2,0.03,0.3687,0.3687,615.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,690,15930,15931,265.63,265.64,2,0.03,0.3679,0.3679,422.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1039,37535,37536,625.88,625.9,2,0.03,0.367,0.367,339.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,701,16006,16006,266.89,266.89,1,0.02,0.3656,0.3656,694.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,889,32221,32221,537.27,537.27,1,0.02,0.3609,0.3609,736.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,768,21899,21899,365.16,365.16,1,0.02,0.3575,0.3575,904.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1037,37356,37358,622.89,622.93,3,0.05,0.3566,0.3566,424.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1352,51128,51128,852.54,852.54,1,0.02,0.3506,0.3506,509.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1442,66487,66490,1108.64,1108.69,4,0.07,0.3506,0.3506,2324.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,807,25696,25704,428.47,428.6,5,0.15,0.3504,0.3504,475.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1233,42753,42753,712.89,712.89,1,0.02,0.3486,0.3486,877.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,818,26207,26207,436.99,436.99,1,0.02,0.347,0.347,572.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,714,16071,16072,267.98,267.99,2,0.03,0.3447,0.3447,549.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,762,20489,20490,341.64,341.66,2,0.03,0.3404,0.3404,469.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,527,25,34,0.42,0.57,5,0.17,0.3399,0.3399,464.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,848,27065,27067,451.3,451.33,3,0.05,0.3228,0.3228,768.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1045,38319,38323,638.95,639.02,4,0.08,0.3156,0.3156,307.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1048,38396,38401,640.24,640.32,5,0.1,0.3035,0.3035,283.8,0
Robinson_SHW_01.18.2026_LS,SHW,1549,14721,14910,245.48,248.63,190,3.17,0.7074,0.8098,1990.9,1
Robinson_SHW_01.18.2026_LS,SHW,1547,14709,14769,245.28,246.28,58,1.02,0.637,0.8062,9425.2,1
Robinson_SHW_01.18.2026_LS,SHW,1566,14847,14914,247.58,248.7,31,1.13,0.5641,0.7662,5425.5,1
Robinson_SHW_01.18.2026_LS,SHW,1585,14885,14908,248.22,248.6,21,0.4,0.5296,0.6875,614.0,1
Robinson_SHW_01.18.2026_LS,SHW,1563,14834,14862,247.37,247.83,11,0.48,0.5177,0.6609,10145.1,1
Robinson_SHW_01.18.2026_LS,SHW,1485,2356,2399,39.29,40.01,18,0.73,0.5015,0.6502,1139.4,1
Robinson_SHW_01.18.2026_LS,SHW,1569,14855,14855,247.72,247.72,1,0.02,0.6398,0.6398,7078.8,0
Robinson_SHW_01.18.2026_LS,SHW,1550,14731,14737,245.65,245.75,7,0.12,0.5987,0.6159,2157.6,0
Robinson_SHW_01.18.2026_LS,SHW,1580,14879,14879,248.12,248.12,1,0.02,0.615,0.615,2993.9,0
Robinson_SHW_01.18.2026_LS,SHW,1610,15434,15434,257.37,257.37,1,0.02,0.6048,0.6048,579.8,0
Robinson_SHW_01.18.2026_LS,SHW,1600,15045,15045,250.89,250.89,1,0.02,0.5565,0.5565,535.0,0
Robinson_SHW_01.18.2026_LS,SHW,1588,14896,14899,248.4,248.45,4,0.07,0.55,0.55,1553.6,0
Robinson_SHW_01.18.2026_LS,SHW,1467,1787,1787,29.8,29.8,1,0.02,0.5451,0.5451,1423.5,0
Robinson_SHW_01.18.2026_LS,SHW,1529,9486,9489,158.19,158.24,3,0.07,0.544,0.544,3271.3,0
Robinson_SHW_01.18.2026_LS,SHW,1471,2265,2266,37.77,37.79,2,0.03,0.4923,0.4923,701.6,0
Robinson_SHW_01.18.2026_LS,SHW,1558,14805,14807,246.88,246.92,3,0.05,0.4917,0.4917,11932.6,0
Robinson_SHW_01.18.2026_LS,SHW,1493,2843,2843,47.41,47.41,1,0.02,0.4772,0.4772,1261.5,0
Robinson_SHW_01.18.2026_LS,SHW,1638,15629,15629,260.62,260.62,1,0.02,0.4754,0.4754,2839.6,0
Robinson_SHW_01.18.2026_LS,SHW,1656,15807,15808,263.59,263.61,2,0.03,0.4737,0.4737,2803.2,0
Robinson_SHW_01.18.2026_LS,SHW,1595,15007,15007,250.25,250.25,1,0.02,0.4676,0.4676,880.3,0
Robinson_SHW_01.18.2026_LS,SHW,1548,14719,14720,245.45,245.47,2,0.03,0.4636,0.4636,1973.6,0
Robinson_SHW_01.18.2026_LS,SHW,1672,17414,17414,290.39,290.39,1,0.02,0.4488,0.4488,918.8,0
Robinson_SHW_01.18.2026_LS,SHW,1486,2361,2361,39.37,39.37,1,0.02,0.4381,0.4381,965.1,0
Robinson_SHW_01.18.2026_LS,SHW,1526,8864,8865,147.81,147.83,2,0.03,0.4044,0.4044,1996.8,0
Robinson_SHW_01.18.2026_LS,SHW,1603,15104,15108,251.87,251.94,4,0.08,0.3955,0.3955,895.5,0
Robinson_SHW_01.18.2026_LS,SHW,1577,14874,14875,248.03,248.05,2,0.03,0.388,0.388,899.9,0
Robinson_SHW_01.18.2026_LS,SHW,1487,2372,2377,39.55,39.64,4,0.1,0.3859,0.3859,1611.7,0
Robinson_SHW_01.18.2026_LS,SHW,1642,15637,15657,260.76,261.09,3,0.35,0.3804,0.3804,2688.9,0
Robinson_SHW_01.18.2026_LS,SHW,1534,9929,9929,165.57,165.57,1,0.02,0.3644,0.3644,962.4,0
Robinson_SHW_01.18.2026_LS,SHW,1537,11103,11103,185.15,185.15,1,0.02,0.3558,0.3558,1777.8,0
Robinson_SHW_01.18.2026_LS,SHW,1538,11108,11109,185.23,185.25,2,0.03,0.3242,0.3242,1301.2,0
TouchofNatureRd_TON_12.03.25_LS,TON,1737,2720,2754,45.33,45.9,33,0.58,0.5431,0.6562,1186.1,1
TouchofNatureRd_TON_12.03.25_LS,TON,1738,2781,2795,46.35,46.58,15,0.25,0.5966,0.6925,928.3,0
TouchofNatureRd_TON_12.03.25_LS,TON,1759,5842,5842,97.37,97.37,1,0.02,0.6362,0.6362,2096.9,0
TouchofNatureRd_TON_12.03.25_LS,TON,1718,2190,2223,36.5,37.05,5,0.57,0.629,0.629,1026.9,0
TouchofNatureRd_TON_12.03.25_LS,TON,1703,2070,2070,34.5,34.5,1,0.02,0.6226,0.6226,793.1,0
TouchofNatureRd_TON_12.03.25_LS,TON,1732,2304,2305,38.4,38.42,2,0.03,0.6215,0.6215,847.1,0
TouchofNatureRd_TON_12.03.25_LS,TON,1818,8132,8146,135.53,135.76,12,0.25,0.4853,0.6074,3696.1,0
TouchofNatureRd_TON_12.03.25_LS,TON,1803,7738,7742,128.96,129.03,5,0.08,0.569,0.569,657.6,0
TouchofNatureRd_TON_12.03.25_LS,TON,1834,9592,9596,159.86,159.93,5,0.08,0.5484,0.5484,714.3,0
TouchofNatureRd_TON_12.03.25_LS,TON,1791,6982,6983,116.37,116.38,2,0.03,0.5406,0.5406,1131.6,0
TouchofNatureRd_TON_12.03.25_LS,TON,1833,9006,9006,150.1,150.1,1,0.02,0.5399,0.5399,1098.2,0
TouchofNatureRd_TON_12.03.25_LS,TON,1690,1938,1939,32.3,32.32,2,0.03,0.5171,0.5171,1127.0,0
TouchofNatureRd_TON_12.03.25_LS,TON,1729,2268,2277,37.8,37.95,10,0.17,0.4558,0.5101,951.6,0
TouchofNatureRd_TON_12.03.25_LS,TON,1782,6655,6655,110.92,110.92,1,0.02,0.505,0.505,1671.0,0
TouchofNatureRd_TON_12.03.25_LS,TON,1687,1916,1920,31.93,32.0,3,0.08,0.4722,0.4722,1143.9,0
TouchofNatureRd_TON_12.03.25_LS,TON,1750,5320,5320,88.67,88.67,1,0.02,0.4718,0.4718,972.9,0
TouchofNatureRd_TON_12.03.25_LS,TON,1715,2169,2173,36.15,36.22,5,0.08,0.4659,0.4659,1489.7,0
TouchofNatureRd_TON_12.03.25_LS,TON,1828,8780,8780,146.33,146.33,1,0.02,0.4648,0.4648,1409.6,0
TouchofNatureRd_TON_12.03.25_LS,TON,1713,2158,2159,35.97,35.98,2,0.03,0.4646,0.4646,1344.5,0
TouchofNatureRd_TON_12.03.25_LS,TON,1712,2153,2156,35.88,35.93,4,0.07,0.458,0.458,1743.1,0
TouchofNatureRd_TON_12.03.25_LS,TON,1741,2903,2906,48.38,48.43,2,0.07,0.4446,0.4446,920.2,0
TouchofNatureRd_TON_12.03.25_LS,TON,1700,2046,2047,34.1,34.12,2,0.03,0.4353,0.4353,701.9,0
TouchofNatureRd_TON_12.03.25_LS,TON,1684,1897,1897,31.62,31.62,1,0.02,0.4277,0.4277,822.3,0
TouchofNatureRd_TON_12.03.25_LS,TON,1699,2046,2047,34.1,34.12,2,0.03,0.4219,0.4219,1024.5,0
TouchofNatureRd_TON_12.03.25_LS,TON,1821,8166,8167,136.1,136.11,2,0.03,0.4156,0.4156,3629.3,0
TouchofNatureRd_TON_12.03.25_LS,TON,1806,7788,7790,129.8,129.83,3,0.05,0.407,0.407,655.0,0
TouchofNatureRd_TON_12.03.25_LS,TON,1725,2209,2209,36.82,36.82,1,0.02,0.4051,0.4051,1313.2,0
TouchofNatureRd_TON_12.03.25_LS,TON,1798,7556,7567,125.93,126.11,6,0.2,0.3739,0.3916,546.4,0
TouchofNatureRd_TON_12.03.25_LS,TON,1692,1968,1968,32.8,32.8,1,0.02,0.381,0.381,1316.5,0
TouchofNatureRd_TON_12.03.25_LS,TON,1733,2350,2355,39.17,39.25,2,0.1,0.3598,0.3598,1575.2,0
TouchofNatureRd_TON_12.03.25_LS,TON,1696,2017,2017,33.62,33.62,1,0.02,0.3583,0.3583,733.7,0
TouchofNatureRd_TON_12.03.25_LS,TON,1693,1971,1971,32.85,32.85,1,0.02,0.345,0.345,1137.6,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1862,2049,2067,34.2,34.5,19,0.32,0.6968,0.7618,982.8,1
WolfCreekRd_SHB_12.11.2025_LS,SHB,1868,2123,2157,35.43,36.0,33,0.58,0.6871,0.7476,691.0,1
WolfCreekRd_SHB_12.11.2025_LS,SHB,1865,2121,2166,35.4,36.15,43,0.77,0.6476,0.727,893.9,1
WolfCreekRd_SHB_12.11.2025_LS,SHB,1901,7601,7662,126.85,127.87,13,1.03,0.393,0.4978,589.3,1
WolfCreekRd_SHB_12.11.2025_LS,SHB,1844,2024,2039,33.78,34.03,16,0.27,0.7396,0.7722,1011.6,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1838,1991,2007,33.23,33.49,17,0.28,0.6017,0.7118,999.6,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1853,2037,2037,34.0,34.0,1,0.02,0.5564,0.5564,733.3,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1845,2024,2024,33.78,33.78,1,0.02,0.5121,0.5121,711.2,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1869,2223,2225,37.1,37.13,2,0.05,0.4816,0.4816,444.0,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1905,7726,7728,128.94,128.97,3,0.05,0.4639,0.4639,576.0,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1876,3004,3009,50.13,50.22,2,0.1,0.4546,0.4546,1526.0,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1854,2037,2037,34.0,34.0,1,0.02,0.4054,0.4054,803.1,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1942,8897,8897,148.48,148.48,1,0.02,0.4013,0.4013,694.5,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1872,2295,2300,38.3,38.38,5,0.1,0.4012,0.4012,1595.4,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1921,8578,8588,143.16,143.33,6,0.18,0.3748,0.3935,299.0,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1880,3081,3088,51.42,51.54,5,0.13,0.3824,0.3824,830.5,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1879,3063,3064,51.12,51.14,2,0.03,0.374,0.374,792.8,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1888,7144,7146,119.23,119.26,3,0.05,0.3734,0.3734,510.4,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1913,8556,8557,142.79,142.81,2,0.03,0.371,0.371,499.0,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1881,3102,3103,51.77,51.79,2,0.03,0.3704,0.3704,1897.0,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1883,6729,6729,112.3,112.3,1,0.02,0.3514,0.3514,547.8,0
