video,event_id,start_frame,end_frame,start_s,end_s,duration_s,n_hits,peak_frame,peak_score,x0,y0,x1,y1
LowerRichland_SHW_01.18.2026_LS.mp4,66,24030,24042,400.7,400.9,0.2,2,24030,19.7,628,153,640,222
LowerRichland_SHW_01.18.2026_LS.mp4,67,24336,24990,405.8,416.71,10.91,92,24444,24.7,0,0,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,68,25098,25182,418.51,419.91,1.4,6,25134,21.3,92,0,479,133
LowerRichland_SHW_01.18.2026_LS.mp4,69,25242,25350,420.91,422.71,1.8,6,25290,20.7,95,0,627,490
LowerRichland_SHW_01.18.2026_LS.mp4,70,25464,25500,424.61,425.21,0.6,2,25500,20.1,612,245,640,489
LowerRichland_SHW_01.18.2026_LS.mp4,71,25764,25932,429.61,432.42,2.8,22,25866,37.4,0,35,630,268
LowerRichland_SHW_01.18.2026_LS.mp4,72,26148,26166,436.02,436.32,0.3,3,26166,24.4,105,11,634,125
LowerRichland_SHW_01.18.2026_LS.mp4,73,26232,26262,437.42,437.92,0.5,2,26262,25.7,105,7,383,494
LowerRichland_SHW_01.18.2026_LS.mp4,74,26478,26664,441.52,444.62,3.1,7,26478,23.5,66,23,616,503
LowerRichland_SHW_01.18.2026_LS.mp4,75,27720,27792,462.23,463.43,1.2,8,27750,31.3,262,62,430,88
LowerRichland_SHW_01.18.2026_LS.mp4,76,28842,28884,480.94,481.64,0.7,4,28878,31.2,190,3,559,474
LowerRichland_SHW_01.18.2026_LS.mp4,77,28980,29676,483.24,494.85,11.61,62,29676,37.3,0,0,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,78,29736,29826,495.85,497.35,1.5,4,29802,20.7,115,0,637,493
LowerRichland_SHW_01.18.2026_LS.mp4,79,30144,30162,502.65,502.95,0.3,3,30162,29.7,164,218,291,277
LowerRichland_SHW_01.18.2026_LS.mp4,80,30318,30360,505.55,506.25,0.7,2,30318,20.6,46,327,519,468
LowerRichland_SHW_01.18.2026_LS.mp4,81,30516,30912,508.85,515.46,6.6,38,30720,38.1,1,0,640,436
LowerRichland_SHW_01.18.2026_LS.mp4,82,31008,31860,517.06,531.26,14.21,71,31470,34.8,0,0,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,83,31926,32058,532.37,534.57,2.2,19,32040,21.3,11,76,640,448
LowerRichland_SHW_01.18.2026_LS.mp4,84,32124,33216,535.67,553.88,18.21,102,32544,23.9,4,0,640,488
LowerRichland_SHW_01.18.2026_LS.mp4,85,33456,33744,557.88,562.68,4.8,21,33618,21.8,0,84,640,486
LowerRichland_SHW_01.18.2026_LS.mp4,86,33810,33906,563.78,565.38,1.6,9,33858,21.5,184,125,640,417
LowerRichland_SHW_01.18.2026_LS.mp4,87,34014,34020,567.18,567.28,0.1,2,34014,20.4,537,217,633,512
LowerRichland_SHW_01.18.2026_LS.mp4,88,34086,34206,568.38,570.38,2.0,8,34116,21.5,75,19,640,504
LowerRichland_SHW_01.18.2026_LS.mp4,89,34302,34344,571.99,572.69,0.7,2,34344,20.3,612,211,629,319
LowerRichland_SHW_01.18.2026_LS.mp4,90,34530,34656,575.79,577.89,2.1,8,34554,21.2,3,208,626,505
LowerRichland_SHW_01.18.2026_LS.mp4,91,34728,34800,579.09,580.29,1.2,10,34776,20.7,12,207,632,507
LowerRichland_SHW_01.18.2026_LS.mp4,92,34932,35028,582.49,584.09,1.6,8,35016,25.5,80,10,640,506
LowerRichland_SHW_01.18.2026_LS.mp4,93,35172,35340,586.49,589.29,2.8,11,35286,22.1,83,58,640,492
LowerRichland_SHW_01.18.2026_LS.mp4,94,35442,35538,590.99,592.6,1.6,7,35442,22.1,355,36,614,357
LowerRichland_SHW_01.18.2026_LS.mp4,95,35610,35784,593.8,596.7,2.9,13,35646,30.4,14,5,635,366
LowerRichland_SHW_01.18.2026_LS.mp4,96,35856,35940,597.9,599.3,1.4,6,35934,20.9,15,115,640,359
LowerRichland_SHW_01.18.2026_LS.mp4,97,36096,36120,601.9,602.3,0.4,4,36108,20.7,129,0,347,502
LowerRichland_SHW_01.18.2026_LS.mp4,98,36204,36228,603.7,604.1,0.4,5,36210,20.8,267,29,518,63
LowerRichland_SHW_01.18.2026_LS.mp4,99,36306,36420,605.4,607.3,1.9,9,36414,21.4,20,10,635,386
LowerRichland_SHW_01.18.2026_LS.mp4,100,36564,36594,609.7,610.2,0.5,4,36576,19.9,16,322,86,333
LowerRichland_SHW_01.18.2026_LS.mp4,101,36666,36882,611.4,615.01,3.6,30,36876,22.3,13,15,640,499
LowerRichland_SHW_01.18.2026_LS.mp4,102,36978,37044,616.61,617.71,1.1,5,36996,21.2,24,235,252,452
LowerRichland_SHW_01.18.2026_LS.mp4,103,37122,37734,619.01,629.21,10.21,93,37302,22.1,0,83,640,508
LowerRichland_SHW_01.18.2026_LS.mp4,104,37794,37854,630.21,631.21,1.0,6,37836,20.8,60,152,632,496
LowerRichland_SHW_01.18.2026_LS.mp4,105,38766,38784,646.42,646.72,0.3,2,38784,21.7,616,23,640,464
LowerRichland_SHW_01.18.2026_LS.mp4,106,39360,39420,656.33,657.33,1.0,4,39366,23.9,10,83,622,337
LowerRichland_SHW_01.18.2026_LS.mp4,107,39480,39636,658.33,660.93,2.6,7,39480,22.2,13,88,628,501
LowerRichland_SHW_01.18.2026_LS.mp4,108,39726,39792,662.43,663.53,1.1,4,39792,20.6,10,71,640,497
LowerRichland_SHW_01.18.2026_LS.mp4,109,39870,39918,664.83,665.63,0.8,3,39918,20.9,564,192,636,453
LowerRichland_SHW_01.18.2026_LS.mp4,110,40104,40152,668.73,669.53,0.8,3,40140,21.1,537,95,634,148
LowerRichland_SHW_01.18.2026_LS.mp4,111,40230,40392,670.83,673.54,2.7,19,40296,25.8,0,152,635,507
LowerRichland_SHW_01.18.2026_LS.mp4,112,40506,40518,675.44,675.64,0.2,2,40506,20.4,401,389,583,483
LowerRichland_SHW_01.18.2026_LS.mp4,113,40608,40932,677.14,682.54,5.4,22,40704,24.5,0,78,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,114,41094,41166,685.24,686.44,1.2,11,41124,23.5,266,194,640,477
LowerRichland_SHW_01.18.2026_LS.mp4,115,41250,41334,687.84,689.24,1.4,10,41250,28.0,30,208,601,489
LowerRichland_SHW_01.18.2026_LS.mp4,116,41424,41520,690.74,692.35,1.6,9,41472,21.8,4,120,626,469
LowerRichland_SHW_01.18.2026_LS.mp4,117,41802,41958,697.05,699.65,2.6,10,41802,21.4,77,208,632,483
LowerRichland_SHW_01.18.2026_LS.mp4,118,42018,42120,700.65,702.35,1.7,14,42096,21.4,27,107,628,447
LowerRichland_SHW_01.18.2026_LS.mp4,119,42276,42510,704.95,708.85,3.9,27,42408,30.5,19,72,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,120,42576,42648,709.95,711.15,1.2,9,42630,23.9,344,112,636,434
LowerRichland_SHW_01.18.2026_LS.mp4,121,42708,42786,712.15,713.46,1.3,7,42768,22.5,12,205,319,374
LowerRichland_SHW_01.18.2026_LS.mp4,122,42858,43080,714.66,718.36,3.7,12,42972,21.9,1,154,640,480
LowerRichland_SHW_01.18.2026_LS.mp4,123,43140,44748,719.36,746.17,26.81,168,44538,34.7,0,0,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,124,44850,44964,747.87,749.77,1.9,4,44850,20.9,149,101,640,479
LowerRichland_SHW_01.18.2026_LS.mp4,125,45450,45612,757.88,760.58,2.7,12,45606,22.3,315,103,640,484
LowerRichland_SHW_01.18.2026_LS.mp4,126,45768,45810,763.18,763.88,0.7,5,45774,20.7,0,236,148,428
LowerRichland_SHW_01.18.2026_LS.mp4,127,45960,46116,766.38,768.98,2.6,16,46116,35.1,65,141,569,446
LowerRichland_SHW_01.18.2026_LS.mp4,128,46212,46236,770.58,770.98,0.4,2,46212,19.5,0,361,533,399
LowerRichland_SHW_01.18.2026_LS.mp4,129,46362,46656,773.09,777.99,4.9,21,46422,34.0,42,99,624,512
LowerRichland_SHW_01.18.2026_LS.mp4,130,46776,46794,779.99,780.29,0.3,4,46788,26.9,257,94,511,496
LowerRichland_SHW_01.18.2026_LS.mp4,131,46872,47724,781.59,795.8,14.21,91,46938,37.2,0,0,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,132,47838,48552,797.7,809.6,11.91,69,48444,48.5,0,13,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,133,48840,49272,814.41,821.61,7.2,27,49206,23.6,12,150,627,510
LowerRichland_SHW_01.18.2026_LS.mp4,134,49410,49650,823.91,827.91,4.0,18,49590,36.3,3,0,624,512
