frame,time_s,n_blobs,peak_score
2376,39.6,105,38.4
2382,39.7,103,41.2
2388,39.8,88,35.9
2394,39.9,70,32.7
2400,40.0,81,39.1
2406,40.1,84,35.3
2412,40.2,84,36.7
2418,40.3,90,38.6
2424,40.4,62,35.0
2430,40.5,50,44.7
2436,40.6,68,38.5
2442,40.7,65,35.9
2448,40.8,62,36.3
2454,40.9,72,36.7
2460,41.0,78,38.8
2466,41.1,63,33.1
2472,41.2,56,39.4
2478,41.3,46,32.4
2484,41.4,33,30.2
2490,41.5,26,31.7
2496,41.6,41,35.2
2502,41.7,32,33.6
2508,41.8,27,36.4
2514,41.9,36,41.0
2520,42.0,35,33.9
2526,42.1,41,31.2
2532,42.2,28,31.8
2538,42.3,27,37.1
2544,42.4,26,31.9
2550,42.5,28,30.9
2556,42.6,33,32.8
2562,42.7,28,30.7
2568,42.8,10,26.8
2574,42.9,12,30.7
2580,43.0,7,26.0
2586,43.1,20,35.7
2592,43.2,19,28.3
2598,43.3,12,27.9
2604,43.4,10,31.4
2610,43.5,18,26.0
2616,43.6,13,26.8
2622,43.7,14,29.5
2628,43.8,10,27.9
2634,43.9,4,30.4
2640,44.0,7,30.2
2646,44.1,5,22.6
2652,44.2,8,30.0
2658,44.3,2,26.8
2664,44.4,1,30.1
2676,44.6,2,22.6
2682,44.7,3,21.9
2688,44.8,4,24.7
2694,44.9,3,28.8
2700,45.0,3,28.8
2706,45.1,2,28.3
2712,45.2,5,27.4
2718,45.3,4,35.2
2724,45.4,4,22.0
2730,45.5,9,21.8
2736,45.6,3,21.0
2742,45.7,2,21.1
2748,45.8,7,25.8
2754,45.9,1,19.1
2760,46.0,6,27.2
2766,46.1,4,48.5
2772,46.2,3,24.0
2778,46.3,5,30.6
2784,46.4,3,22.8
2790,46.5,2,22.1
2802,46.7,1,22.9
2808,46.8,5,29.2
2814,46.9,3,21.0
2820,47.0,8,29.8
2826,47.1,9,28.3
2832,47.2,5,27.6
2838,47.3,8,29.6
2844,47.4,4,27.5
2850,47.5,1,22.2
2856,47.6,2,20.6
2862,47.7,4,24.7
2868,47.8,4,25.3
2874,47.9,1,21.1
2880,48.0,2,20.4
2886,48.1,4,22.2
2892,48.2,5,26.7
2898,48.3,2,25.7
2904,48.4,4,22.2
2910,48.5,1,28.0
2916,48.6,1,27.6
2928,48.8,5,21.4
2934,48.9,2,22.4
2940,49.0,3,28.5
2946,49.1,2,20.0
2952,49.2,5,24.0
2958,49.3,3,23.1
2964,49.4,1,19.5
2970,49.5,5,31.5
2976,49.6,13,25.4
2982,49.7,10,29.4
2988,49.8,3,26.3
2994,49.9,11,47.5
3000,50.0,11,32.3
3006,50.1,10,30.2
3012,50.2,19,29.2
3018,50.3,25,35.0
3024,50.4,17,27.6
3030,50.5,14,26.1
3036,50.6,15,29.0
3042,50.7,20,29.0
3048,50.8,21,32.1
3054,50.9,27,33.2
3060,51.0,13,33.4
3066,51.1,10,34.4
3072,51.2,11,29.6
3078,51.3,32,37.3
3084,51.4,30,34.0
