frame,time_s,n_blobs,peak_score
5568,92.81,9,23.1
5574,92.91,8,22.7
5580,93.01,4,20.7
5586,93.11,5,25.4
5592,93.21,4,28.9
5598,93.31,7,22.9
5604,93.41,8,34.8
5610,93.51,6,26.3
5616,93.61,10,22.4
5622,93.71,6,24.3
5628,93.81,9,24.5
5634,93.91,6,25.2
5640,94.01,3,22.8
5646,94.11,1,19.6
5664,94.41,5,23.2
5670,94.51,5,21.5
5688,94.81,3,23.9
5694,94.91,3,26.2
5706,95.11,1,21.9
5724,95.41,1,21.1
5736,95.61,1,20.1
5748,95.81,2,19.2
5754,95.91,1,20.5
5892,98.21,1,20.6
6018,100.31,3,23.0
6036,100.61,1,24.0
6060,101.01,1,23.4
6072,101.21,2,20.7
6078,101.31,1,22.1
6084,101.41,2,22.7
6114,101.91,1,21.2
6132,102.21,1,19.5
6138,102.31,2,20.9
6252,104.21,1,20.2
6258,104.31,1,19.4
6348,105.81,1,20.9
6378,106.31,1,20.2
6510,108.51,1,19.7
6942,115.71,1,20.5
6990,116.51,2,22.8
6996,116.61,1,22.8
7008,116.81,3,23.1
7014,116.91,1,18.8
7020,117.01,1,21.3
7056,117.61,2,22.5
7062,117.71,1,22.4
7068,117.81,2,22.8
7098,118.31,1,24.3
7110,118.51,1,19.7
7116,118.61,2,20.3
7122,118.71,7,21.8
7128,118.81,4,22.7
7134,118.91,5,27.2
7140,119.01,7,24.6
7146,119.11,4,25.0
7152,119.21,4,24.5
7158,119.31,3,21.8
7164,119.41,12,28.7
7170,119.51,11,25.5
7176,119.61,11,24.7
7182,119.71,16,25.7
7188,119.81,10,23.8
7194,119.91,14,30.9
7200,120.01,17,22.6
7206,120.11,21,26.4
7212,120.21,18,29.2
7218,120.31,13,24.2
7224,120.41,25,24.0
7230,120.51,11,24.1
7236,120.61,6,21.2
7242,120.71,6,23.5
7248,120.81,4,21.1
7254,120.91,4,24.1
7260,121.01,3,23.7
7266,121.11,3,21.7
7272,121.21,1,19.3
7278,121.31,6,21.5
7284,121.41,5,21.4
7290,121.51,1,20.0
7296,121.61,6,24.6
7302,121.71,2,20.4
7356,122.61,1,19.9
7368,122.81,1,20.3
7380,123.01,2,23.0
7386,123.11,2,22.8
7392,123.21,1,22.1
7398,123.31,5,20.4
7404,123.41,7,24.8
7410,123.51,3,22.7
7416,123.61,2,24.8
7422,123.71,2,21.9
7428,123.81,1,19.7
7434,123.91,3,24.4
7440,124.01,13,25.7
7446,124.11,6,23.0
7452,124.21,7,22.2
7458,124.31,2,21.2
7494,124.91,1,20.9
7500,125.01,6,24.2
7512,125.21,1,20.5
7518,125.31,2,21.1
7524,125.41,1,20.1
7554,125.91,1,23.1
7578,126.31,1,20.2
7596,126.61,1,26.7
7602,126.71,2,28.2
7638,127.31,2,25.5
7644,127.41,1,26.0
7650,127.51,2,22.3
7656,127.61,1,20.1
7662,127.71,5,23.2
7668,127.81,3,23.8
7674,127.91,2,27.7
7686,128.11,4,25.3
7692,128.21,3,20.4
7698,128.31,5,22.1
7704,128.41,8,24.1
7710,128.51,7,23.6
7716,128.61,8,26.3
7722,128.71,13,25.5
7728,128.81,15,24.2
7734,128.91,16,25.1
7740,129.01,21,23.1
7746,129.11,15,22.5
7752,129.21,7,21.2
7758,129.31,2,23.0
7764,129.41,13,27.6
7770,129.51,24,26.3
7776,129.61,13,26.9
7782,129.71,11,29.7
7788,129.81,17,26.0
7794,129.91,10,25.0
7800,130.01,12,25.4
7818,130.31,9,24.2
7824,130.41,3,22.8
7830,130.51,7,22.6
7836,130.61,12,24.9
7842,130.71,6,25.8
7848,130.81,2,27.1
7854,130.91,4,24.7
7860,131.01,4,28.6
7866,131.11,6,25.8
7872,131.21,2,23.6
7890,131.51,4,26.3
7896,131.61,2,27.9
7902,131.71,5,27.5
7908,131.81,6,29.2
7920,132.01,2,21.8
7926,132.11,6,22.9
7932,132.21,5,23.1
7938,132.31,4,21.5
7944,132.41,8,23.5
7950,132.51,5,26.9
7956,132.61,4,27.3
7968,132.81,1,21.0
7974,132.91,1,19.5
7986,133.11,2,22.7
7992,133.21,1,20.9
8124,135.41,1,30.8
8130,135.51,3,27.0
8136,135.61,10,29.2
8142,135.71,4,34.8
8148,135.81,3,31.9
8154,135.91,8,31.4
8160,136.01,6,34.1
8166,136.11,6,34.2
8172,136.21,10,34.0
8178,136.31,9,34.9
8184,136.41,10,35.9
8190,136.51,8,34.4
8196,136.61,11,35.0
8202,136.71,7,34.9
8208,136.81,8,34.4
8214,136.91,10,31.4
8220,137.01,11,30.2
8226,137.11,8,33.5
8232,137.21,2,25.5
8238,137.31,10,28.3
8244,137.41,14,30.9
8250,137.51,18,31.0
8256,137.61,19,32.1
8262,137.71,13,30.9
8268,137.81,12,31.5
8274,137.91,16,33.4
8280,138.01,12,31.5
8286,138.11,18,33.6
8292,138.21,10,29.3
8298,138.31,13,29.3
8304,138.41,19,30.4
8310,138.51,13,27.0
8316,138.61,17,33.2
8322,138.71,12,28.2
8328,138.81,15,26.1
8334,138.91,11,26.0
8340,139.01,6,26.4
8346,139.11,14,30.5
8352,139.21,19,35.8
8358,139.31,22,38.2
8364,139.41,21,37.3
8370,139.51,10,34.2
8376,139.61,13,36.5
8382,139.71,16,36.8
8388,139.81,16,35.3
8394,139.91,5,22.6
8400,140.01,18,27.2
8406,140.11,22,26.7
8412,140.21,24,27.8
8418,140.31,21,30.7
8424,140.41,24,25.4
8430,140.51,30,27.0
8436,140.61,21,26.3
8442,140.71,21,26.0
8448,140.81,25,28.5
8454,140.91,27,25.6
8460,141.01,11,23.6
8472,141.21,22,24.7
8478,141.31,16,23.9
8484,141.41,39,27.2
8490,141.51,24,26.8
8496,141.61,36,27.1
8502,141.71,23,27.5
8508,141.81,21,23.7
8514,141.91,16,26.2
8520,142.01,17,33.4
8526,142.11,17,26.5
8532,142.21,22,27.1
8538,142.31,21,24.7
8544,142.41,15,26.8
8550,142.51,22,26.0
8556,142.61,36,36.4
8562,142.71,49,30.5
8568,142.81,57,33.3
8574,142.91,28,31.6
8580,143.01,28,40.7
8586,143.11,42,34.1
8592,143.21,18,30.8
8598,143.31,16,27.9
8604,143.41,14,30.6
8610,143.51,10,30.9
8616,143.61,10,26.8
8622,143.71,11,32.6
8628,143.81,13,34.5
8634,143.91,18,27.6
8640,144.01,13,29.2
8646,144.11,14,30.6
8652,144.21,11,30.4
8658,144.31,19,36.4
8664,144.41,21,28.7
8670,144.51,16,39.3
8676,144.61,28,47.8
8682,144.71,20,40.4
8688,144.81,25,49.5
8694,144.91,17,46.0
8700,145.01,22,43.0
8706,145.11,16,42.0
8712,145.21,15,40.8
8718,145.31,14,48.9
8724,145.41,23,50.7
8730,145.51,17,49.8
8736,145.61,12,44.1
8742,145.71,8,47.6
8748,145.81,8,43.8
8754,145.91,5,43.6
8760,146.01,3,44.0
8766,146.11,3,44.0
8772,146.21,3,39.5
8778,146.31,4,41.0
8784,146.41,3,43.2
8790,146.51,3,44.5
8796,146.61,3,45.0
8802,146.71,3,44.8
8808,146.81,3,44.1
8814,146.91,3,44.8
8820,147.01,3,44.7
8826,147.11,3,43.8
8832,147.21,2,45.7
8838,147.31,1,34.6
8850,147.51,1,37.9
8862,147.71,1,17.4
8892,148.21,1,21.2
8910,148.51,1,27.0
8916,148.61,1,29.0
8922,148.71,1,32.6
8928,148.81,2,33.5
8934,148.91,1,34.4
8940,149.01,1,28.5
8946,149.11,1,29.4
8952,149.21,3,34.9
8958,149.31,4,44.8
8964,149.41,4,40.5
8970,149.51,4,42.5
8976,149.61,7,44.9
8982,149.71,6,47.2
8988,149.81,8,48.3
8994,149.91,10,51.6
9000,150.01,12,51.5
9006,150.11,13,52.5
9012,150.21,15,51.0
9018,150.31,16,40.5
9024,150.41,14,44.3
9030,150.51,19,38.1
9036,150.61,24,46.7
9042,150.71,20,46.3
9048,150.81,17,46.9
9054,150.91,16,41.3
9060,151.01,17,48.6
9066,151.11,17,46.9
9072,151.21,22,34.2
9078,151.31,25,50.0
9084,151.41,30,36.7
9090,151.51,32,46.9
9096,151.61,30,41.2
9102,151.71,26,41.5
9108,151.81,23,37.9
9114,151.91,25,38.0
9120,152.01,15,41.9
9126,152.11,17,38.8
9132,152.21,17,43.9
9138,152.31,8,42.5
9144,152.41,7,41.6
9150,152.51,17,27.7
9156,152.61,16,31.4
9162,152.71,12,28.9
9168,152.81,14,26.0
9174,152.91,24,26.7
9180,153.01,13,27.4
9186,153.11,20,29.3
9192,153.21,13,27.2
9198,153.31,14,25.1
9204,153.41,14,23.1
9210,153.51,23,26.8
9216,153.61,12,24.1
9222,153.71,14,24.9
9228,153.81,13,25.3
9234,153.91,9,25.4
9240,154.01,11,27.0
9246,154.11,11,25.0
9252,154.21,8,22.9
9258,154.31,4,23.5
9264,154.41,14,23.7
9270,154.51,12,24.6
9276,154.61,7,22.9
9282,154.71,10,25.8
9288,154.81,9,24.4
9294,154.91,16,24.5
9300,155.01,9,24.3
9306,155.11,12,23.6
9312,155.21,11,24.8
9318,155.31,14,22.1
9324,155.41,7,23.8
9330,155.51,15,23.2
9336,155.61,11,24.0
9342,155.71,10,21.3
9348,155.81,10,24.0
9354,155.91,4,21.6
9360,156.01,7,23.3
9366,156.11,2,21.3
9372,156.21,3,22.7
9378,156.31,4,21.4
9384,156.41,4,23.1
9390,156.51,8,22.3
9396,156.61,5,23.9
9402,156.71,4,23.8
9408,156.81,3,22.9
9414,156.91,3,21.7
9420,157.01,4,23.0
9426,157.11,1,18.8
9432,157.21,1,22.4
9438,157.31,1,19.7
9444,157.41,1,20.2
9558,159.31,1,20.6
9564,159.41,1,22.1
9708,161.81,1,23.0
9714,161.91,1,23.0
9720,162.01,1,22.8
9726,162.11,1,22.8
9732,162.21,1,20.8
9738,162.31,5,24.2
9744,162.41,4,22.0
9750,162.51,4,26.1
9756,162.61,6,25.4
9762,162.71,4,24.8
9768,162.81,8,30.9
9774,162.91,6,25.6
9780,163.01,6,32.7
9786,163.11,9,29.1
9792,163.21,8,26.0
9798,163.31,8,26.8
9804,163.41,9,27.4
9810,163.51,10,27.7
9816,163.61,12,26.0
9822,163.71,11,24.8
9828,163.81,14,25.8
9834,163.91,8,26.3
9840,164.01,16,26.4
9846,164.11,11,23.5
9852,164.21,8,23.9
9858,164.31,8,23.1
9864,164.41,7,23.2
9870,164.51,8,25.9
9876,164.61,8,25.0
9882,164.71,5,22.7
9888,164.81,8,21.1
9894,164.91,6,21.2
9900,165.01,2,19.2
9912,165.21,1,25.8
9918,165.31,1,18.6
9942,165.71,2,26.8
9948,165.81,1,23.9
9954,165.91,3,24.8
9960,166.01,2,20.1
9966,166.11,3,27.1
9972,166.21,3,21.4
9978,166.31,8,31.1
9984,166.41,8,30.9
9990,166.51,14,33.2
9996,166.61,14,31.1
10002,166.71,16,33.6
10008,166.81,23,35.9
10014,166.91,31,38.2
10020,167.01,26,37.7
10026,167.11,35,38.9
10032,167.21,32,42.7
10038,167.31,41,41.9
10044,167.41,34,38.7
10050,167.51,38,42.0
10056,167.61,37,44.4
10062,167.71,38,36.6
10068,167.81,50,31.9
10074,167.91,55,34.5
10080,168.01,74,43.9
10086,168.11,40,37.8
10092,168.21,47,36.3
10098,168.31,50,35.5
10104,168.41,43,38.5
10110,168.51,38,35.7
10116,168.61,47,35.7
10122,168.71,39,36.1
10128,168.81,37,33.6
10134,168.91,55,34.0
10140,169.01,102,37.5
10146,169.11,99,38.4
10152,169.21,63,37.6
10158,169.31,50,34.6
10164,169.41,62,39.1
10170,169.51,57,39.9
10176,169.61,58,35.2
10182,169.71,77,52.8
10188,169.81,47,42.6
10194,169.91,42,36.8
10200,170.01,38,42.7
10206,170.11,35,38.9
10212,170.21,93,51.1
10218,170.31,43,39.2
10224,170.41,68,33.6
10230,170.51,60,42.7
10236,170.61,67,32.6
10242,170.71,56,40.8
10248,170.81,54,38.6
10254,170.91,64,49.4
10260,171.01,62,35.8
10266,171.11,33,39.1
10272,171.21,49,38.2
10278,171.31,86,30.3
10284,171.41,42,29.0
10290,171.51,27,27.2
10296,171.61,40,29.6
10302,171.71,35,29.1
10308,171.81,37,29.5
10314,171.91,28,29.5
10320,172.01,11,31.5
10326,172.11,17,24.4
10332,172.21,14,25.2
10338,172.31,10,29.1
10344,172.41,5,34.0
10350,172.51,4,30.3
10356,172.61,3,21.9
10362,172.71,2,19.1
10368,172.81,2,20.5
10374,172.91,1,19.9
10392,173.21,2,20.4
10428,173.81,3,21.4
10434,173.91,2,21.7
10464,174.41,1,21.0
11184,186.42,1,22.0
11478,191.32,1,20.1
12186,203.12,1,21.1
12222,203.72,1,19.6
12408,206.82,1,22.0
12414,206.92,3,20.5
12420,207.02,1,19.9
12492,208.22,1,22.4
12528,208.82,4,23.3
12534,208.92,1,20.3
12546,209.12,1,18.2
12558,209.32,1,19.8
12636,210.62,1,19.5
12660,211.02,1,19.6
12666,211.12,2,20.6
12672,211.22,2,21.0
12684,211.42,3,22.5
12690,211.52,1,20.8
12696,211.62,4,24.6
12702,211.72,4,20.6
12708,211.82,5,21.6
12714,211.92,2,24.0
12720,212.02,12,22.6
12726,212.12,3,21.4
12732,212.22,5,25.1
12738,212.32,9,24.0
12744,212.42,8,25.6
12750,212.52,14,26.6
12756,212.62,11,25.7
12762,212.72,11,24.0
12768,212.82,9,21.8
12774,212.92,10,27.0
12780,213.02,12,25.4
12786,213.12,10,24.9
12792,213.22,6,22.9
12798,213.32,6,21.7
12804,213.42,9,24.3
12810,213.52,4,22.8
12816,213.62,1,24.6
12846,214.12,1,19.5
12858,214.32,3,21.4
12864,214.42,3,23.4
12870,214.52,2,21.0
12876,214.62,3,24.3
12882,214.72,4,20.6
12888,214.82,3,24.3
12894,214.92,5,21.3
12900,215.02,6,23.4
12906,215.12,6,28.9
12912,215.22,9,23.2
12918,215.32,17,26.6
12924,215.42,15,33.9
12930,215.52,15,26.1
12936,215.62,12,24.9
12942,215.72,21,25.7
12948,215.82,20,24.0
12954,215.92,17,24.6
12960,216.02,5,21.2
12966,216.12,5,23.1
12972,216.22,4,19.7
12978,216.32,1,21.4
13008,216.82,1,20.5
13020,217.02,1,23.7
13038,217.32,1,23.1
13044,217.42,1,32.0
13050,217.52,3,36.1
13056,217.62,4,29.0
13062,217.72,5,25.0
13068,217.82,9,26.0
13074,217.92,5,25.4
13080,218.02,9,30.0
13086,218.12,9,27.6
13092,218.22,9,31.6
13098,218.32,10,36.0
13104,218.42,9,32.5
13110,218.52,10,28.1
13116,218.62,13,29.6
13122,218.72,10,33.6
13128,218.82,15,32.7
13134,218.92,22,29.6
13140,219.02,22,33.4
13146,219.12,27,38.5
13152,219.22,28,35.9
13158,219.32,28,36.4
13164,219.42,14,41.4
13170,219.52,17,43.9
13176,219.62,19,46.0
13182,219.72,15,35.9
13188,219.82,19,47.6
13194,219.92,19,41.8
13200,220.02,28,42.4
13206,220.12,9,38.8
13212,220.22,12,37.3
13218,220.32,10,30.6
13224,220.42,11,30.9
13230,220.52,14,31.5
13236,220.62,9,30.2
13242,220.72,10,30.9
13248,220.82,45,29.0
13254,220.92,9,28.2
13260,221.02,6,28.4
13266,221.12,3,27.1
13272,221.22,5,27.3
13278,221.32,12,36.4
13284,221.42,12,31.8
13290,221.52,15,32.0
13296,221.62,14,30.5
13302,221.72,12,29.7
13308,221.82,10,31.0
13314,221.92,15,30.8
13320,222.02,15,30.2
13326,222.12,23,34.6
13332,222.22,21,31.6
13338,222.32,14,26.1
13344,222.42,7,26.5
13350,222.52,5,39.4
13356,222.62,3,31.4
13362,222.72,8,44.6
13368,222.82,4,29.6
13374,222.92,6,26.2
13380,223.02,7,32.0
13386,223.12,6,32.4
13392,223.22,8,39.0
13398,223.32,8,30.7
13404,223.42,9,24.8
13410,223.52,10,24.8
13416,223.62,10,28.9
13422,223.72,11,27.8
13428,223.82,20,27.2
13434,223.92,13,29.9
13440,224.02,16,27.1
13446,224.12,10,27.6
13452,224.22,17,24.8
13458,224.32,15,27.4
13464,224.42,13,32.2
13470,224.52,14,33.0
13476,224.62,13,31.3
13482,224.72,8,29.8
13488,224.82,8,38.3
13494,224.92,5,31.1
13500,225.02,9,26.8
13506,225.12,5,24.3
13512,225.22,2,24.4
13518,225.32,4,27.3
13524,225.42,3,26.9
13530,225.52,4,25.2
13536,225.62,4,25.5
13542,225.72,2,26.1
13554,225.92,1,19.5
13560,226.02,3,28.5
13566,226.12,3,31.4
13572,226.22,4,23.8
13578,226.32,8,26.3
13584,226.42,1,19.8
13590,226.52,4,20.1
13596,226.62,7,24.6
13602,226.72,6,29.0
13608,226.82,5,24.0
13614,226.92,6,24.9
13620,227.02,19,32.3
13626,227.12,21,26.6
13632,227.22,26,28.9
13638,227.32,30,28.4
13644,227.42,24,28.8
13650,227.52,19,32.2
13656,227.62,10,30.9
13662,227.72,3,23.0
13668,227.82,1,18.8
13680,228.02,6,27.7
13686,228.12,21,30.2
13692,228.22,28,34.6
13698,228.32,32,37.3
13704,228.42,43,38.5
13710,228.52,42,43.9
13716,228.62,36,44.0
13722,228.72,41,44.5
13728,228.82,49,27.5
13734,228.92,41,29.9
13740,229.02,54,34.0
13746,229.12,40,30.3
13752,229.22,46,31.6
13758,229.32,28,36.8
13764,229.42,28,29.0
13770,229.52,21,26.6
13776,229.62,7,25.3
13782,229.72,12,32.7
13788,229.82,18,30.1
13794,229.92,13,30.1
13800,230.02,2,29.8
13806,230.12,3,29.4
13812,230.22,9,23.6
13818,230.32,9,31.9
13824,230.42,30,27.2
13830,230.52,32,29.5
13836,230.62,19,24.2
13842,230.72,9,28.6
13848,230.82,4,31.3
13854,230.92,6,24.9
13860,231.02,13,28.7
13866,231.12,12,27.5
13872,231.22,4,25.2
13884,231.42,1,19.8
13896,231.62,1,23.1
13908,231.82,5,25.9
13914,231.92,2,23.0
13920,232.02,1,18.8
13926,232.12,1,24.2
13932,232.22,1,22.1
13938,232.32,14,28.6
13944,232.42,35,30.0
13950,232.52,41,29.1
13956,232.62,41,28.1
13962,232.72,41,27.9
13968,232.82,31,37.1
13974,232.92,40,33.3
13980,233.02,34,33.2
13986,233.12,27,36.0
13992,233.22,29,37.1
13998,233.32,18,53.0
14004,233.42,22,32.3
14010,233.52,15,38.1
14016,233.62,27,38.7
14022,233.72,28,36.5
14028,233.82,18,31.4
14034,233.92,23,31.3
14040,234.02,20,31.1
14046,234.12,17,39.0
14052,234.22,19,30.9
14058,234.32,19,36.2
14064,234.42,20,35.5
14070,234.52,30,41.1
14076,234.62,32,32.1
14082,234.72,43,31.6
14088,234.82,43,38.7
14094,234.92,40,28.3
14100,235.02,32,26.0
14106,235.12,42,30.8
14112,235.22,38,31.5
14118,235.32,26,35.2
14124,235.42,20,34.7
14130,235.52,19,28.8
14136,235.62,7,24.4
14142,235.72,11,23.4
14148,235.82,6,20.5
14154,235.92,12,24.5
14160,236.02,10,34.2
14166,236.12,10,23.0
14172,236.22,11,26.4
14178,236.32,21,32.1
14184,236.42,16,36.6
14190,236.52,17,24.5
14196,236.62,27,27.0
14202,236.72,16,29.5
14208,236.82,21,25.8
14214,236.92,11,24.3
14220,237.02,18,28.4
14226,237.12,9,29.0
14232,237.22,6,26.7
14238,237.32,5,23.9
14244,237.42,6,23.8
14262,237.72,1,19.6
14274,237.92,1,19.6
14298,238.32,5,21.3
14304,238.42,9,21.0
14310,238.52,7,23.7
14322,238.72,5,22.2
14334,238.92,1,22.2
14598,243.32,1,18.1
14610,243.52,2,20.8
14736,245.62,1,20.2
14760,246.02,1,27.3
14766,246.12,3,28.0
14772,246.22,7,25.4
14778,246.32,4,29.2
14784,246.42,4,25.4
14790,246.52,5,31.3
14796,246.62,2,23.1
14802,246.72,9,38.8
14808,246.82,4,41.1
14814,246.92,3,27.9
14820,247.02,3,27.7
14826,247.12,2,23.5
14832,247.22,5,28.0
14838,247.32,3,28.3
14850,247.52,5,23.7
14856,247.62,4,22.9
14862,247.72,1,27.5
14868,247.82,3,21.2
14886,248.12,1,20.0
14898,248.32,1,18.8
14922,248.72,1,19.0
14982,249.72,1,19.2
15030,250.52,4,22.8
15150,252.52,1,19.6
15168,252.82,1,21.4
15174,252.92,1,20.1
15180,253.02,2,20.1
15204,253.42,3,22.5
15216,253.62,1,19.4
15228,253.82,1,20.6
15240,254.02,1,20.1
15270,254.52,3,22.6
15300,255.02,4,20.2
15306,255.12,13,25.5
15312,255.22,16,21.8
15318,255.32,5,24.6
15324,255.42,12,26.1
15330,255.52,14,24.3
15336,255.62,10,23.5
15342,255.72,9,22.2
15348,255.82,6,21.4
15354,255.92,7,25.2
15360,256.02,6,26.0
15372,256.22,3,24.9
15378,256.32,5,24.4
15384,256.42,3,21.2
15390,256.52,2,21.2
15396,256.62,1,19.8
15402,256.72,2,22.7
15450,257.52,1,20.6
15462,257.72,2,21.6
15468,257.82,5,27.9
15474,257.92,2,19.8
15480,258.02,1,20.0
15486,258.12,6,22.5
15492,258.22,5,23.3
15576,259.62,1,19.5
15714,261.92,1,23.1
15732,262.22,2,24.0
15738,262.32,2,21.4
15744,262.42,5,25.5
15750,262.52,2,21.0
15756,262.62,1,18.8
15762,262.72,4,23.1
15768,262.82,1,21.5
15780,263.02,2,21.7
15792,263.22,3,22.7
15810,263.52,2,20.0
15816,263.62,1,20.3
15828,263.82,1,19.8
15840,264.02,1,22.9
15846,264.12,2,20.4
15858,264.32,2,26.9
15864,264.42,8,27.0
15870,264.52,7,26.0
15876,264.62,1,22.8
15888,264.82,1,21.0
15894,264.92,3,20.7
15900,265.02,13,25.3
15906,265.12,12,24.2
15918,265.32,7,24.7
15936,265.62,1,17.8
15942,265.72,2,22.1
15948,265.82,3,24.1
15954,265.92,2,19.7
15966,266.12,2,22.1
15972,266.22,8,25.8
15978,266.32,7,24.8
15984,266.42,11,32.7
15990,266.52,12,27.7
15996,266.62,14,27.7
16002,266.72,20,26.3
16008,266.82,22,33.8
16014,266.92,14,28.2
16020,267.02,13,27.8
16026,267.12,22,28.3
16032,267.22,15,27.7
16038,267.32,29,28.7
16044,267.42,17,27.0
16050,267.52,22,23.4
16056,267.62,9,29.1
16062,267.72,18,23.3
16068,267.82,16,27.7
16074,267.92,10,27.1
16080,268.02,9,23.1
