frame,time_s,n_blobs,peak_score
5730,95.55,1,19.4
5736,95.65,1,19.3
5748,95.85,1,28.0
5760,96.05,1,21.6
5784,96.45,2,19.5
5814,96.95,1,19.7
5820,97.05,1,19.7
5850,97.55,1,27.0
5880,98.05,2,19.2
5904,98.45,1,20.1
5922,98.75,1,19.9
5928,98.85,1,19.6
5952,99.25,1,22.1
5964,99.45,1,19.0
5994,99.95,1,20.9
6012,100.25,1,18.5
6018,100.35,2,19.6
6054,100.95,1,19.8
6060,101.05,2,19.9
6066,101.15,2,19.7
6078,101.35,2,22.6
6090,101.55,2,19.7
6096,101.65,2,19.7
6120,102.05,4,20.3
6132,102.25,2,20.1
6150,102.55,3,21.2
6168,102.85,1,19.8
6174,102.95,1,20.0
6186,103.15,3,20.1
6192,103.25,1,20.0
6198,103.35,1,20.0
6204,103.45,4,20.4
6210,103.55,5,22.0
6216,103.65,2,20.2
6228,103.85,2,21.7
6234,103.95,3,20.0
6252,104.25,1,21.0
6258,104.35,1,19.0
6276,104.65,2,20.2
6282,104.75,1,20.2
6288,104.85,1,20.0
6294,104.95,6,21.2
6300,105.05,6,21.3
6306,105.15,3,19.5
6312,105.25,2,19.6
6318,105.35,1,19.0
6324,105.45,2,19.3
6330,105.55,1,20.5
6336,105.65,2,20.1
6342,105.75,2,20.0
6348,105.85,6,20.2
6354,105.95,9,20.9
6360,106.05,10,20.4
6366,106.15,6,21.1
6372,106.25,7,21.2
6378,106.35,4,20.5
6384,106.45,4,20.7
6402,106.75,2,20.2
6414,106.95,1,19.7
6426,107.15,1,19.4
6432,107.25,2,21.3
6438,107.35,3,20.3
6462,107.75,1,19.2
6468,107.85,4,21.5
6474,107.95,2,20.4
6480,108.05,2,23.3
6486,108.15,3,20.1
6492,108.25,14,20.8
6498,108.35,13,20.4
6504,108.45,11,20.6
6510,108.55,10,25.7
6516,108.65,10,20.5
6522,108.75,6,21.3
6528,108.85,8,21.7
6534,108.95,8,21.4
6540,109.05,4,20.3
6546,109.15,8,21.2
6552,109.25,5,20.5
6558,109.35,6,20.8
6564,109.45,3,20.3
6570,109.55,3,20.0
6576,109.65,4,20.3
6582,109.75,1,19.3
6588,109.85,2,20.0
6594,109.95,3,20.3
6600,110.05,3,19.6
6618,110.35,2,19.6
6624,110.45,2,19.8
6630,110.55,3,20.2
6636,110.65,2,20.2
6642,110.75,3,21.1
6720,112.05,1,27.2
6726,112.15,1,25.2
6732,112.25,1,25.5
6738,112.35,1,25.0
6744,112.45,1,23.4
6750,112.55,1,24.9
6918,115.35,1,20.1
6966,116.15,1,21.6
7008,116.86,1,20.3
7014,116.96,3,19.9
7020,117.06,3,20.4
7026,117.16,1,21.2
7032,117.26,6,22.0
7038,117.36,5,21.3
7044,117.46,11,21.9
7050,117.56,10,22.6
7056,117.66,7,21.2
7062,117.76,6,21.5
7068,117.86,3,20.2
7074,117.96,2,19.6
7086,118.16,1,20.1
7140,119.06,1,19.7
7170,119.56,1,21.2
7182,119.76,3,19.8
7194,119.96,1,19.7
7320,122.06,1,19.3
7344,122.46,1,19.5
7356,122.66,1,20.1
7410,123.56,1,20.2
7464,124.46,2,19.6
7470,124.56,2,19.7
7482,124.76,2,19.2
7524,125.46,3,20.4
7530,125.56,1,19.8
7548,125.86,1,20.9
7614,126.96,1,21.5
7632,127.26,1,19.5
7638,127.36,1,19.0
7662,127.76,2,19.8
7668,127.86,1,19.6
7692,128.26,1,19.3
7698,128.36,1,18.8
7746,129.16,1,19.6
7788,129.86,1,19.8
7806,130.16,1,20.3
7830,130.56,2,21.3
7848,130.86,1,22.9
7854,130.96,1,20.0
7884,131.46,1,19.7
7896,131.66,1,22.8
8010,133.56,1,20.5
8064,134.46,1,19.9
8076,134.66,2,20.8
8082,134.76,2,20.6
8088,134.86,1,20.9
8112,135.26,1,19.5
8124,135.46,1,19.4
8130,135.56,1,20.6
8160,136.06,3,22.7
8178,136.36,1,21.0
8184,136.46,2,20.2
8196,136.66,1,19.0
8244,137.46,1,20.3
8280,138.07,1,19.7
8298,138.37,1,20.4
8400,140.07,1,19.7
8454,140.97,1,20.0
8502,141.77,1,20.4
8568,142.87,1,20.8
8580,143.07,1,21.8
8586,143.17,1,20.9
8592,143.27,1,19.0
8598,143.37,1,21.4
8604,143.47,1,18.8
8610,143.57,1,22.5
8616,143.67,1,22.6
8628,143.87,1,19.2
8640,144.07,1,23.3
8646,144.17,1,22.3
8652,144.27,1,21.9
8658,144.37,1,22.7
8670,144.57,1,22.5
8676,144.67,2,22.8
8682,144.77,1,21.1
8694,144.97,1,23.3
8700,145.07,1,19.8
8706,145.17,1,21.4
8712,145.27,1,21.0
8718,145.37,1,19.6
8856,147.67,1,20.1
8928,148.87,1,22.3
8952,149.27,1,22.1
9060,151.07,3,25.5
9066,151.17,2,22.0
9072,151.27,1,32.1
9084,151.47,1,19.8
9156,152.67,1,20.2
9162,152.77,1,20.0
9186,153.17,1,20.2
9198,153.37,1,21.0
9222,153.77,2,20.0
9228,153.87,1,19.6
9252,154.27,1,19.6
9276,154.67,1,19.6
9426,157.17,1,19.3
9468,157.87,1,19.8
9582,159.78,2,21.0
9588,159.88,1,19.8
9594,159.98,1,21.4
9726,162.18,1,19.3
9780,163.08,1,20.3
9870,164.58,2,20.2
9882,164.78,1,20.5
9888,164.88,2,21.3
9894,164.98,1,20.4
10326,172.18,1,20.1
10374,172.98,1,20.0
10404,173.48,1,19.3
10410,173.58,1,21.6
10428,173.88,1,19.8
10446,174.18,1,21.0
10464,174.48,2,19.7
10482,174.78,2,23.0
10524,175.48,1,19.3
10530,175.58,1,21.5
10542,175.78,1,22.2
10584,176.48,1,19.8
10590,176.58,1,20.2
10608,176.88,1,19.1
10692,178.28,1,23.9
10704,178.48,2,19.7
10710,178.58,4,21.0
10716,178.68,2,19.9
10722,178.78,1,21.0
10728,178.88,3,20.6
10734,178.98,5,20.7
10758,179.38,1,20.6
10764,179.48,1,19.5
10800,180.09,1,20.5
10806,180.19,1,19.9
10812,180.29,1,19.6
10848,180.89,1,19.6
10974,182.99,1,20.3
10986,183.19,1,20.1
11010,183.59,3,20.1
11022,183.79,3,20.6
11100,185.09,1,20.6
11106,185.19,4,21.4
11112,185.29,1,19.8
11160,186.09,1,18.9
11202,186.79,1,20.7
11220,187.09,1,19.6
11238,187.39,1,26.5
11244,187.49,1,19.8
11262,187.79,1,20.2
11268,187.89,2,24.1
11280,188.09,1,20.6
11304,188.49,1,19.5
11382,189.79,1,19.1
11406,190.19,1,21.4
11412,190.29,1,20.9
11424,190.49,1,20.9
11442,190.79,1,19.2
11694,194.99,1,19.3
11838,197.39,1,21.3
11844,197.49,1,21.1
11856,197.69,2,22.2
11862,197.79,3,22.7
11874,197.99,1,20.8
11880,198.09,1,21.2
11940,199.09,1,28.3
11958,199.39,1,31.9
11964,199.49,1,23.8
12000,200.09,2,19.8
12006,200.19,1,19.3
12012,200.29,1,19.8
12222,203.8,2,20.4
12234,204.0,1,20.1
12342,205.8,1,20.0
12348,205.9,1,20.3
12354,206.0,2,20.0
12360,206.1,1,20.5
12372,206.3,1,19.5
12378,206.4,3,21.2
12396,206.7,2,21.1
12408,206.9,1,20.7
12420,207.1,2,20.0
12426,207.2,3,20.5
12432,207.3,4,20.2
12438,207.4,4,20.8
12444,207.5,2,20.7
12450,207.6,2,20.4
12456,207.7,2,20.4
12462,207.8,2,20.3
12468,207.9,3,20.3
12474,208.0,4,20.3
12480,208.1,3,20.2
12486,208.2,4,20.4
12492,208.3,3,20.9
12498,208.4,2,20.5
12504,208.5,5,20.8
12510,208.6,3,21.5
12516,208.7,2,21.0
12522,208.8,2,21.2
12528,208.9,4,20.8
12534,209.0,3,21.1
12540,209.1,2,20.5
12546,209.2,3,20.6
12552,209.3,4,21.2
12558,209.4,5,21.0
12564,209.5,5,21.3
12570,209.6,5,21.3
12576,209.7,2,20.5
12582,209.8,2,20.2
12588,209.9,3,20.5
12594,210.0,3,20.8
12600,210.1,2,21.0
12606,210.2,2,20.8
12612,210.3,2,20.7
12618,210.4,5,20.8
12624,210.5,7,23.8
12630,210.6,3,20.7
12636,210.7,2,21.4
12642,210.8,3,21.6
12648,210.9,2,20.8
12654,211.0,3,20.3
12660,211.1,2,20.0
12666,211.2,3,21.4
12672,211.3,4,20.0
12678,211.4,3,21.0
12684,211.5,4,21.8
12690,211.6,3,21.2
12696,211.7,3,21.5
12702,211.8,5,21.2
12708,211.9,4,21.8
12714,212.0,2,21.0
12720,212.1,4,20.7
12726,212.2,5,20.7
12732,212.3,4,20.8
12738,212.4,5,20.7
12744,212.5,4,21.3
12750,212.6,4,22.0
12756,212.7,5,21.2
12762,212.8,4,20.3
12768,212.9,6,21.6
12774,213.0,4,20.8
12780,213.1,4,20.1
12786,213.2,2,20.6
12792,213.3,4,20.5
12798,213.4,4,21.0
12804,213.5,5,20.9
12810,213.6,5,21.2
12816,213.7,4,20.2
12822,213.8,5,20.8
12828,213.9,3,21.0
12834,214.0,4,20.7
12840,214.1,3,21.0
12846,214.2,3,21.2
12852,214.3,4,20.9
12858,214.4,3,20.5
12864,214.5,2,20.2
12870,214.6,3,20.7
12876,214.7,4,20.8
12882,214.8,3,20.6
12888,214.9,4,21.1
12894,215.0,3,21.1
12900,215.1,3,21.5
12906,215.2,3,21.2
12912,215.3,4,21.0
12918,215.4,4,20.9
12924,215.5,4,20.2
12930,215.6,4,20.9
12936,215.7,3,20.8
12942,215.8,3,20.8
12948,215.9,3,20.7
12954,216.0,4,20.8
12960,216.1,3,20.5
12966,216.2,3,20.8
12972,216.3,4,20.5
12978,216.4,3,21.1
12984,216.5,4,21.8
12990,216.6,3,20.6
12996,216.7,3,20.5
13002,216.8,2,20.5
13008,216.9,2,20.4
13014,217.0,3,20.7
13020,217.1,2,20.6
13026,217.2,3,21.6
13032,217.3,3,21.2
13038,217.4,4,21.2
13044,217.5,4,21.0
13050,217.6,4,21.5
13056,217.7,4,21.2
13062,217.8,2,21.3
13068,217.9,2,21.1
13074,218.0,2,21.1
13080,218.1,3,21.1
13086,218.2,3,20.7
13092,218.3,4,21.6
13098,218.4,3,21.2
13104,218.5,4,21.2
13110,218.6,4,21.5
13116,218.7,2,20.6
13122,218.8,3,20.8
13128,218.9,3,21.2
13134,219.0,3,20.6
13140,219.1,4,20.6
13146,219.2,5,21.2
13152,219.3,3,21.3
13158,219.4,3,21.3
13164,219.5,4,21.6
13170,219.6,3,21.4
13176,219.7,2,20.7
13182,219.8,3,21.1
13188,219.9,3,21.1
13194,220.0,3,21.3
13200,220.1,5,21.4
13206,220.2,4,21.1
13212,220.3,5,20.5
13218,220.4,5,21.2
13224,220.5,5,20.7
13230,220.6,4,21.1
13236,220.7,4,21.3
13242,220.8,5,21.2
13248,220.9,4,21.2
13254,221.0,6,20.4
13260,221.1,4,20.5
13266,221.2,3,20.6
13272,221.3,3,20.9
13278,221.4,3,20.9
13284,221.5,4,21.6
13290,221.6,3,20.9
13296,221.7,4,20.7
13302,221.8,4,21.2
13308,221.9,4,20.6
13314,222.0,3,21.1
13320,222.1,3,20.1
13326,222.2,4,20.6
13332,222.3,4,20.2
13338,222.41,3,20.4
13344,222.51,3,21.0
13350,222.61,3,20.4
13356,222.71,4,20.6
13362,222.81,2,20.7
13368,222.91,3,21.0
13374,223.01,4,21.2
13380,223.11,4,20.7
13386,223.21,3,20.1
13392,223.31,4,20.7
13398,223.41,2,20.5
13404,223.51,2,20.6
13410,223.61,3,20.9
13416,223.71,2,21.0
13422,223.81,3,20.8
13428,223.91,3,20.6
13434,224.01,3,20.8
13440,224.11,3,20.7
13446,224.21,4,20.8
13452,224.31,3,21.1
13458,224.41,4,21.2
13464,224.51,6,21.5
13470,224.61,5,21.4
13476,224.71,3,21.0
13482,224.81,4,20.8
13488,224.91,3,20.7
13494,225.01,3,21.1
13500,225.11,2,20.4
13506,225.21,4,21.1
13512,225.31,3,20.8
13518,225.41,3,20.3
13524,225.51,3,20.8
13530,225.61,4,20.2
13536,225.71,4,20.5
13542,225.81,5,20.5
13548,225.91,3,20.7
13554,226.01,5,20.4
13560,226.11,2,20.4
13566,226.21,3,20.7
13572,226.31,3,20.2
13578,226.41,4,20.6
13584,226.51,3,20.9
13590,226.61,3,20.4
13596,226.71,4,20.9
13602,226.81,3,21.0
13608,226.91,4,20.9
13614,227.01,4,21.2
13620,227.11,3,20.3
13626,227.21,2,20.1
13632,227.31,2,20.6
13638,227.41,4,20.4
13644,227.51,4,20.5
13650,227.61,4,20.9
13656,227.71,3,21.1
13662,227.81,5,21.4
13668,227.91,4,21.3
13674,228.01,3,21.3
13680,228.11,2,20.7
13686,228.21,2,21.1
13692,228.31,4,21.1
13698,228.41,4,20.9
13704,228.51,5,21.1
13710,228.61,3,20.8
13716,228.71,3,20.8
13722,228.81,3,21.0
13728,228.91,5,21.3
13734,229.01,3,21.1
13740,229.11,4,20.8
13746,229.21,4,20.8
13752,229.31,4,20.7
13758,229.41,6,21.6
13764,229.51,4,20.7
13770,229.61,4,20.6
13776,229.71,3,21.8
13782,229.81,4,20.8
13788,229.91,4,20.8
13794,230.01,4,21.3
13800,230.11,3,20.1
13806,230.21,5,20.5
13812,230.31,4,21.2
13818,230.41,6,21.2
13824,230.51,5,21.1
13830,230.61,4,20.9
13836,230.71,4,21.0
13842,230.81,3,21.0
13848,230.91,4,21.5
13854,231.01,3,21.6
13860,231.11,3,21.5
13866,231.21,4,21.2
13872,231.31,4,21.2
13878,231.41,3,21.3
13884,231.51,2,21.4
13890,231.61,3,20.3
13896,231.71,3,21.8
13902,231.81,4,21.2
13908,231.91,3,20.5
13914,232.01,4,20.6
13920,232.11,4,20.8
13926,232.21,5,20.6
13932,232.31,4,21.1
13938,232.41,2,21.8
13944,232.51,3,21.9
13956,232.71,15,25.3
13962,232.81,8,21.3
13968,232.91,100,29.9
13974,233.01,43,29.2
13980,233.11,40,28.9
13986,233.21,26,34.3
13992,233.31,25,25.6
13998,233.41,36,40.0
14004,233.51,9,43.9
14010,233.61,6,29.4
14016,233.71,151,44.6
14028,233.91,2,20.5
14034,234.01,2,20.2
14040,234.11,2,19.7
14046,234.21,2,21.3
14052,234.31,2,20.0
14058,234.41,2,20.0
14064,234.51,2,20.9
14070,234.61,2,21.1
14076,234.71,4,20.7
14082,234.81,4,20.9
14088,234.91,2,21.2
14094,235.01,2,21.0
14100,235.11,3,20.8
14106,235.21,3,21.2
14112,235.31,5,21.3
14118,235.41,3,20.5
14124,235.51,3,20.6
14130,235.61,3,21.1
14136,235.71,2,20.6
14142,235.81,3,20.7
14148,235.91,4,20.6
14154,236.01,3,20.5
14160,236.11,3,20.6
14166,236.21,4,20.6
14172,236.31,2,20.4
14178,236.41,4,20.2
14184,236.51,4,20.8
14190,236.61,3,21.4
14196,236.71,3,20.4
14214,237.01,1,19.8
14220,237.11,2,19.6
14226,237.21,2,20.4
14232,237.31,5,20.7
14238,237.41,5,21.0
14244,237.51,5,20.6
14250,237.61,5,20.7
14256,237.71,4,20.6
14262,237.81,4,21.7
14268,237.91,5,21.7
14274,238.01,4,20.7
14280,238.11,4,20.4
14286,238.21,5,21.2
14292,238.31,5,21.3
14298,238.41,3,20.8
14304,238.51,4,20.6
14310,238.61,4,20.3
14316,238.71,2,21.9
14322,238.81,1,19.7
14328,238.91,6,20.3
14334,239.01,9,21.0
14340,239.11,1,20.3
14346,239.21,2,20.1
14352,239.31,1,20.9
14364,239.51,1,20.0
14370,239.61,1,19.2
14382,239.81,3,20.7
14394,240.01,2,20.5
14412,240.31,1,19.6
14418,240.41,5,20.6
14424,240.51,5,20.0
14436,240.71,1,19.5
14442,240.81,1,20.5
14448,240.91,1,19.8
14454,241.01,4,22.1
14460,241.11,3,23.7
14466,241.21,5,21.8
14472,241.31,2,20.9
14478,241.41,3,21.0
14484,241.51,5,21.7
14490,241.61,3,20.7
14496,241.71,4,20.8
14502,241.81,3,20.7
14508,241.91,3,19.4
14514,242.01,6,20.3
14520,242.11,7,20.6
14526,242.21,3,21.3
14532,242.31,8,21.4
14538,242.41,1,19.7
14550,242.61,9,21.2
14556,242.71,4,20.4
14562,242.81,1,19.7
14568,242.91,1,19.6
14574,243.01,3,20.2
14580,243.11,2,21.6
14586,243.21,4,20.6
14592,243.31,1,20.0
14598,243.41,4,20.8
14610,243.62,1,19.0
14622,243.82,1,18.5
14628,243.92,3,19.9
14634,244.02,3,20.6
14640,244.12,2,19.3
14688,244.92,3,20.0
14694,245.02,1,20.3
14700,245.12,1,20.3
14940,249.12,1,21.9
14952,249.32,1,23.9
14958,249.42,3,26.6
14964,249.52,2,24.6
14970,249.62,4,32.3
14976,249.72,1,22.4
14982,249.82,2,24.6
14988,249.92,3,28.3
14994,250.02,1,33.2
15000,250.12,3,26.5
15006,250.22,4,32.1
15018,250.42,3,27.3
15024,250.52,2,33.1
15066,251.22,1,23.5
15072,251.32,2,24.9
15078,251.42,1,30.9
15126,252.22,1,24.7
15132,252.32,1,21.3
15180,253.12,1,20.3
15384,256.52,1,20.4
15426,257.22,1,20.3
15534,259.02,1,20.7
15654,261.02,1,20.2
15678,261.42,1,21.2
15732,262.32,1,20.3
15744,262.52,2,19.8
15750,262.62,2,20.1
15756,262.72,2,19.5
15780,263.12,1,19.2
15828,263.92,1,20.3
15834,264.02,1,22.9
15840,264.12,2,21.5
15852,264.32,2,25.0
15864,264.52,2,26.4
15870,264.62,2,27.5
15876,264.73,3,28.1
15882,264.83,3,20.5
15888,264.93,1,21.6
15894,265.03,1,26.6
15900,265.13,2,30.7
15906,265.23,1,30.7
15912,265.33,4,32.3
15918,265.43,2,33.7
15924,265.53,3,32.0
15930,265.63,1,31.1
15936,265.73,1,29.8
15942,265.83,1,23.5
15948,265.93,2,35.0
15954,266.03,4,35.8
15960,266.13,3,36.6
15966,266.23,3,35.5
15972,266.33,3,37.5
15978,266.43,6,33.5
15984,266.53,4,32.3
15990,266.63,3,27.4
15996,266.73,4,36.7
16002,266.83,6,30.9
16008,266.93,3,31.6
16014,267.03,3,28.0
16020,267.13,3,30.0
16026,267.23,2,31.6
16032,267.33,1,35.6
16038,267.43,5,32.2
16044,267.53,1,34.2
16050,267.63,5,31.8
16056,267.73,1,34.5
16062,267.83,1,30.4
16074,268.03,1,21.8
16080,268.13,3,30.4
16086,268.23,7,33.0
16092,268.33,2,22.7
16104,268.53,5,31.2
16110,268.63,3,33.6
16116,268.73,5,33.5
16122,268.83,3,38.2
16128,268.93,3,35.6
16134,269.03,2,37.2
16140,269.13,5,33.8
16146,269.23,1,30.9
16152,269.33,1,25.8
16158,269.43,1,28.8
16164,269.53,4,33.2
16170,269.63,2,22.2
16176,269.73,6,32.8
16182,269.83,2,27.9
16188,269.93,2,25.0
16194,270.03,6,33.1
16200,270.13,6,23.4
16206,270.23,3,21.3
16212,270.33,4,22.0
16218,270.43,5,28.7
16224,270.53,5,26.1
16230,270.63,6,26.4
16236,270.73,4,30.2
16242,270.83,2,21.1
16248,270.93,5,31.1
16254,271.03,1,31.3
16260,271.13,2,30.2
16266,271.23,2,32.3
16272,271.33,3,28.1
16278,271.43,3,36.2
16284,271.53,2,35.7
16290,271.63,2,34.5
16296,271.73,2,32.7
16302,271.83,1,35.8
16308,271.93,1,35.1
16314,272.03,2,24.7
16320,272.13,1,19.1
16326,272.23,1,25.8
16338,272.43,1,27.0
16344,272.53,2,25.6
16356,272.73,3,27.1
16362,272.83,4,32.9
16374,273.03,1,27.3
16380,273.13,1,20.3
16392,273.33,1,19.8
16398,273.43,1,21.7
16410,273.63,1,27.8
16416,273.73,3,28.4
16422,273.83,3,29.0
16428,273.93,3,28.2
16434,274.03,2,30.9
16440,274.13,2,24.6
16446,274.23,3,31.9
16452,274.33,2,27.3
16458,274.43,2,28.9
16464,274.53,4,30.7
16470,274.63,2,30.9
16476,274.73,4,31.6
16482,274.83,2,32.7
16488,274.93,1,32.5
16506,275.23,1,21.0
16518,275.43,2,21.6
16530,275.63,2,19.9
16536,275.73,2,22.9
16542,275.83,2,21.9
16548,275.93,2,21.6
16554,276.03,3,21.4
16560,276.13,3,23.6
16566,276.23,1,22.3
16572,276.33,6,21.6
16578,276.43,3,22.1
16584,276.53,2,21.9
16590,276.63,2,22.9
16596,276.73,3,22.6
16602,276.83,3,22.4
16608,276.93,6,22.9
16614,277.03,8,24.4
16620,277.13,10,22.7
16626,277.23,4,25.0
16632,277.33,5,21.8
16638,277.43,4,21.0
16644,277.53,7,23.1
16650,277.63,6,22.6
16656,277.73,7,22.5
16662,277.83,7,22.5
16668,277.93,5,23.3
16674,278.03,8,24.9
16680,278.13,8,21.9
16686,278.23,7,22.2
16692,278.33,5,24.0
16698,278.43,7,23.4
16704,278.53,10,25.4
16710,278.63,4,23.4
16716,278.73,5,20.7
16722,278.83,7,24.0
16728,278.93,7,23.2
16734,279.03,7,23.5
16740,279.13,7,23.8
16746,279.23,6,24.1
16752,279.33,10,24.3
16758,279.43,10,22.9
16764,279.53,15,23.4
16770,279.63,15,23.3
16776,279.73,12,23.2
16782,279.83,14,23.3
16788,279.93,16,23.3
16794,280.03,17,25.3
16800,280.13,13,23.6
16806,280.23,13,23.5
16812,280.33,14,23.2
16818,280.43,15,23.0
16824,280.53,16,22.9
16830,280.63,19,25.3
16836,280.73,17,23.4
16842,280.83,17,23.2
16848,280.93,16,23.1
16854,281.03,20,23.8
16860,281.13,20,23.7
16866,281.23,20,23.6
