video,key,site,transect,visit,date,side,event_id,start_frame,end_frame,start_s,end_s,duration_s,n_hits,peak_frame,peak_score,x0,y0,x1,y1
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,28,14442,14772,240.82,246.32,5.5,28,14670,23.4,6,219,632,507
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,29,14862,14868,247.82,247.92,0.1,2,14868,20.7,458,476,640,489
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,30,14982,15066,249.82,251.23,1.4,6,15018,20.4,81,205,630,495
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,31,15150,15192,252.63,253.33,0.7,2,15150,20.8,500,428,565,487
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,32,15438,15570,257.43,259.63,2.2,10,15558,21.9,0,133,622,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,33,16344,16458,272.54,274.44,1.9,7,16404,21.5,21,137,629,467
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,34,16596,16668,276.74,277.94,1.2,3,16596,19.9,97,65,540,442
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,35,16896,16992,281.74,283.34,1.6,7,16938,21.2,15,143,608,450
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,36,17064,17094,284.54,285.04,0.5,4,17088,20.7,5,268,623,476
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,37,17172,17676,286.34,294.75,8.4,41,17436,23.0,0,106,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,38,17976,18018,299.75,300.45,0.7,7,18006,22.2,35,200,603,392
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,39,18096,18150,301.75,302.65,0.9,5,18132,20.4,137,367,576,506
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,40,18324,18456,305.55,307.75,2.2,6,18426,20.5,84,69,640,421
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,41,18528,18612,308.95,310.35,1.4,5,18612,20.6,274,91,640,390
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,42,18696,18732,311.76,312.36,0.6,6,18720,21.5,0,66,565,508
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,43,18810,18900,313.66,315.16,1.5,8,18840,20.2,25,124,598,455
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,44,18996,19068,316.76,317.96,1.2,3,19068,20.2,34,189,560,487
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,45,19248,19434,320.96,324.06,3.1,10,19434,20.9,12,151,615,472
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,46,19614,19692,327.06,328.36,1.3,6,19662,21.3,7,326,259,405
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,47,19890,19914,331.67,332.07,0.4,4,19890,21.5,509,339,640,498
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,48,19974,19980,333.07,333.17,0.1,2,19980,21.4,537,472,622,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,49,20238,20364,337.47,339.57,2.1,12,20358,23.9,55,169,635,510
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,50,20430,20448,340.67,340.97,0.3,2,20430,20.4,417,30,542,110
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,51,20532,20580,342.37,343.17,0.8,5,20538,21.1,13,0,640,354
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,52,20802,20826,346.87,347.27,0.4,5,20808,20.9,41,89,539,432
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,53,20886,20916,348.27,348.77,0.5,6,20910,20.8,411,56,619,133
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,54,21354,21378,356.08,356.48,0.4,2,21354,26.7,5,9,580,135
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,55,21438,21594,357.48,360.08,2.6,17,21456,35.2,3,64,630,241
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,56,21756,21840,362.78,364.18,1.4,5,21840,21.3,27,112,632,450
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,57,21918,21972,365.48,366.38,0.9,2,21918,19.7,44,191,635,495
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,58,22038,22068,367.48,367.98,0.5,2,22038,19.4,62,207,556,444
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,59,22176,22668,369.78,377.99,8.2,36,22266,23.7,0,96,640,506
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,60,22728,22812,378.99,380.39,1.4,7,22728,24.1,254,82,636,502
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,61,22884,23010,381.59,383.69,2.1,5,22974,20.4,20,103,627,485
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,62,23160,23274,386.19,388.09,1.9,4,23232,21.8,572,97,626,466
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,63,23364,23574,389.59,393.1,3.5,14,23394,40.0,2,0,634,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,64,23688,23718,395.0,395.5,0.5,4,23688,24.4,485,201,640,456
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,65,23796,23802,396.8,396.9,0.1,2,23796,20.7,537,27,590,34
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,66,24030,24042,400.7,400.9,0.2,2,24030,19.7,628,153,640,222
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,67,24336,24990,405.8,416.71,10.91,92,24444,24.7,0,0,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,68,25098,25182,418.51,419.91,1.4,6,25134,21.3,92,0,479,133
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,69,25242,25350,420.91,422.71,1.8,6,25290,20.7,95,0,627,490
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,70,25464,25500,424.61,425.21,0.6,2,25500,20.1,612,245,640,489
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,71,25764,25932,429.61,432.42,2.8,22,25866,37.4,0,35,630,268
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,72,26148,26166,436.02,436.32,0.3,3,26166,24.4,105,11,634,125
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,73,26232,26262,437.42,437.92,0.5,2,26262,25.7,105,7,383,494
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,74,26478,26664,441.52,444.62,3.1,7,26478,23.5,66,23,616,503
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,75,27720,27792,462.23,463.43,1.2,8,27750,31.3,262,62,430,88
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,76,28842,28884,480.94,481.64,0.7,4,28878,31.2,190,3,559,474
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,77,28980,29676,483.24,494.85,11.61,62,29676,37.3,0,0,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,78,29736,29826,495.85,497.35,1.5,4,29802,20.7,115,0,637,493
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,79,30144,30162,502.65,502.95,0.3,3,30162,29.7,164,218,291,277
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,80,30318,30360,505.55,506.25,0.7,2,30318,20.6,46,327,519,468
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,81,30516,30912,508.85,515.46,6.6,38,30720,38.1,1,0,640,436
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,82,31008,31860,517.06,531.26,14.21,71,31470,34.8,0,0,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,83,31926,32058,532.37,534.57,2.2,19,32040,21.3,11,76,640,448
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,84,32124,33216,535.67,553.88,18.21,102,32544,23.9,4,0,640,488
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,85,33456,33744,557.88,562.68,4.8,21,33618,21.8,0,84,640,486
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,86,33810,33906,563.78,565.38,1.6,9,33858,21.5,184,125,640,417
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,87,34014,34020,567.18,567.28,0.1,2,34014,20.4,537,217,633,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,88,34086,34206,568.38,570.38,2.0,8,34116,21.5,75,19,640,504
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,89,34302,34344,571.99,572.69,0.7,2,34344,20.3,612,211,629,319
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,90,34530,34656,575.79,577.89,2.1,8,34554,21.2,3,208,626,505
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,91,34728,34800,579.09,580.29,1.2,10,34776,20.7,12,207,632,507
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,92,34932,35028,582.49,584.09,1.6,8,35016,25.5,80,10,640,506
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,93,35172,35340,586.49,589.29,2.8,11,35286,22.1,83,58,640,492
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,94,35442,35538,590.99,592.6,1.6,7,35442,22.1,355,36,614,357
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,95,35610,35784,593.8,596.7,2.9,13,35646,30.4,14,5,635,366
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,96,35856,35940,597.9,599.3,1.4,6,35934,20.9,15,115,640,359
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,97,36096,36120,601.9,602.3,0.4,4,36108,20.7,129,0,347,502
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,98,36204,36228,603.7,604.1,0.4,5,36210,20.8,267,29,518,63
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,99,36306,36420,605.4,607.3,1.9,9,36414,21.4,20,10,635,386
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,100,36564,36594,609.7,610.2,0.5,4,36576,19.9,16,322,86,333
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,101,36666,36882,611.4,615.01,3.6,30,36876,22.3,13,15,640,499
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,102,36978,37044,616.61,617.71,1.1,5,36996,21.2,24,235,252,452
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,103,37122,37734,619.01,629.21,10.21,93,37302,22.1,0,83,640,508
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,104,37794,37854,630.21,631.21,1.0,6,37836,20.8,60,152,632,496
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,105,38766,38784,646.42,646.72,0.3,2,38784,21.7,616,23,640,464
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,106,39360,39420,656.33,657.33,1.0,4,39366,23.9,10,83,622,337
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,107,39480,39636,658.33,660.93,2.6,7,39480,22.2,13,88,628,501
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,108,39726,39792,662.43,663.53,1.1,4,39792,20.6,10,71,640,497
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,109,39870,39918,664.83,665.63,0.8,3,39918,20.9,564,192,636,453
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,110,40104,40152,668.73,669.53,0.8,3,40140,21.1,537,95,634,148
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,111,40230,40392,670.83,673.54,2.7,19,40296,25.8,0,152,635,507
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,112,40506,40518,675.44,675.64,0.2,2,40506,20.4,401,389,583,483
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,113,40608,40932,677.14,682.54,5.4,22,40704,24.5,0,78,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,114,41094,41166,685.24,686.44,1.2,11,41124,23.5,266,194,640,477
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,115,41250,41334,687.84,689.24,1.4,10,41250,28.0,30,208,601,489
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,116,41424,41520,690.74,692.35,1.6,9,41472,21.8,4,120,626,469
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,117,41802,41958,697.05,699.65,2.6,10,41802,21.4,77,208,632,483
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,118,42018,42120,700.65,702.35,1.7,14,42096,21.4,27,107,628,447
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,119,42276,42510,704.95,708.85,3.9,27,42408,30.5,19,72,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,120,42576,42648,709.95,711.15,1.2,9,42630,23.9,344,112,636,434
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,121,42708,42786,712.15,713.46,1.3,7,42768,22.5,12,205,319,374
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,122,42858,43080,714.66,718.36,3.7,12,42972,21.9,1,154,640,480
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,123,43140,44748,719.36,746.17,26.81,168,44538,34.7,0,0,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,124,44850,44964,747.87,749.77,1.9,4,44850,20.9,149,101,640,479
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,125,45450,45612,757.88,760.58,2.7,12,45606,22.3,315,103,640,484
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,126,45768,45810,763.18,763.88,0.7,5,45774,20.7,0,236,148,428
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,127,45960,46116,766.38,768.98,2.6,16,46116,35.1,65,141,569,446
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,128,46212,46236,770.58,770.98,0.4,2,46212,19.5,0,361,533,399
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,129,46362,46656,773.09,777.99,4.9,21,46422,34.0,42,99,624,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,130,46776,46794,779.99,780.29,0.3,4,46788,26.9,257,94,511,496
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,131,46872,47724,781.59,795.8,14.21,91,46938,37.2,0,0,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,132,47838,48552,797.7,809.6,11.91,69,48444,48.5,0,13,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,133,48840,49272,814.41,821.61,7.2,27,49206,23.6,12,150,627,510
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,134,49410,49650,823.91,827.91,4.0,18,49590,36.3,3,0,624,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,135,49824,49848,830.81,831.21,0.4,2,49824,20.3,537,388,571,460
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,136,50082,50358,835.12,839.72,4.6,17,50298,21.8,9,149,640,509
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,137,50538,50676,842.72,845.02,2.3,8,50586,21.0,0,169,636,454
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,138,51006,51108,850.52,852.22,1.7,4,51078,20.6,16,332,636,447
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,139,51366,51456,856.53,858.03,1.5,4,51372,21.9,13,386,567,503
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,140,51594,51708,860.33,862.23,1.9,7,51660,20.8,425,10,640,503
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,141,51888,51894,865.23,865.33,0.1,2,51888,20.5,44,41,332,68
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,142,52050,52200,867.93,870.43,2.5,12,52098,20.9,9,5,640,487
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,143,52278,52446,871.73,874.54,2.8,9,52428,20.3,8,17,636,493
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,144,52566,53490,876.54,891.94,15.41,112,53370,23.6,0,0,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,145,53610,53766,893.95,896.55,2.6,11,53640,21.4,0,65,627,494
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,146,53940,54054,899.45,901.35,1.9,9,54006,21.8,69,27,640,367
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,147,54396,54414,907.05,907.35,0.3,3,54414,23.8,144,334,562,512
LowerRichland_SHW_01.18.2026_LS.mp4,SHW__LowerRichland_v1_LS,SHW,LowerRichland,1,01.18.2026,LS,148,54750,54834,912.95,914.36,1.4,5,54780,20.4,76,441,513,502
Melvin_SHW_01.18.2026_LS.mp4,SHW__Melvin_v1_LS,SHW,Melvin,1,01.18.2026,LS,0,0,4608,0.0,76.8,76.8,690,1080,36.2,0,0,640,512
Melvin_SHW_01.18.2026_LS.mp4,SHW__Melvin_v1_LS,SHW,Melvin,1,01.18.2026,LS,1,4806,4860,80.1,81.0,0.9,5,4806,20.2,21,281,552,456
Melvin_SHW_01.18.2026_LS.mp4,SHW__Melvin_v1_LS,SHW,Melvin,1,01.18.2026,LS,2,4980,5028,83.0,83.8,0.8,2,4980,19.5,184,233,512,359
Melvin_SHW_01.18.2026_LS.mp4,SHW__Melvin_v1_LS,SHW,Melvin,1,01.18.2026,LS,3,5364,5496,89.4,91.6,2.2,15,5400,35.5,157,31,623,471
Melvin_SHW_01.18.2026_LS.mp4,SHW__Melvin_v1_LS,SHW,Melvin,1,01.18.2026,LS,4,5688,5712,94.8,95.2,0.4,2,5688,20.0,376,300,463,370
Melvin_SHW_01.18.2026_LS.mp4,SHW__Melvin_v1_LS,SHW,Melvin,1,01.18.2026,LS,5,5904,5946,98.4,99.1,0.7,4,5910,19.8,29,200,618,512
Melvin_SHW_01.18.2026_LS.mp4,SHW__Melvin_v1_LS,SHW,Melvin,1,01.18.2026,LS,6,6012,6606,100.2,110.1,9.9,60,6072,31.9,36,0,638,512
Melvin_SHW_01.18.2026_LS.mp4,SHW__Melvin_v1_LS,SHW,Melvin,1,01.18.2026,LS,7,6684,6792,111.4,113.2,1.8,9,6756,21.3,3,0,364,496
Melvin_SHW_01.18.2026_LS.mp4,SHW__Melvin_v1_LS,SHW,Melvin,1,01.18.2026,LS,8,6882,7200,114.7,120.0,5.3,17,7032,33.9,0,46,634,509
Melvin_SHW_01.18.2026_LS.mp4,SHW__Melvin_v1_LS,SHW,Melvin,1,01.18.2026,LS,9,7428,7602,123.8,126.7,2.9,25,7470,25.8,70,359,620,512
Melvin_SHW_01.18.2026_LS.mp4,SHW__Melvin_v1_LS,SHW,Melvin,1,01.18.2026,LS,10,7710,8034,128.5,133.9,5.4,44,7932,32.5,0,0,640,512
Melvin_SHW_01.18.2026_LS.mp4,SHW__Melvin_v1_LS,SHW,Melvin,1,01.18.2026,LS,11,8244,8262,137.4,137.7,0.3,3,8244,19.8,419,349,423,353
Melvin_SHW_01.18.2026_LS.mp4,SHW__Melvin_v1_LS,SHW,Melvin,1,01.18.2026,LS,12,8526,10062,142.1,167.7,25.6,224,9330,32.6,0,0,640,512
Melvin_SHW_01.18.2026_LS.mp4,SHW__Melvin_v1_LS,SHW,Melvin,1,01.18.2026,LS,13,10146,10230,169.1,170.5,1.4,4,10158,26.2,492,175,603,495
Melvin_SHW_01.18.2026_LS.mp4,SHW__Melvin_v1_LS,SHW,Melvin,1,01.18.2026,LS,14,10296,10470,171.6,174.5,2.9,17,10470,32.8,0,200,609,501
Melvin_SHW_01.18.2026_LS.mp4,SHW__Melvin_v1_LS,SHW,Melvin,1,01.18.2026,LS,15,10602,11100,176.7,185.0,8.3,40,10674,24.7,0,0,640,512
