frame,time_s,n_blobs,peak_score
2838,47.31,8,21.5
2844,47.41,13,22.7
2850,47.51,10,20.6
2856,47.61,9,20.1
2862,47.71,17,21.0
2868,47.81,8,22.4
2874,47.91,15,23.0
2880,48.01,12,21.1
2886,48.11,15,21.7
2892,48.21,7,20.3
2898,48.31,9,20.2
2904,48.41,9,20.6
2910,48.51,9,20.9
2916,48.61,3,19.7
2922,48.71,8,26.0
2928,48.81,5,23.6
2934,48.91,5,20.5
2940,49.01,4,21.6
2946,49.11,4,20.6
2952,49.21,3,21.3
2958,49.31,3,19.5
2964,49.41,4,19.9
2970,49.51,2,20.1
2976,49.61,4,20.1
2982,49.71,1,19.2
2988,49.81,3,21.8
2994,49.91,6,22.1
3000,50.01,10,22.4
3006,50.11,4,21.2
3012,50.21,7,21.5
3018,50.31,7,20.0
3024,50.41,10,20.4
3030,50.51,6,20.7
3036,50.61,8,20.8
3042,50.71,4,20.1
3048,50.81,3,20.2
3060,51.01,6,20.7
3078,51.31,3,19.8
3102,51.71,2,22.4
3108,51.81,1,19.9
3120,52.01,1,20.8
3180,53.01,2,20.6
3204,53.41,1,21.2
3216,53.61,1,19.4
3234,53.91,1,19.2
3240,54.01,1,19.9
3252,54.21,1,19.2
3258,54.31,1,19.0
3264,54.41,1,19.1
3270,54.51,3,20.0
3276,54.61,2,22.2
3348,55.81,3,19.5
3354,55.91,3,20.0
3360,56.01,1,20.1
3366,56.11,3,21.5
3372,56.21,1,26.0
3378,56.31,3,34.6
3384,56.41,3,35.8
3390,56.51,5,36.0
3396,56.61,7,34.7
3402,56.71,2,19.4
3408,56.81,6,33.3
3414,56.91,11,37.8
3420,57.01,7,39.6
3426,57.11,5,42.1
3432,57.21,6,38.1
3438,57.31,5,41.8
3444,57.41,4,23.3
3450,57.51,3,39.2
3462,57.71,2,41.6
3468,57.81,2,37.8
3474,57.91,2,41.2
3480,58.01,1,36.4
3486,58.11,2,38.3
3492,58.21,2,40.1
3498,58.31,1,36.2
3504,58.41,2,24.3
3510,58.51,1,37.2
3534,58.91,1,30.4
3540,59.01,1,27.7
3546,59.11,2,27.6
3552,59.21,1,33.2
3558,59.31,2,30.8
3564,59.41,3,28.7
3570,59.51,2,29.5
3576,59.61,2,32.2
3582,59.71,3,34.1
3588,59.81,2,36.5
3594,59.91,2,35.2
3600,60.01,2,38.4
3606,60.11,2,36.8
3612,60.21,4,36.5
3618,60.31,6,33.9
3624,60.41,3,33.6
3630,60.51,3,38.5
3636,60.61,3,37.2
3642,60.71,4,40.3
3660,61.01,1,19.8
3678,61.31,1,19.4
3690,61.51,2,19.9
3696,61.61,2,19.5
3702,61.71,1,19.0
3720,62.01,2,20.3
3726,62.11,1,19.0
3750,62.51,1,20.9
3756,62.61,1,19.8
3762,62.71,1,19.2
3768,62.81,1,19.6
3780,63.01,1,20.3
3786,63.11,1,20.1
3798,63.31,1,19.1
3810,63.51,1,19.0
3822,63.71,1,20.3
3828,63.81,2,20.4
3876,64.61,1,19.2
3882,64.71,1,20.2
3942,65.71,1,21.0
3948,65.81,1,18.7
3954,65.91,1,19.3
3960,66.01,1,21.2
3966,66.11,1,19.6
3990,66.51,1,22.2
4002,66.71,1,19.7
4020,67.01,2,19.5
4038,67.31,2,19.7
4044,67.41,3,20.7
4050,67.51,4,20.3
4056,67.61,2,20.0
4062,67.71,3,20.7
4068,67.81,2,21.2
4074,67.91,3,20.0
4080,68.01,2,21.3
4086,68.11,1,25.3
4092,68.21,3,28.5
4098,68.31,9,27.8
4104,68.41,7,29.4
4110,68.51,6,28.2
4116,68.61,4,26.3
4122,68.71,3,27.6
4128,68.81,1,25.8
4134,68.91,6,26.9
4140,69.01,4,29.1
4146,69.11,3,19.9
4152,69.21,1,20.0
4158,69.31,1,20.0
4164,69.41,4,21.1
4170,69.51,2,20.8
4176,69.61,3,20.4
4182,69.71,1,19.4
4188,69.81,1,20.1
4200,70.01,1,19.2
4212,70.21,1,21.1
4218,70.31,1,19.9
4224,70.41,1,20.8
4230,70.51,4,20.8
4236,70.61,2,20.3
4242,70.71,3,21.4
4248,70.81,3,20.0
4254,70.91,2,20.6
4260,71.01,4,20.2
4266,71.11,4,20.5
4272,71.21,2,19.8
4284,71.41,1,20.0
4290,71.51,6,21.8
4296,71.61,5,20.7
4302,71.71,8,21.4
4308,71.81,9,21.1
4314,71.91,9,21.6
4320,72.01,12,23.1
4326,72.11,8,20.9
4332,72.21,5,20.8
4338,72.31,7,21.1
4344,72.41,4,21.3
4350,72.51,6,20.3
4356,72.61,9,21.3
4362,72.71,4,19.9
4368,72.81,4,21.9
4374,72.91,9,20.5
4380,73.01,23,23.4
4386,73.11,16,22.1
4392,73.21,15,22.8
4398,73.31,25,21.9
4404,73.41,21,20.9
4410,73.51,32,21.4
4416,73.61,56,21.5
4422,73.71,40,23.0
4428,73.81,45,23.4
4434,73.91,38,27.4
4440,74.01,29,23.1
4446,74.11,20,22.4
4452,74.21,25,24.6
4458,74.31,26,24.5
4464,74.41,32,24.6
4470,74.51,24,23.2
4476,74.61,24,23.9
4482,74.71,20,22.6
4488,74.81,13,22.9
4494,74.91,11,20.7
4500,75.01,18,21.7
4506,75.11,18,21.1
4512,75.21,18,21.3
4518,75.31,12,20.4
4524,75.41,10,20.0
4530,75.51,10,20.8
4536,75.61,9,21.2
4542,75.71,9,20.7
4548,75.81,4,20.3
4554,75.91,6,20.5
4560,76.01,4,21.3
4566,76.11,2,20.6
4572,76.21,4,21.2
4578,76.31,4,20.4
4590,76.51,1,19.3
4602,76.71,1,20.8
4608,76.81,1,18.7
4614,76.91,1,20.5
4644,77.41,3,20.3
4650,77.51,3,20.4
4656,77.61,1,20.2
4662,77.71,1,20.2
4668,77.81,1,19.3
4674,77.91,1,20.3
4680,78.01,1,20.7
4704,78.41,4,20.5
4710,78.51,2,20.4
4716,78.61,1,19.8
4722,78.71,2,19.4
4728,78.81,4,21.0
4734,78.91,3,21.9
4740,79.01,1,19.8
4752,79.21,3,21.3
4758,79.31,3,20.7
4764,79.41,2,21.1
4770,79.51,2,21.9
4776,79.61,4,20.7
4782,79.71,2,21.0
4788,79.81,2,20.6
4794,79.91,2,19.9
4800,80.01,1,19.9
4806,80.11,2,20.1
4812,80.21,1,20.5
4818,80.31,1,20.0
4824,80.41,3,20.7
4830,80.51,2,20.9
4836,80.61,3,21.1
4842,80.71,1,20.7
4848,80.81,3,22.1
4854,80.91,1,20.3
4860,81.01,1,20.1
4884,81.41,1,19.1
4890,81.51,1,32.4
4896,81.61,1,28.1
4902,81.71,5,28.5
4908,81.81,3,28.7
4914,81.91,3,29.6
4920,82.01,3,28.5
4926,82.11,3,28.8
4932,82.21,2,28.7
4938,82.31,3,30.1
4944,82.41,3,28.1
4950,82.51,7,27.3
4956,82.61,6,28.5
4962,82.71,9,28.4
4968,82.81,11,29.3
4974,82.91,11,30.0
4980,83.01,9,31.3
4986,83.11,11,30.7
4992,83.21,11,30.7
4998,83.31,10,31.5
5004,83.41,14,32.7
5010,83.51,11,30.8
5016,83.61,9,30.1
5022,83.71,9,29.1
5028,83.81,7,29.6
5034,83.91,7,28.6
5040,84.01,4,29.0
5046,84.11,7,29.1
5052,84.21,8,28.8
5058,84.31,7,28.4
5064,84.41,10,29.0
5070,84.51,9,22.9
5076,84.61,10,20.9
5082,84.71,15,22.0
5088,84.81,13,22.2
5094,84.91,7,20.4
5100,85.01,9,21.9
5106,85.11,6,20.8
5112,85.21,6,21.5
5118,85.31,6,22.0
5124,85.41,7,21.4
5130,85.51,8,22.3
5136,85.61,9,23.5
5142,85.71,6,20.4
5148,85.81,6,22.7
5154,85.91,7,23.0
5160,86.01,2,30.2
5166,86.11,2,20.3
5178,86.31,2,31.8
5184,86.41,1,20.6
5190,86.51,1,34.3
5196,86.61,3,33.2
5208,86.81,1,19.9
5214,86.91,1,19.9
5220,87.01,3,34.1
5226,87.11,1,20.5
5232,87.21,1,19.5
5238,87.31,1,19.8
5268,87.81,2,20.1
5274,87.91,2,20.6
5280,88.01,2,20.1
5286,88.11,1,20.4
5292,88.21,2,19.8
5298,88.31,2,21.0
5310,88.51,1,21.1
5316,88.61,2,22.3
5352,89.21,1,19.6
5460,91.01,1,19.4
5466,91.11,1,19.3
5472,91.21,1,20.0
5496,91.61,1,19.7
5502,91.71,1,20.1
5508,91.81,2,20.4
5514,91.91,1,21.9
5520,92.01,5,20.8
5526,92.11,6,21.6
5532,92.21,8,20.5
5538,92.31,4,28.9
5544,92.41,1,19.7
5550,92.51,3,20.8
5556,92.61,3,20.3
5562,92.71,5,20.3
5574,92.91,1,19.4
5580,93.01,2,19.2
5598,93.31,3,22.2
5610,93.51,7,22.3
5616,93.61,5,28.5
5622,93.71,2,26.9
5628,93.81,3,29.2
5634,93.91,3,21.9
5640,94.01,6,21.4
5646,94.11,5,23.5
5652,94.21,2,22.8
5658,94.31,4,23.6
5664,94.41,9,26.7
5670,94.51,4,23.4
5676,94.61,4,33.8
5682,94.71,1,25.0
5688,94.81,1,25.6
5694,94.91,1,26.0
5700,95.01,1,26.3
5706,95.11,1,25.7
5712,95.21,1,21.0
5760,96.01,2,20.3
5766,96.11,1,21.5
5772,96.21,1,20.9
5778,96.31,7,21.9
5784,96.41,4,20.6
5790,96.51,9,21.2
5796,96.61,4,20.7
5802,96.71,8,20.8
5808,96.81,9,22.0
5814,96.91,11,22.2
5820,97.01,13,22.2
5826,97.11,5,22.0
5832,97.21,8,23.6
5838,97.31,12,22.4
5844,97.41,13,23.8
5850,97.51,10,21.7
5856,97.61,13,23.4
5862,97.71,7,21.9
5868,97.81,5,20.7
5874,97.91,8,21.7
5880,98.01,8,20.1
5886,98.11,9,20.5
5892,98.21,6,21.9
5898,98.31,3,20.6
5904,98.41,5,20.8
5910,98.51,6,21.1
5916,98.61,3,19.6
5922,98.71,5,20.4
5928,98.81,4,20.8
5934,98.91,7,21.7
5940,99.01,5,21.6
5946,99.11,1,19.8
5952,99.21,5,21.6
5964,99.41,6,20.1
5970,99.51,2,19.8
5976,99.61,5,20.1
5982,99.71,2,19.5
5988,99.81,7,20.9
5994,99.91,4,20.2
6000,100.01,8,20.7
6006,100.11,5,20.8
6012,100.21,5,20.1
6018,100.31,9,20.8
6024,100.41,5,20.5
6036,100.61,1,17.7
6054,100.91,3,20.0
6060,101.01,3,20.5
6078,101.31,1,19.9
6084,101.41,2,21.4
6090,101.51,1,20.0
6096,101.61,2,20.5
6102,101.71,2,19.4
6108,101.81,1,19.4
6114,101.91,1,20.6
6120,102.01,2,20.6
6126,102.11,1,20.4
6138,102.31,1,19.4
6144,102.41,1,19.3
6150,102.51,1,19.7
6156,102.61,1,19.1
6180,103.01,1,20.0
6198,103.31,5,19.8
6210,103.51,1,19.9
6228,103.81,1,23.5
6234,103.91,1,20.8
6240,104.01,3,20.1
6246,104.11,1,20.3
6252,104.21,1,21.0
6258,104.31,1,20.2
6264,104.41,3,21.5
6270,104.51,1,19.4
6276,104.61,4,22.9
6282,104.71,2,25.1
6288,104.81,3,28.1
6294,104.91,2,29.8
6300,105.01,3,30.7
6306,105.11,4,31.5
6312,105.21,3,32.0
6318,105.31,3,33.3
6324,105.41,4,32.8
6330,105.51,3,30.3
6336,105.61,4,28.4
6342,105.71,2,26.6
6348,105.81,2,26.7
6354,105.91,2,24.9
6360,106.01,2,24.1
6366,106.11,1,21.1
6372,106.21,1,20.6
6378,106.31,1,20.5
6384,106.41,1,21.5
6396,106.61,2,21.2
6402,106.71,5,20.2
6408,106.81,2,19.4
6432,107.21,1,20.8
6468,107.81,1,19.9
6474,107.91,1,18.7
6480,108.01,2,20.0
6486,108.11,4,20.7
6492,108.21,6,21.9
6498,108.31,3,21.0
6504,108.41,4,21.6
6510,108.51,2,19.7
6516,108.61,2,24.3
6528,108.81,1,25.5
6534,108.91,2,28.0
6540,109.01,5,28.2
6546,109.11,5,22.5
6552,109.21,13,24.0
6558,109.31,17,25.0
6564,109.41,14,22.7
6570,109.51,21,26.7
6576,109.61,12,21.7
6582,109.71,23,26.0
6588,109.81,12,24.6
6594,109.91,12,27.3
6600,110.01,10,30.9
6606,110.11,11,23.0
6612,110.21,11,25.0
6618,110.31,16,20.6
6624,110.41,13,22.2
6630,110.51,6,20.3
6636,110.61,6,21.5
6642,110.71,8,20.8
6648,110.81,7,20.6
6654,110.91,5,20.1
6660,111.01,7,20.3
6666,111.11,2,21.3
6672,111.21,3,20.8
6678,111.31,4,20.3
6690,111.51,1,20.5
6696,111.61,1,21.2
6702,111.71,4,21.5
6714,111.91,3,20.0
6720,112.01,3,20.7
6726,112.11,5,22.1
6732,112.21,3,22.4
6738,112.31,3,24.2
6744,112.41,2,26.6
6750,112.51,2,27.5
6756,112.61,3,27.7
6762,112.71,5,28.8
6768,112.81,10,28.2
6774,112.91,15,29.4
6780,113.01,23,29.4
6786,113.11,16,29.0
6792,113.21,15,27.1
6798,113.31,8,28.6
6804,113.41,7,29.2
6810,113.51,10,21.0
6816,113.61,12,24.8
6822,113.71,16,22.4
6828,113.81,19,21.5
6834,113.91,18,22.1
6840,114.01,21,22.3
6846,114.11,18,22.6
6852,114.21,20,22.5
6858,114.31,12,21.1
6864,114.41,15,23.6
6870,114.51,16,21.8
6876,114.61,21,22.6
6882,114.71,16,21.8
6888,114.81,10,21.1
6894,114.91,8,22.4
6900,115.01,12,21.5
6906,115.11,15,21.9
6912,115.21,14,23.1
6918,115.31,11,26.7
6924,115.41,2,23.3
6930,115.51,8,21.7
6936,115.61,5,21.7
6942,115.71,9,22.0
6948,115.81,8,22.6
6954,115.91,11,21.9
6960,116.01,10,21.3
6966,116.11,1,19.2
6978,116.31,2,23.2
6984,116.41,1,23.0
6990,116.51,1,24.7
6996,116.61,2,23.8
7002,116.71,1,23.0
7032,117.21,1,23.9
7044,117.41,1,21.6
7050,117.51,1,29.8
7056,117.61,1,21.1
7068,117.81,1,20.0
7074,117.91,1,19.3
7080,118.02,1,21.4
7110,118.52,4,20.4
7116,118.62,2,21.1
7122,118.72,2,22.2
7128,118.82,2,19.8
7218,120.32,1,20.0
7242,120.72,2,20.1
7254,120.92,3,20.7
7260,121.02,1,19.3
7266,121.12,3,21.5
7344,122.42,1,22.1
7350,122.52,1,21.9
7356,122.62,1,20.9
7362,122.72,1,20.5
7368,122.82,1,20.8
7374,122.92,1,23.3
7554,125.92,2,19.6
7560,126.02,2,19.3
7566,126.12,3,19.7
7572,126.22,4,19.8
7578,126.32,3,21.1
7584,126.42,8,20.0
7590,126.52,5,20.3
7596,126.62,3,20.0
7602,126.72,3,20.2
7608,126.82,1,18.7
7614,126.92,3,20.8
7620,127.02,2,19.0
7626,127.12,1,20.1
7632,127.22,1,18.8
7638,127.32,4,20.1
7644,127.42,1,19.8
7650,127.52,2,19.8
7668,127.82,4,20.1
7674,127.92,1,19.8
7680,128.02,1,19.5
7704,128.42,2,20.1
7722,128.72,1,20.2
7734,128.92,1,19.2
7740,129.02,2,20.4
7752,129.22,1,19.5
7758,129.32,1,20.2
7770,129.52,1,19.1
7782,129.72,1,19.7
7788,129.82,1,20.7
7794,129.92,1,21.3
7800,130.02,1,19.0
7812,130.22,1,21.3
7830,130.52,1,30.5
7854,130.92,2,23.0
7860,131.02,1,19.7
7884,131.42,2,22.0
7890,131.52,4,20.0
7896,131.62,6,21.6
7902,131.72,4,20.2
7908,131.82,6,22.7
7914,131.92,8,20.1
7920,132.02,7,20.1
7926,132.12,8,22.1
7932,132.22,4,20.0
7950,132.52,1,25.4
7962,132.72,1,19.8
7974,132.92,1,20.1
7980,133.02,1,18.3
8010,133.52,1,19.3
8016,133.62,2,20.3
8040,134.02,1,19.5
8070,134.52,1,19.2
8160,136.02,1,19.7
8226,137.12,1,20.0
8250,137.52,1,20.5
8322,138.72,1,19.6
8334,138.92,2,20.6
8340,139.02,4,20.5
8346,139.12,1,20.9
8352,139.22,2,20.7
8358,139.32,2,19.9
8370,139.52,3,20.4
8376,139.62,1,20.2
8382,139.72,1,20.1
8388,139.82,2,28.3
8394,139.92,3,23.6
8400,140.02,1,20.2
8418,140.32,1,19.9
8430,140.52,1,22.9
8436,140.62,1,22.6
8442,140.72,1,23.2
8448,140.82,1,20.4
8454,140.92,3,25.5
8460,141.02,2,24.3
8466,141.12,1,28.5
8472,141.22,1,26.9
8478,141.32,1,29.7
8484,141.42,1,27.1
8490,141.52,3,40.7
8496,141.62,4,31.3
8502,141.72,6,35.8
8508,141.82,1,31.2
8514,141.92,5,36.6
8520,142.02,8,34.4
8526,142.12,9,30.1
8532,142.22,10,38.2
8538,142.32,8,40.6
8544,142.42,11,34.3
8550,142.52,9,38.7
8556,142.62,5,31.7
8562,142.72,10,32.2
8568,142.82,4,26.4
8574,142.92,1,21.7
8604,143.42,1,22.7
8682,144.72,1,19.9
8736,145.62,2,20.5
8760,146.02,3,21.7
8766,146.12,1,28.6
8790,146.52,1,19.8
8802,146.72,2,20.4
8844,147.42,1,19.6
8850,147.52,4,25.0
8856,147.62,3,20.2
8862,147.72,3,19.8
8868,147.82,2,20.1
8874,147.92,5,20.1
8880,148.02,3,19.9
8886,148.12,7,20.5
8892,148.22,9,20.7
8898,148.32,11,20.2
8904,148.42,2,19.2
8916,148.62,4,22.4
8922,148.72,4,26.8
8928,148.82,2,20.7
8934,148.92,1,27.0
8940,149.02,2,19.9
8952,149.22,1,20.9
8958,149.32,2,19.4
8964,149.42,3,22.9
8970,149.52,3,20.3
8976,149.62,1,28.8
8982,149.72,1,31.5
8994,149.92,1,21.3
9000,150.02,2,20.3
9012,150.22,1,19.8
9024,150.42,2,30.9
9030,150.52,2,20.0
9036,150.62,2,20.4
9042,150.72,9,27.9
9048,150.82,6,28.5
9054,150.92,3,28.4
9060,151.02,3,26.7
9066,151.12,4,20.2
9072,151.22,2,20.6
9078,151.32,3,26.8
9084,151.42,4,26.0
9090,151.52,9,20.8
9096,151.62,5,29.4
9102,151.72,7,30.4
9108,151.82,9,22.2
9114,151.92,5,20.2
9120,152.02,12,21.4
9126,152.12,13,21.8
9132,152.22,7,28.2
9138,152.32,5,28.1
9144,152.42,6,26.6
9150,152.52,7,20.2
9156,152.62,7,20.4
9162,152.72,9,22.0
9168,152.82,6,31.5
9174,152.92,10,32.6
9180,153.02,17,31.2
9186,153.12,13,33.0
9192,153.22,17,31.5
9198,153.32,23,35.7
9204,153.42,18,31.7
9210,153.52,21,31.7
9216,153.62,29,31.9
9222,153.72,17,33.0
9228,153.82,10,30.8
9234,153.92,8,33.9
9240,154.02,9,34.7
9246,154.12,10,30.6
9252,154.22,8,30.2
9258,154.32,12,30.6
9264,154.42,10,23.4
9270,154.52,7,29.5
9276,154.62,5,22.9
9282,154.72,7,22.7
9288,154.82,4,23.0
9294,154.92,4,29.3
9300,155.02,2,21.1
9306,155.12,6,20.8
9312,155.22,2,20.6
9318,155.32,4,20.3
9324,155.42,2,28.5
9330,155.52,5,28.1
9336,155.62,2,26.2
9342,155.72,8,21.8
9348,155.82,16,33.5
9354,155.92,5,31.4
9360,156.02,6,32.8
9366,156.12,4,25.4
9372,156.22,5,28.9
9378,156.32,9,24.7
9384,156.42,4,19.8
9390,156.52,5,20.0
9396,156.62,12,29.9
9402,156.72,7,27.3
9408,156.82,7,27.7
9414,156.92,8,27.2
9420,157.02,10,27.8
9426,157.12,12,32.1
9432,157.22,15,30.0
9438,157.32,14,29.2
9444,157.42,14,33.3
9450,157.52,14,20.2
9456,157.62,24,28.3
9462,157.72,16,31.4
9468,157.82,17,28.2
9474,157.92,19,26.8
9480,158.02,12,24.8
9486,158.12,11,26.5
9492,158.22,12,27.1
9498,158.32,8,29.0
9504,158.42,8,26.4
9510,158.52,9,33.4
9516,158.62,10,20.2
9522,158.72,11,29.8
9528,158.82,11,29.8
9534,158.92,15,24.9
9540,159.02,12,28.9
9546,159.12,12,28.7
9552,159.22,7,29.3
9558,159.32,7,32.8
9564,159.42,2,25.6
9570,159.52,3,20.0
9576,159.62,6,20.6
9582,159.72,7,24.2
9588,159.82,4,27.4
9594,159.92,5,20.5
9600,160.02,4,25.4
9606,160.12,9,31.4
9612,160.22,5,25.2
9618,160.32,2,19.9
9624,160.42,7,30.7
9630,160.52,6,24.7
9636,160.62,3,22.6
9642,160.72,3,24.3
9648,160.82,4,25.1
9654,160.92,1,20.0
9660,161.02,1,29.0
9666,161.12,3,29.8
9672,161.22,3,19.8
9678,161.32,5,28.6
9684,161.42,5,27.4
9690,161.52,3,31.1
9696,161.62,2,29.8
9702,161.72,5,33.8
9708,161.82,1,24.2
9714,161.92,4,33.5
9720,162.02,2,28.0
9726,162.12,5,34.8
9732,162.22,6,30.3
9738,162.32,3,26.6
9744,162.42,6,32.7
9750,162.52,4,25.2
9756,162.62,8,29.5
9762,162.72,2,25.0
9768,162.82,3,26.9
9774,162.92,1,26.4
9780,163.02,2,28.1
9786,163.12,4,30.6
9792,163.22,3,35.2
9798,163.32,6,31.1
9804,163.42,2,28.4
9810,163.52,3,32.1
9816,163.62,3,29.5
9822,163.72,1,34.4
9828,163.82,3,31.5
9834,163.92,2,30.6
9840,164.02,3,32.3
9846,164.12,4,34.0
9852,164.22,2,19.3
9858,164.32,3,34.9
9864,164.42,1,19.3
9870,164.52,1,24.3
9876,164.62,2,23.8
9882,164.72,1,28.1
9888,164.82,1,24.5
9894,164.92,2,27.6
9906,165.12,1,29.3
9912,165.22,1,25.2
9918,165.32,3,22.1
