video,site,track_id,first_frame,last_frame,first_s,last_s,n_frames,span_s,mean_conf,topk_conf,mean_box_px,confirmed
Melvin_SHW_01.18.2026_LS,SHW,1138,10381,10407,173.01,173.45,16,0.45,0.4214,0.5746,667.8,1
Melvin_SHW_01.18.2026_LS,SHW,1096,6209,6227,103.48,103.78,16,0.32,0.4372,0.5617,660.2,1
Melvin_SHW_01.18.2026_LS,SHW,1123,9138,9177,152.3,152.95,38,0.67,0.2771,0.4687,1021.2,1
Melvin_SHW_01.18.2026_LS,SHW,1104,7015,7029,116.92,117.15,15,0.25,0.6578,0.7824,1489.7,0
Melvin_SHW_01.18.2026_LS,SHW,1073,3828,3836,63.8,63.93,9,0.15,0.6564,0.6759,1986.7,0
Melvin_SHW_01.18.2026_LS,SHW,1074,3838,3850,63.97,64.17,13,0.22,0.5585,0.675,1870.9,0
Melvin_SHW_01.18.2026_LS,SHW,1105,7031,7031,117.18,117.18,1,0.02,0.6266,0.6266,1258.2,0
Melvin_SHW_01.18.2026_LS,SHW,1130,10049,10049,167.48,167.48,1,0.02,0.6177,0.6177,690.6,0
Melvin_SHW_01.18.2026_LS,SHW,1050,718,718,11.97,11.97,1,0.02,0.557,0.557,2427.0,0
Melvin_SHW_01.18.2026_LS,SHW,1155,10872,10874,181.2,181.23,3,0.05,0.5569,0.5569,2358.1,0
Melvin_SHW_01.18.2026_LS,SHW,1060,1245,1251,20.75,20.85,7,0.12,0.4521,0.552,711.9,0
Melvin_SHW_01.18.2026_LS,SHW,1186,14590,14590,243.16,243.16,1,0.02,0.4998,0.4998,1759.3,0
Melvin_SHW_01.18.2026_LS,SHW,1058,1129,1129,18.82,18.82,1,0.02,0.4711,0.4711,618.8,0
Melvin_SHW_01.18.2026_LS,SHW,1085,6022,6022,100.37,100.37,1,0.02,0.4462,0.4462,820.5,0
Melvin_SHW_01.18.2026_LS,SHW,1110,7036,7038,117.27,117.3,3,0.05,0.3909,0.3909,1925.2,0
Melvin_SHW_01.18.2026_LS,SHW,1129,10040,10042,167.33,167.36,3,0.05,0.3497,0.3497,557.4,0
Melvin_SHW_01.18.2026_LS,SHW,1142,10442,10447,174.03,174.11,6,0.1,0.3165,0.3445,498.1,0
N25thRdOrange_MAS_12.22.25_LS_V2,MAS,1221,2724,2732,45.4,45.53,9,0.15,0.646,0.7341,1674.6,0
N25thRdOrange_MAS_12.22.25_LS_V2,MAS,1248,6083,6083,101.38,101.38,1,0.02,0.4772,0.4772,625.5,0
N25thRdOrange_MAS_12.22.25_LS_V2,MAS,1264,7133,7142,118.88,119.03,4,0.17,0.4658,0.4658,804.5,0
N25thRdOrange_MAS_12.22.25_LS_V2,MAS,1236,5588,5591,93.13,93.18,3,0.07,0.4594,0.4594,1051.3,0
N25thRdOrange_MAS_12.22.25_LS_V2,MAS,1263,7128,7130,118.8,118.83,3,0.05,0.4348,0.4348,842.6,0
N25thRdOrange_MAS_12.22.25_LS_V2,MAS,1192,133,140,2.22,2.33,5,0.13,0.3137,0.3137,1009.9,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1416,8422,8537,140.4,142.32,116,1.93,0.7778,0.8933,1646.5,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1417,8463,8595,141.09,143.29,132,2.22,0.8014,0.8704,1806.7,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1443,8643,8742,144.09,145.74,100,1.67,0.7365,0.8575,1397.8,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1421,8516,8577,141.97,142.99,62,1.03,0.676,0.8533,1120.0,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1427,8572,8700,142.9,145.04,122,2.15,0.7457,0.8367,1580.1,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1420,8501,8619,141.72,143.69,119,1.98,0.7068,0.8249,1369.8,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1419,8491,8570,141.55,142.87,78,1.33,0.7171,0.8178,1140.5,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1418,8469,8572,141.19,142.9,94,1.73,0.6097,0.8123,1496.9,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1436,8617,8651,143.65,144.22,34,0.58,0.7255,0.8094,1128.4,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1287,1647,1692,27.46,28.21,39,0.77,0.578,0.798,1016.5,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1415,8414,8497,140.27,141.65,80,1.4,0.6742,0.7976,2174.3,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1442,8635,8673,143.95,144.59,29,0.65,0.6906,0.7965,1279.9,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1423,8532,8582,142.24,143.07,51,0.85,0.7428,0.7905,1258.7,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1280,1623,1646,27.06,27.44,24,0.4,0.7131,0.7817,796.0,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1285,1635,1700,27.26,28.34,66,1.1,0.697,0.759,720.5,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1314,2153,2211,35.89,36.86,45,0.98,0.5957,0.7588,1093.6,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1446,8653,8728,144.25,145.5,73,1.27,0.6107,0.7482,675.3,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1270,1600,1677,26.67,27.96,78,1.3,0.5801,0.7413,768.9,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1433,8595,8617,143.29,143.65,23,0.38,0.6801,0.7399,577.4,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1278,1622,1659,27.04,27.66,37,0.63,0.6041,0.7302,789.1,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1325,2167,2256,36.13,37.61,52,1.5,0.562,0.7287,760.8,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1289,1662,1694,27.71,28.24,33,0.55,0.5546,0.7006,867.3,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1474,9378,9420,156.34,157.04,41,0.72,0.5745,0.6961,697.3,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1358,3023,3059,50.4,51.0,28,0.62,0.4247,0.6539,3064.2,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1288,1648,1697,27.47,28.29,50,0.83,0.506,0.6421,641.0,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1281,1628,1681,27.14,28.02,53,0.9,0.4259,0.6384,1243.2,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1426,8554,8593,142.6,143.25,28,0.67,0.4008,0.5911,835.5,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1425,8541,8554,142.39,142.6,14,0.23,0.6273,0.7492,579.7,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1305,2137,2137,35.63,35.63,1,0.02,0.6981,0.6981,783.4,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1438,8626,8638,143.8,144.0,13,0.22,0.5923,0.6908,1196.3,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1405,7070,7070,117.86,117.86,1,0.02,0.6797,0.6797,1122.0,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1308,2140,2140,35.68,35.68,1,0.02,0.6254,0.6254,498.7,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1434,8602,8611,143.4,143.55,10,0.17,0.5251,0.5871,487.4,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1432,8591,8603,143.22,143.42,11,0.22,0.4581,0.5851,917.4,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1340,2299,2308,38.33,38.48,9,0.17,0.4816,0.5561,848.6,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1291,1676,1689,27.94,28.16,14,0.23,0.4463,0.5488,576.3,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1494,10105,10117,168.46,168.66,8,0.22,0.4011,0.4935,624.5,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1411,7571,7574,126.22,126.27,2,0.07,0.461,0.461,1992.3,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1293,1705,1709,28.42,28.49,4,0.08,0.4587,0.4587,1273.0,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1338,2249,2254,37.49,37.58,6,0.1,0.4321,0.4569,801.3,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1440,8633,8638,143.92,144.0,6,0.1,0.4084,0.4517,751.2,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1413,7871,7877,131.22,131.32,5,0.12,0.45,0.45,602.1,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1395,6672,6679,111.23,111.35,8,0.13,0.3636,0.4477,623.8,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1465,9367,9367,156.16,156.16,1,0.02,0.4332,0.4332,1000.1,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1347,2458,2465,40.98,41.09,7,0.13,0.3361,0.4244,448.3,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1448,8743,8744,145.75,145.77,2,0.03,0.3967,0.3967,505.8,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1390,5478,5492,91.32,91.56,15,0.25,0.2179,0.3808,1920.9,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1283,1629,1632,27.16,27.21,4,0.07,0.3477,0.3477,569.9,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1274,1609,1611,26.82,26.86,3,0.05,0.2957,0.2957,1075.3,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1324,2163,2165,36.06,36.09,3,0.05,0.2707,0.2707,632.7,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,1389,5459,5461,91.01,91.04,3,0.05,0.2009,0.2009,1559.0,0
NWolfCreek(orange)_SHB_12.11.2025_LS,SHB,1578,8344,8481,139.07,141.35,130,2.3,0.5936,0.7835,911.0,1
NWolfCreek(orange)_SHB_12.11.2025_LS,SHB,1543,7205,7285,120.08,121.42,56,1.35,0.5315,0.7576,1451.5,1
NWolfCreek(orange)_SHB_12.11.2025_LS,SHB,1554,7249,7312,120.82,121.87,50,1.07,0.5954,0.7459,1765.0,1
NWolfCreek(orange)_SHB_12.11.2025_LS,SHB,1557,7257,7308,120.95,121.8,32,0.87,0.464,0.6811,2158.1,1
NWolfCreek(orange)_SHB_12.11.2025_LS,SHB,1538,7087,7103,118.12,118.38,16,0.28,0.4235,0.5796,945.0,0
NWolfCreek(orange)_SHB_12.11.2025_LS,SHB,1582,8423,8428,140.38,140.47,6,0.1,0.4863,0.5241,337.5,0
NWolfCreek(orange)_SHB_12.11.2025_LS,SHB,1523,4461,4461,74.35,74.35,1,0.02,0.5223,0.5223,1773.9,0
NWolfCreek(orange)_SHB_12.11.2025_LS,SHB,1518,2869,2883,47.82,48.05,11,0.25,0.39,0.4881,485.9,0
NWolfCreek(orange)_SHB_12.11.2025_LS,SHB,1511,1641,1644,27.35,27.4,4,0.07,0.4776,0.4776,2251.9,0
NWolfCreek(orange)_SHB_12.11.2025_LS,SHB,1531,7040,7043,117.33,117.38,4,0.07,0.4647,0.4647,638.6,0
NWolfCreek(orange)_SHB_12.11.2025_LS,SHB,1559,7268,7293,121.13,121.55,2,0.43,0.4284,0.4284,1193.7,0
NWolfCreek(orange)_SHB_12.11.2025_LS,SHB,1563,7279,7281,121.32,121.35,3,0.05,0.3709,0.3709,803.9,0
SBassett_SHW_01.18.2026_LS,SHW,1696,8621,8646,143.7,144.11,18,0.43,0.6864,0.7876,4385.7,1
SBassett_SHW_01.18.2026_LS,SHW,1929,14800,14863,246.69,247.74,55,1.07,0.6546,0.7647,1336.6,1
SBassett_SHW_01.18.2026_LS,SHW,1654,8159,8228,135.99,137.14,70,1.17,0.6593,0.7549,488.0,1
SBassett_SHW_01.18.2026_LS,SHW,1649,8128,8208,135.48,136.81,81,1.35,0.6817,0.7489,899.2,1
SBassett_SHW_01.18.2026_LS,SHW,1730,8700,8748,145.01,145.81,28,0.82,0.6055,0.7454,4054.0,1
SBassett_SHW_01.18.2026_LS,SHW,1926,14797,14816,246.64,246.95,20,0.33,0.6599,0.7415,1256.8,1
SBassett_SHW_01.18.2026_LS,SHW,1660,8163,8227,136.06,137.13,65,1.08,0.6233,0.7389,287.7,1
SBassett_SHW_01.18.2026_LS,SHW,1659,8163,8231,136.06,137.19,69,1.15,0.6712,0.7349,590.8,1
SBassett_SHW_01.18.2026_LS,SHW,1702,8649,8739,144.16,145.66,21,1.52,0.5237,0.7269,5047.3,1
SBassett_SHW_01.18.2026_LS,SHW,1885,13684,13758,228.09,229.32,74,1.25,0.5963,0.72,1199.7,1
SBassett_SHW_01.18.2026_LS,SHW,1930,14800,14819,246.69,247.0,20,0.33,0.6474,0.7149,1117.0,1
SBassett_SHW_01.18.2026_LS,SHW,1911,14760,14793,246.02,246.57,33,0.57,0.5734,0.7125,1433.6,1
SBassett_SHW_01.18.2026_LS,SHW,1748,8746,8824,145.78,147.08,74,1.32,0.4453,0.709,1871.2,1
SBassett_SHW_01.18.2026_LS,SHW,1685,8255,8278,137.6,137.98,24,0.4,0.5272,0.7017,1024.2,1
SBassett_SHW_01.18.2026_LS,SHW,1782,9030,9072,150.51,151.21,33,0.72,0.497,0.6998,3083.1,1
SBassett_SHW_01.18.2026_LS,SHW,1706,8653,8688,144.23,144.81,24,0.6,0.4962,0.6917,10198.8,1
SBassett_SHW_01.18.2026_LS,SHW,1914,14764,14784,246.09,246.42,18,0.35,0.4914,0.6806,1046.0,1
SBassett_SHW_01.18.2026_LS,SHW,1745,8735,8781,145.6,146.36,45,0.78,0.4578,0.676,706.3,1
SBassett_SHW_01.18.2026_LS,SHW,2116,19904,19983,331.76,333.08,34,1.33,0.5276,0.6717,750.5,1
SBassett_SHW_01.18.2026_LS,SHW,1974,15896,15921,264.96,265.37,23,0.43,0.5253,0.6707,1270.3,1
SBassett_SHW_01.18.2026_LS,SHW,1729,8700,8717,145.01,145.3,12,0.3,0.5688,0.6587,893.1,1
SBassett_SHW_01.18.2026_LS,SHW,1809,9088,9127,151.48,152.13,28,0.67,0.3792,0.6508,7917.8,1
SBassett_SHW_01.18.2026_LS,SHW,1912,14762,14792,246.05,246.55,27,0.52,0.4832,0.6458,1018.7,1
SBassett_SHW_01.18.2026_LS,SHW,1695,8621,8660,143.7,144.35,22,0.67,0.4697,0.6436,2731.1,1
SBassett_SHW_01.18.2026_LS,SHW,1931,14800,14818,246.69,246.99,19,0.32,0.5665,0.6383,1168.5,1
SBassett_SHW_01.18.2026_LS,SHW,2120,19986,20022,333.13,333.73,18,0.62,0.4855,0.6302,644.3,1
SBassett_SHW_01.18.2026_LS,SHW,1727,8697,8729,144.96,145.5,10,0.55,0.463,0.6248,1153.9,1
SBassett_SHW_01.18.2026_LS,SHW,2115,19873,19896,331.24,331.63,24,0.4,0.4491,0.6195,838.8,1
SBassett_SHW_01.18.2026_LS,SHW,1774,9016,9035,150.28,150.6,17,0.33,0.4924,0.6162,456.4,1
SBassett_SHW_01.18.2026_LS,SHW,1915,14773,14793,246.24,246.57,17,0.35,0.4585,0.601,1532.0,1
SBassett_SHW_01.18.2026_LS,SHW,1686,8256,8282,137.61,138.05,20,0.45,0.4198,0.5472,1252.4,1
SBassett_SHW_01.18.2026_LS,SHW,1759,8957,8988,149.3,149.81,31,0.53,0.4036,0.5193,858.4,1
SBassett_SHW_01.18.2026_LS,SHW,1773,9015,9069,150.26,151.16,32,0.92,0.3392,0.5025,838.5,1
SBassett_SHW_01.18.2026_LS,SHW,1826,9996,10017,166.61,166.96,18,0.37,0.3183,0.492,1024.3,1
SBassett_SHW_01.18.2026_LS,SHW,1678,8251,8272,137.53,137.88,15,0.37,0.3078,0.4534,1527.8,1
SBassett_SHW_01.18.2026_LS,SHW,1921,14787,14793,246.47,246.57,7,0.12,0.7244,0.7506,1442.8,0
SBassett_SHW_01.18.2026_LS,SHW,1703,8649,8654,144.16,144.25,6,0.1,0.6645,0.6878,8625.4,0
SBassett_SHW_01.18.2026_LS,SHW,2063,18266,18279,304.46,304.68,12,0.23,0.5545,0.6602,2729.5,0
SBassett_SHW_01.18.2026_LS,SHW,1673,8250,8266,137.51,137.78,17,0.28,0.526,0.6398,1202.4,0
SBassett_SHW_01.18.2026_LS,SHW,1683,8254,8256,137.58,137.61,3,0.05,0.6315,0.6315,1016.4,0
SBassett_SHW_01.18.2026_LS,SHW,1899,13928,13942,232.15,232.39,8,0.25,0.5201,0.629,981.0,0
SBassett_SHW_01.18.2026_LS,SHW,1677,8251,8251,137.53,137.53,1,0.02,0.6132,0.6132,1013.2,0
SBassett_SHW_01.18.2026_LS,SHW,1822,9116,9119,151.95,152.0,4,0.07,0.5998,0.5998,10092.8,0
SBassett_SHW_01.18.2026_LS,SHW,1893,13887,13905,231.47,231.77,2,0.32,0.5967,0.5967,1077.7,0
SBassett_SHW_01.18.2026_LS,SHW,1760,8962,8971,149.38,149.53,10,0.17,0.3835,0.5894,1594.6,0
SBassett_SHW_01.18.2026_LS,SHW,1669,8248,8248,137.48,137.48,1,0.02,0.5842,0.5842,881.3,0
SBassett_SHW_01.18.2026_LS,SHW,1788,9036,9036,150.61,150.61,1,0.02,0.5811,0.5811,1503.3,0
SBassett_SHW_01.18.2026_LS,SHW,1742,8728,8728,145.48,145.48,1,0.02,0.5719,0.5719,558.1,0
SBassett_SHW_01.18.2026_LS,SHW,2117,19936,19936,332.29,332.29,1,0.02,0.5718,0.5718,691.1,0
SBassett_SHW_01.18.2026_LS,SHW,1784,9031,9031,150.53,150.53,1,0.02,0.5663,0.5663,1514.2,0
SBassett_SHW_01.18.2026_LS,SHW,1932,14826,14834,247.12,247.25,9,0.15,0.4652,0.5647,1052.3,0
SBassett_SHW_01.18.2026_LS,SHW,1722,8671,8673,144.53,144.56,3,0.05,0.5581,0.5581,7172.1,0
SBassett_SHW_01.18.2026_LS,SHW,2045,18238,18238,303.99,303.99,1,0.02,0.5419,0.5419,693.9,0
SBassett_SHW_01.18.2026_LS,SHW,2073,18315,18317,305.28,305.31,2,0.05,0.5259,0.5259,2318.0,0
SBassett_SHW_01.18.2026_LS,SHW,2090,18394,18395,306.59,306.61,2,0.03,0.524,0.524,2949.7,0
SBassett_SHW_01.18.2026_LS,SHW,1764,8993,8995,149.9,149.93,3,0.05,0.5165,0.5165,1629.3,0
SBassett_SHW_01.18.2026_LS,SHW,1887,13740,13752,229.02,229.22,13,0.22,0.3542,0.5,476.0,0
SBassett_SHW_01.18.2026_LS,SHW,1934,14830,14842,247.19,247.39,12,0.22,0.43,0.4968,1036.4,0
SBassett_SHW_01.18.2026_LS,SHW,1593,302,313,5.03,5.22,12,0.2,0.3303,0.4961,880.2,0
SBassett_SHW_01.18.2026_LS,SHW,1994,16507,16507,275.14,275.14,1,0.02,0.4952,0.4952,2104.9,0
SBassett_SHW_01.18.2026_LS,SHW,1726,8682,8686,144.71,144.78,5,0.08,0.4809,0.4809,5306.9,0
SBassett_SHW_01.18.2026_LS,SHW,1876,13045,13046,217.44,217.45,2,0.03,0.4781,0.4781,1333.7,0
SBassett_SHW_01.18.2026_LS,SHW,2127,20122,20130,335.4,335.53,4,0.15,0.4697,0.4697,3721.2,0
SBassett_SHW_01.18.2026_LS,SHW,1762,8976,8986,149.61,149.78,9,0.18,0.3556,0.4683,1092.5,0
SBassett_SHW_01.18.2026_LS,SHW,1993,16504,16504,275.09,275.09,1,0.02,0.4663,0.4663,1800.7,0
SBassett_SHW_01.18.2026_LS,SHW,1694,8606,8608,143.45,143.48,3,0.05,0.4646,0.4646,1971.9,0
SBassett_SHW_01.18.2026_LS,SHW,1775,9018,9018,150.31,150.31,1,0.02,0.464,0.464,3346.8,0
SBassett_SHW_01.18.2026_LS,SHW,1665,8246,8246,137.45,137.45,1,0.02,0.4624,0.4624,1349.5,0
SBassett_SHW_01.18.2026_LS,SHW,2129,20269,20270,337.85,337.86,2,0.03,0.4441,0.4441,1270.7,0
SBassett_SHW_01.18.2026_LS,SHW,1922,14792,14792,246.55,246.55,1,0.02,0.4394,0.4394,1669.3,0
SBassett_SHW_01.18.2026_LS,SHW,1586,181,182,3.02,3.03,2,0.03,0.4115,0.4115,893.6,0
SBassett_SHW_01.18.2026_LS,SHW,2006,17454,17456,290.92,290.96,3,0.05,0.4037,0.4037,684.6,0
SBassett_SHW_01.18.2026_LS,SHW,2107,18769,18769,312.84,312.84,1,0.02,0.4002,0.4002,1915.2,0
SBassett_SHW_01.18.2026_LS,SHW,2110,18859,18861,314.34,314.38,3,0.05,0.3908,0.3908,2163.2,0
SBassett_SHW_01.18.2026_LS,SHW,1829,10033,10036,167.23,167.28,4,0.07,0.3891,0.3891,910.6,0
SBassett_SHW_01.18.2026_LS,SHW,1802,9081,9082,151.36,151.38,2,0.03,0.3812,0.3812,5710.0,0
SBassett_SHW_01.18.2026_LS,SHW,2118,19963,19965,332.74,332.78,3,0.05,0.3788,0.3788,469.6,0
SBassett_SHW_01.18.2026_LS,SHW,1904,13956,13960,232.62,232.69,5,0.08,0.3692,0.3692,1906.1,0
SBassett_SHW_01.18.2026_LS,SHW,1790,9042,9044,150.71,150.75,3,0.05,0.3675,0.3675,5573.0,0
SBassett_SHW_01.18.2026_LS,SHW,1998,17299,17300,288.34,288.36,2,0.03,0.3661,0.3661,707.3,0
SBassett_SHW_01.18.2026_LS,SHW,1704,8651,8655,144.2,144.26,5,0.08,0.3217,0.3217,1313.0,0
SBassett_SHW_01.18.2026_LS,SHW,1791,9052,9056,150.88,150.95,4,0.08,0.3195,0.3195,599.1,0
SBassett_SHW_01.18.2026_LS,SHW,2102,18668,18669,311.16,311.18,2,0.03,0.2844,0.2844,1641.0,0
SBassett_SHW_01.18.2026_LS,SHW,1880,13258,13259,220.99,221.0,2,0.03,0.2838,0.2838,1390.4,0
SBassett_SHW_01.18.2026_LS,SHW,1763,8984,8985,149.75,149.76,2,0.03,0.2775,0.2775,339.9,0
Upper40_TON_12.03.25_LS,TON,2131,15,49,0.25,0.82,28,0.58,0.5499,0.7056,2465.5,1
Upper40_TON_12.03.25_LS,TON,2265,6625,6646,110.42,110.77,12,0.37,0.391,0.5667,2583.2,1
Upper40_TON_12.03.25_LS,TON,2243,6500,6525,108.33,108.75,20,0.43,0.3878,0.5535,1783.5,1
Upper40_TON_12.03.25_LS,TON,2132,18,45,0.3,0.75,15,0.47,0.3211,0.4771,2567.1,1
Upper40_TON_12.03.25_LS,TON,2167,2423,2423,40.38,40.38,1,0.02,0.6752,0.6752,1045.0,0
Upper40_TON_12.03.25_LS,TON,2184,2444,2444,40.73,40.73,1,0.02,0.5595,0.5595,1137.2,0
Upper40_TON_12.03.25_LS,TON,2213,4209,4209,70.15,70.15,1,0.02,0.4606,0.4606,636.5,0
Upper40_TON_12.03.25_LS,TON,2134,39,58,0.65,0.97,6,0.33,0.4118,0.4596,2205.0,0
Upper40_TON_12.03.25_LS,TON,2245,6523,6525,108.72,108.75,3,0.05,0.4497,0.4497,1457.7,0
Upper40_TON_12.03.25_LS,TON,2138,79,80,1.32,1.33,2,0.03,0.3814,0.3814,1276.5,0
Upper40_TON_12.03.25_LS,TON,2247,6538,6538,108.97,108.97,1,0.02,0.3483,0.3483,1071.9,0
Upper40_TON_12.03.25_LS,TON,2136,52,56,0.87,0.93,5,0.08,0.3439,0.3439,2206.5,0
Upper40_TON_12.03.25_LS,TON,2253,6572,6573,109.53,109.55,2,0.03,0.2999,0.2999,617.3,0
