video,site,track_id,first_frame,last_frame,first_s,last_s,n_frames,span_s,mean_conf,topk_conf,mean_box_px,confirmed
NWolfCreek(blue)_SHB_12.11.2025,SHB,878,27392,27394,456.75,456.78,3,0.05,0.4374,0.4374,560.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1033,33234,33239,554.16,554.25,6,0.1,0.3873,0.4349,655.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1222,40772,40773,679.85,679.87,2,0.03,0.4331,0.4331,748.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1004,33168,33176,553.06,553.19,7,0.15,0.3767,0.4299,1209.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1357,49773,49777,829.94,830.01,5,0.08,0.4246,0.4246,1343.1,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,860,26933,26933,449.1,449.1,1,0.02,0.4241,0.4241,733.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1276,42870,42875,714.84,714.92,6,0.1,0.3874,0.4234,1107.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1388,51092,51096,851.94,852.0,5,0.08,0.4222,0.4222,901.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1204,40643,40651,677.7,677.84,5,0.15,0.4205,0.4205,678.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1217,40660,40664,677.99,678.05,5,0.08,0.4201,0.4201,566.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,658,11257,11258,187.71,187.72,2,0.03,0.4194,0.4194,555.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,874,27292,27293,455.08,455.1,2,0.03,0.4186,0.4186,637.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1149,40106,40109,668.75,668.8,4,0.07,0.4172,0.4172,398.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1256,40965,40966,683.07,683.09,2,0.03,0.4154,0.4154,703.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1278,42968,42980,716.47,716.67,13,0.22,0.3173,0.4146,490.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1143,40084,40085,668.38,668.4,2,0.03,0.4141,0.4141,271.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1060,37427,37434,624.08,624.19,8,0.13,0.3296,0.4132,398.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1279,42985,42986,716.76,716.77,2,0.03,0.4093,0.4093,738.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1154,40126,40127,669.08,669.1,2,0.03,0.4054,0.4054,363.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,884,27669,27671,461.37,461.4,3,0.05,0.405,0.405,999.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1348,48065,48067,801.46,801.5,3,0.05,0.4041,0.4041,877.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,998,33147,33152,552.71,552.79,6,0.1,0.3606,0.4017,883.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,745,16097,16098,268.41,268.43,2,0.03,0.4006,0.4006,767.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,758,16325,16327,272.21,272.25,3,0.05,0.3963,0.3963,647.1,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,918,32599,32600,543.57,543.59,2,0.03,0.3961,0.3961,641.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1103,40011,40017,667.17,667.27,7,0.12,0.3637,0.3937,338.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,580,4620,4622,77.04,77.07,3,0.05,0.3928,0.3928,631.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,791,21700,21700,361.84,361.84,1,0.02,0.3857,0.3857,370.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,823,24715,24715,412.11,412.11,1,0.02,0.3816,0.3816,713.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1123,40041,40042,667.67,667.68,2,0.03,0.3776,0.3776,181.1,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1146,40088,40089,668.45,668.47,2,0.03,0.3744,0.3744,482.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1340,47599,47603,793.69,793.76,4,0.08,0.3724,0.3724,512.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,718,15930,15931,265.63,265.64,2,0.03,0.3701,0.3701,421.1,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,795,21899,21899,365.16,365.16,1,0.02,0.3687,0.3687,918.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,842,25894,25899,431.77,431.85,6,0.1,0.3237,0.3679,464.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,677,14477,14480,241.4,241.45,4,0.07,0.3671,0.3671,1600.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,743,16068,16072,267.93,267.99,5,0.08,0.3671,0.3671,589.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,857,26918,26918,448.85,448.85,1,0.02,0.3664,0.3664,863.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32221,32221,537.27,537.27,1,0.02,0.3623,0.3623,744.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1390,51106,51108,852.17,852.2,3,0.05,0.3568,0.3568,906.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,822,24710,24710,412.03,412.03,1,0.02,0.3536,0.3536,602.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,838,25807,25809,430.32,430.35,3,0.05,0.3503,0.3503,591.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,882,27576,27578,459.82,459.85,3,0.05,0.3479,0.3479,570.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1394,51128,51128,852.54,852.54,1,0.02,0.3468,0.3468,512.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,885,27676,27678,461.48,461.52,3,0.05,0.3427,0.3427,1610.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,549,25,38,0.42,0.63,11,0.23,0.2513,0.332,466.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1050,34846,34850,581.04,581.11,5,0.08,0.3292,0.3292,279.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1353,48526,48528,809.15,809.18,3,0.05,0.3244,0.3244,807.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1400,51145,51152,852.82,852.94,4,0.13,0.32,0.32,610.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1494,68165,68180,1136.62,1136.87,16,0.27,0.2369,0.3182,390.1,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,654,11145,11148,185.84,185.89,4,0.07,0.3156,0.3156,759.1,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1481,66487,66491,1108.64,1108.71,5,0.08,0.3134,0.3134,2188.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1112,40022,40025,667.35,667.4,4,0.07,0.3121,0.3121,382.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1019,33207,33210,553.71,553.76,4,0.07,0.3053,0.3053,659.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,831,25645,25646,427.62,427.64,2,0.03,0.3039,0.3039,879.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1059,37356,37364,622.89,623.03,9,0.15,0.2534,0.3036,413.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1301,45970,45973,766.53,766.58,4,0.07,0.3026,0.3026,680.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1476,64375,64379,1073.42,1073.49,5,0.08,0.2936,0.2936,1563.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1372,50986,50990,850.17,850.23,5,0.08,0.2877,0.2877,1103.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,844,26109,26110,435.36,435.37,2,0.03,0.2871,0.2871,767.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,868,27065,27068,451.3,451.35,4,0.07,0.2871,0.2871,755.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,789,20489,20491,341.64,341.68,3,0.05,0.274,0.274,462.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1113,40022,40023,667.35,667.37,2,0.03,0.273,0.273,250.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,730,16006,16007,266.89,266.91,2,0.03,0.2717,0.2717,688.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,960,33061,33063,551.28,551.31,3,0.05,0.2641,0.2641,638.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1497,68185,68190,1136.95,1137.04,6,0.1,0.2395,0.262,368.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,972,33072,33075,551.46,551.51,4,0.07,0.2611,0.2611,570.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1052,36030,36032,600.78,600.82,3,0.05,0.2502,0.2502,348.1,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,821,24681,24682,411.54,411.56,2,0.03,0.2449,0.2449,1550.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1412,51322,51323,855.77,855.79,2,0.03,0.2445,0.2445,537.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,753,16201,16204,270.14,270.19,4,0.07,0.2243,0.2243,396.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,956,33028,33031,550.73,550.78,4,0.07,0.1967,0.1967,528.0,0
Robinson_SHW_01.18.2026_LS,SHW,1589,14721,14910,245.48,248.63,190,3.17,0.7073,0.8095,1995.3,1
Robinson_SHW_01.18.2026_LS,SHW,1587,14709,14778,245.28,246.43,65,1.17,0.6131,0.7985,9133.0,1
Robinson_SHW_01.18.2026_LS,SHW,1601,14847,14915,247.58,248.72,42,1.15,0.4706,0.7661,5470.3,1
Robinson_SHW_01.18.2026_LS,SHW,1620,14885,14931,248.22,248.99,29,0.78,0.4523,0.6753,631.0,1
Robinson_SHW_01.18.2026_LS,SHW,1598,14834,14862,247.37,247.83,11,0.48,0.5087,0.6644,10103.6,1
Robinson_SHW_01.18.2026_LS,SHW,1527,2356,2400,39.29,40.02,20,0.75,0.4866,0.6441,1085.7,1
Robinson_SHW_01.18.2026_LS,SHW,1615,14879,14879,248.12,248.12,1,0.02,0.6873,0.6873,3039.0,0
Robinson_SHW_01.18.2026_LS,SHW,1686,15807,15807,263.59,263.59,1,0.02,0.6626,0.6626,2694.5,0
Robinson_SHW_01.18.2026_LS,SHW,1590,14732,14738,245.67,245.77,7,0.12,0.549,0.6347,2149.2,0
Robinson_SHW_01.18.2026_LS,SHW,1644,15434,15434,257.37,257.37,1,0.02,0.6256,0.6256,580.5,0
Robinson_SHW_01.18.2026_LS,SHW,1604,14855,14855,247.72,247.72,1,0.02,0.5779,0.5779,7081.9,0
Robinson_SHW_01.18.2026_LS,SHW,1508,1787,1787,29.8,29.8,1,0.02,0.5702,0.5702,1427.6,0
Robinson_SHW_01.18.2026_LS,SHW,1623,14896,14899,248.4,248.45,4,0.07,0.5414,0.5414,1541.6,0
Robinson_SHW_01.18.2026_LS,SHW,1513,2265,2266,37.77,37.79,2,0.03,0.4906,0.4906,699.4,0
Robinson_SHW_01.18.2026_LS,SHW,1666,15629,15629,260.62,260.62,1,0.02,0.4718,0.4718,2828.7,0
Robinson_SHW_01.18.2026_LS,SHW,1630,15007,15007,250.25,250.25,1,0.02,0.4683,0.4683,874.3,0
Robinson_SHW_01.18.2026_LS,SHW,1612,14873,14875,248.02,248.05,3,0.05,0.4637,0.4637,892.5,0
Robinson_SHW_01.18.2026_LS,SHW,1569,9486,9489,158.19,158.24,4,0.07,0.4547,0.4547,3318.7,0
Robinson_SHW_01.18.2026_LS,SHW,1633,15043,15045,250.85,250.89,3,0.05,0.4517,0.4517,596.6,0
Robinson_SHW_01.18.2026_LS,SHW,1528,2361,2361,39.37,39.37,1,0.02,0.4488,0.4488,967.0,0
Robinson_SHW_01.18.2026_LS,SHW,1594,14804,14811,246.87,246.98,8,0.13,0.3174,0.422,11640.3,0
Robinson_SHW_01.18.2026_LS,SHW,1671,15637,15637,260.76,260.76,1,0.02,0.4175,0.4175,3133.4,0
Robinson_SHW_01.18.2026_LS,SHW,1635,15104,15108,251.87,251.94,4,0.08,0.3997,0.3997,892.7,0
Robinson_SHW_01.18.2026_LS,SHW,1588,14719,14721,245.45,245.48,3,0.05,0.3913,0.3913,2032.5,0
Robinson_SHW_01.18.2026_LS,SHW,1562,8864,8866,147.81,147.85,3,0.05,0.3903,0.3903,2026.6,0
Robinson_SHW_01.18.2026_LS,SHW,1574,9929,9929,165.57,165.57,1,0.02,0.3821,0.3821,994.2,0
Robinson_SHW_01.18.2026_LS,SHW,1529,2372,2377,39.55,39.64,5,0.1,0.3332,0.3332,1408.9,0
Robinson_SHW_01.18.2026_LS,SHW,1576,11108,11109,185.23,185.25,2,0.03,0.3134,0.3134,1308.4,0
Robinson_SHW_01.18.2026_LS,SHW,1531,2381,2382,39.7,39.72,2,0.03,0.2419,0.2419,1348.7,0
TouchofNatureRd_TON_12.03.25_LS,TON,1765,2720,2754,45.33,45.9,34,0.58,0.532,0.655,1182.4,1
TouchofNatureRd_TON_12.03.25_LS,TON,1739,2141,2161,35.68,36.02,8,0.35,0.3545,0.4735,1393.5,1
TouchofNatureRd_TON_12.03.25_LS,TON,1766,2781,2797,46.35,46.62,17,0.28,0.5534,0.6879,892.9,0
TouchofNatureRd_TON_12.03.25_LS,TON,1790,5842,5842,97.37,97.37,1,0.02,0.6501,0.6501,2077.1,0
TouchofNatureRd_TON_12.03.25_LS,TON,1758,2304,2305,38.4,38.42,2,0.03,0.6446,0.6446,859.5,0
TouchofNatureRd_TON_12.03.25_LS,TON,1816,6982,6982,116.37,116.37,1,0.02,0.6274,0.6274,1147.4,0
TouchofNatureRd_TON_12.03.25_LS,TON,1843,8132,8148,135.53,135.8,16,0.28,0.419,0.6161,3729.4,0
TouchofNatureRd_TON_12.03.25_LS,TON,1858,9592,9596,159.86,159.93,5,0.08,0.5734,0.5734,721.3,0
TouchofNatureRd_TON_12.03.25_LS,TON,1826,7733,7743,128.88,129.05,11,0.18,0.423,0.5591,691.2,0
TouchofNatureRd_TON_12.03.25_LS,TON,1723,1938,1939,32.3,32.32,2,0.03,0.5271,0.5271,1125.3,0
TouchofNatureRd_TON_12.03.25_LS,TON,1853,8780,8780,146.33,146.33,1,0.02,0.5179,0.5179,1424.6,0
TouchofNatureRd_TON_12.03.25_LS,TON,1752,2221,2224,37.02,37.07,4,0.07,0.5172,0.5172,1016.2,0
TouchofNatureRd_TON_12.03.25_LS,TON,1755,2266,2277,37.77,37.95,12,0.2,0.4609,0.5066,1003.7,0
TouchofNatureRd_TON_12.03.25_LS,TON,1744,2169,2174,36.15,36.23,6,0.1,0.4529,0.498,1462.3,0
TouchofNatureRd_TON_12.03.25_LS,TON,1733,2047,2047,34.12,34.12,1,0.02,0.4728,0.4728,714.5,0
TouchofNatureRd_TON_12.03.25_LS,TON,1842,8131,8131,135.51,135.51,1,0.02,0.4542,0.4542,2778.1,0
TouchofNatureRd_TON_12.03.25_LS,TON,1713,1858,1858,30.97,30.97,1,0.02,0.445,0.445,953.6,0
TouchofNatureRd_TON_12.03.25_LS,TON,1724,1968,1968,32.8,32.8,1,0.02,0.4192,0.4192,1322.7,0
TouchofNatureRd_TON_12.03.25_LS,TON,1824,7556,7559,125.93,125.98,4,0.07,0.409,0.409,581.5,0
TouchofNatureRd_TON_12.03.25_LS,TON,1751,2209,2209,36.82,36.82,1,0.02,0.4004,0.4004,1295.5,0
TouchofNatureRd_TON_12.03.25_LS,TON,1741,2153,2157,35.88,35.95,5,0.08,0.3865,0.3865,1684.9,0
TouchofNatureRd_TON_12.03.25_LS,TON,1746,2190,2195,36.5,36.58,6,0.1,0.3343,0.3812,1154.1,0
TouchofNatureRd_TON_12.03.25_LS,TON,1721,1916,1921,31.93,32.02,5,0.1,0.3623,0.3623,1184.1,0
TouchofNatureRd_TON_12.03.25_LS,TON,1725,1971,1971,32.85,32.85,1,0.02,0.3591,0.3591,1139.1,0
TouchofNatureRd_TON_12.03.25_LS,TON,1830,7788,7791,129.8,129.85,4,0.07,0.3536,0.3536,692.1,0
TouchofNatureRd_TON_12.03.25_LS,TON,1735,2070,2073,34.5,34.55,4,0.07,0.3253,0.3253,762.9,0
TouchofNatureRd_TON_12.03.25_LS,TON,1779,5320,5321,88.67,88.68,2,0.03,0.3133,0.3133,954.3,0
TouchofNatureRd_TON_12.03.25_LS,TON,1730,2046,2048,34.1,34.13,3,0.05,0.3052,0.3052,1026.1,0
TouchofNatureRd_TON_12.03.25_LS,TON,1834,7822,7825,130.36,130.41,4,0.07,0.2876,0.2876,787.2,0
TouchofNatureRd_TON_12.03.25_LS,TON,1759,2350,2357,39.17,39.28,5,0.13,0.2752,0.2752,1442.7,0
TouchofNatureRd_TON_12.03.25_LS,TON,1856,9006,9008,150.1,150.13,3,0.05,0.2752,0.2752,971.1,0
TouchofNatureRd_TON_12.03.25_LS,TON,1756,2289,2291,38.15,38.18,3,0.05,0.2193,0.2193,1526.0,0
TouchofNatureRd_TON_12.03.25_LS,TON,1727,2017,2020,33.62,33.67,4,0.07,0.1914,0.1914,660.1,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1885,2049,2067,34.2,34.5,18,0.32,0.6996,0.7628,981.1,1
WolfCreekRd_SHB_12.11.2025_LS,SHB,1892,2123,2157,35.43,36.0,34,0.58,0.6674,0.7465,697.6,1
WolfCreekRd_SHB_12.11.2025_LS,SHB,1889,2121,2166,35.4,36.15,44,0.77,0.6401,0.7271,906.7,1
WolfCreekRd_SHB_12.11.2025_LS,SHB,1863,1991,2008,33.23,33.51,18,0.3,0.5741,0.7147,997.3,1
WolfCreekRd_SHB_12.11.2025_LS,SHB,1923,7601,7728,126.85,128.97,23,2.14,0.3902,0.579,589.8,1
WolfCreekRd_SHB_12.11.2025_LS,SHB,1869,2024,2039,33.78,34.03,16,0.27,0.7364,0.7721,1014.1,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1870,2024,2036,33.78,33.98,8,0.22,0.3645,0.4887,886.0,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1897,2294,2301,38.28,38.4,7,0.13,0.409,0.4491,1571.9,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1901,3004,3004,50.13,50.13,1,0.02,0.4219,0.4219,1554.7,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1942,8578,8588,143.16,143.33,11,0.18,0.2965,0.4054,318.0,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1922,7573,7573,126.39,126.39,1,0.02,0.4025,0.4025,486.2,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1906,3081,3089,51.42,51.55,9,0.15,0.2829,0.384,823.0,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1905,3063,3064,51.12,51.14,2,0.03,0.3839,0.3839,804.0,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1933,8556,8557,142.79,142.81,2,0.03,0.3533,0.3533,502.3,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1900,2957,2964,49.35,49.47,3,0.13,0.282,0.282,1585.9,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1907,3102,3104,51.77,51.8,3,0.05,0.2755,0.2755,1773.8,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1915,7145,7149,119.24,119.31,5,0.08,0.217,0.217,575.4,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1921,7547,7550,125.95,126.0,4,0.07,0.2102,0.2102,693.5,0
WolfCreekRd_SHB_12.11.2025_LS,SHB,1910,6729,6732,112.3,112.35,4,0.07,0.2037,0.2037,588.6,0
