video,site,track_id,frame,t_s,xc,yc,w,h,conf,confirmed
GolfDr_SHB_12.11.2025,SHB,284,4131,68.85,100.0,218.0,25.6,20.9,0.7032,1
GolfDr_SHB_12.11.2025,SHB,284,4132,68.87,99.3,217.9,24.7,20.4,0.7179,1
GolfDr_SHB_12.11.2025,SHB,284,4133,68.88,98.1,217.0,23.9,19.7,0.7259,1
GolfDr_SHB_12.11.2025,SHB,284,4134,68.9,97.3,217.2,23.6,19.9,0.6849,1
GolfDr_SHB_12.11.2025,SHB,284,4135,68.92,96.3,217.1,23.7,19.7,0.6992,1
GolfDr_SHB_12.11.2025,SHB,284,4136,68.93,95.2,217.0,24.4,20.3,0.6758,1
GolfDr_SHB_12.11.2025,SHB,284,4137,68.95,94.7,217.3,24.8,20.1,0.737,1
GolfDr_SHB_12.11.2025,SHB,284,4138,68.97,93.7,216.8,24.3,19.9,0.7296,1
GolfDr_SHB_12.11.2025,SHB,284,4139,68.98,93.1,216.8,24.9,20.7,0.6683,1
GolfDr_SHB_12.11.2025,SHB,284,4140,69.0,92.5,218.1,24.2,19.9,0.7029,1
GolfDr_SHB_12.11.2025,SHB,284,4141,69.02,92.3,218.0,23.0,19.4,0.6972,1
GolfDr_SHB_12.11.2025,SHB,284,4142,69.03,91.6,218.3,22.2,19.2,0.7093,1
GolfDr_SHB_12.11.2025,SHB,284,4143,69.05,91.4,218.6,22.4,19.5,0.7149,1
GolfDr_SHB_12.11.2025,SHB,284,4144,69.07,91.1,218.7,23.0,20.0,0.7103,1
GolfDr_SHB_12.11.2025,SHB,284,4145,69.08,90.5,218.9,22.8,19.7,0.7322,1
GolfDr_SHB_12.11.2025,SHB,284,4146,69.1,90.3,219.5,22.7,19.5,0.7402,1
GolfDr_SHB_12.11.2025,SHB,284,4147,69.12,90.2,219.5,22.4,19.3,0.7395,1
GolfDr_SHB_12.11.2025,SHB,284,4148,69.13,89.8,219.7,21.8,18.6,0.7002,1
GolfDr_SHB_12.11.2025,SHB,284,4149,69.15,89.6,219.8,21.5,18.3,0.6777,1
GolfDr_SHB_12.11.2025,SHB,284,4150,69.17,89.5,220.4,21.4,18.3,0.6946,1
GolfDr_SHB_12.11.2025,SHB,284,4151,69.18,89.6,220.7,21.4,18.8,0.7254,1
GolfDr_SHB_12.11.2025,SHB,284,4152,69.2,89.6,220.7,21.5,19.2,0.7197,1
GolfDr_SHB_12.11.2025,SHB,284,4153,69.22,89.8,221.1,21.4,19.1,0.7236,1
GolfDr_SHB_12.11.2025,SHB,284,4154,69.23,89.9,221.3,21.6,19.1,0.7297,1
GolfDr_SHB_12.11.2025,SHB,284,4155,69.25,90.1,222.0,21.8,18.5,0.6906,1
GolfDr_SHB_12.11.2025,SHB,284,4156,69.27,89.9,222.4,21.3,18.2,0.727,1
GolfDr_SHB_12.11.2025,SHB,284,4157,69.28,90.1,222.4,20.9,18.4,0.708,1
GolfDr_SHB_12.11.2025,SHB,284,4158,69.3,90.1,222.9,20.6,18.0,0.6797,1
GolfDr_SHB_12.11.2025,SHB,284,4159,69.32,90.1,223.0,20.3,17.8,0.6695,1
GolfDr_SHB_12.11.2025,SHB,284,4160,69.33,90.7,223.1,20.3,18.2,0.6685,1
GolfDr_SHB_12.11.2025,SHB,284,4161,69.35,91.3,223.4,19.7,17.5,0.6335,1
GolfDr_SHB_12.11.2025,SHB,284,4162,69.37,91.4,223.5,20.0,17.6,0.6188,1
GolfDr_SHB_12.11.2025,SHB,284,4163,69.38,91.8,223.6,20.7,18.3,0.6294,1
GolfDr_SHB_12.11.2025,SHB,284,4164,69.4,92.5,224.7,21.4,18.8,0.6891,1
GolfDr_SHB_12.11.2025,SHB,284,4165,69.42,93.1,225.0,22.0,19.2,0.6878,1
GolfDr_SHB_12.11.2025,SHB,284,4166,69.43,93.7,225.5,22.7,20.0,0.7028,1
GolfDr_SHB_12.11.2025,SHB,284,4167,69.45,94.0,225.6,23.4,20.7,0.6859,1
GolfDr_SHB_12.11.2025,SHB,284,4168,69.47,94.3,225.0,23.4,20.8,0.6392,1
GolfDr_SHB_12.11.2025,SHB,284,4169,69.48,95.0,224.9,23.2,20.7,0.6537,1
GolfDr_SHB_12.11.2025,SHB,284,4170,69.5,95.8,224.5,23.3,20.8,0.652,1
GolfDr_SHB_12.11.2025,SHB,284,4171,69.52,96.6,223.8,22.9,20.3,0.6805,1
GolfDr_SHB_12.11.2025,SHB,284,4172,69.53,97.1,223.5,22.9,20.4,0.6922,1
GolfDr_SHB_12.11.2025,SHB,284,4173,69.55,97.7,223.1,23.1,20.5,0.6989,1
GolfDr_SHB_12.11.2025,SHB,284,4174,69.57,98.1,222.5,23.8,21.4,0.7018,1
GolfDr_SHB_12.11.2025,SHB,284,4175,69.58,99.5,221.5,23.4,21.2,0.6409,1
GolfDr_SHB_12.11.2025,SHB,284,4176,69.6,100.6,221.6,23.0,20.6,0.5967,1
GolfDr_SHB_12.11.2025,SHB,284,4177,69.62,100.9,221.7,22.9,20.4,0.6067,1
GolfDr_SHB_12.11.2025,SHB,284,4178,69.63,101.4,221.4,23.5,21.4,0.6163,1
GolfDr_SHB_12.11.2025,SHB,284,4179,69.65,101.8,221.5,23.5,21.7,0.6634,1
GolfDr_SHB_12.11.2025,SHB,284,4180,69.67,102.4,221.4,23.7,22.4,0.6439,1
GolfDr_SHB_12.11.2025,SHB,284,4181,69.68,102.7,221.3,24.1,22.3,0.6537,1
GolfDr_SHB_12.11.2025,SHB,284,4182,69.7,102.9,221.4,24.4,22.3,0.6965,1
GolfDr_SHB_12.11.2025,SHB,284,4183,69.72,103.9,221.0,24.2,22.1,0.7086,1
GolfDr_SHB_12.11.2025,SHB,284,4184,69.73,104.9,221.2,24.0,22.0,0.7248,1
GolfDr_SHB_12.11.2025,SHB,284,4185,69.75,105.9,221.2,23.6,22.0,0.735,1
GolfDr_SHB_12.11.2025,SHB,284,4186,69.77,106.5,221.1,22.8,21.8,0.7311,1
GolfDr_SHB_12.11.2025,SHB,284,4187,69.78,107.0,221.6,23.1,21.6,0.7269,1
GolfDr_SHB_12.11.2025,SHB,284,4188,69.8,107.8,221.5,23.0,21.6,0.7081,1
GolfDr_SHB_12.11.2025,SHB,284,4189,69.82,108.4,221.7,23.0,21.8,0.7004,1
GolfDr_SHB_12.11.2025,SHB,284,4190,69.83,108.8,221.6,23.0,21.9,0.7178,1
GolfDr_SHB_12.11.2025,SHB,284,4191,69.85,109.0,221.7,23.6,22.1,0.7183,1
GolfDr_SHB_12.11.2025,SHB,284,4192,69.87,109.4,221.5,23.1,21.9,0.7182,1
GolfDr_SHB_12.11.2025,SHB,284,4193,69.88,109.9,221.7,22.7,21.7,0.7135,1
GolfDr_SHB_12.11.2025,SHB,284,4194,69.9,111.3,222.3,23.4,21.3,0.7172,1
GolfDr_SHB_12.11.2025,SHB,284,4195,69.92,112.6,222.5,23.9,21.4,0.7125,1
GolfDr_SHB_12.11.2025,SHB,284,4196,69.93,113.0,222.5,24.4,21.4,0.7333,1
GolfDr_SHB_12.11.2025,SHB,284,4197,69.95,113.4,222.5,24.3,21.4,0.7287,1
GolfDr_SHB_12.11.2025,SHB,284,4198,69.97,114.0,222.9,24.2,21.1,0.7267,1
GolfDr_SHB_12.11.2025,SHB,284,4199,69.98,114.4,223.1,24.5,21.1,0.7315,1
GolfDr_SHB_12.11.2025,SHB,284,4200,70.0,114.5,223.2,23.3,20.5,0.7336,1
GolfDr_SHB_12.11.2025,SHB,284,4201,70.02,115.1,223.2,22.8,20.2,0.7361,1
GolfDr_SHB_12.11.2025,SHB,284,4202,70.03,115.7,223.5,22.6,20.2,0.7263,1
GolfDr_SHB_12.11.2025,SHB,284,4203,70.05,116.7,223.7,22.2,20.0,0.7035,1
GolfDr_SHB_12.11.2025,SHB,284,4204,70.07,117.2,224.0,22.4,19.7,0.6341,1
GolfDr_SHB_12.11.2025,SHB,284,4205,70.08,117.5,224.3,22.9,19.7,0.6404,1
GolfDr_SHB_12.11.2025,SHB,284,4206,70.1,118.0,224.0,22.6,19.6,0.6854,1
GolfDr_SHB_12.11.2025,SHB,284,4207,70.12,119.1,223.9,22.6,19.7,0.6808,1
GolfDr_SHB_12.11.2025,SHB,284,4208,70.13,120.5,224.2,22.3,20.1,0.683,1
GolfDr_SHB_12.11.2025,SHB,284,4209,70.15,121.3,224.7,22.4,20.5,0.7047,1
GolfDr_SHB_12.11.2025,SHB,284,4210,70.17,121.7,225.0,22.6,20.5,0.7168,1
GolfDr_SHB_12.11.2025,SHB,284,4211,70.18,121.9,225.2,23.1,20.7,0.7036,1
GolfDr_SHB_12.11.2025,SHB,284,4212,70.2,122.4,225.7,23.1,21.2,0.6869,1
GolfDr_SHB_12.11.2025,SHB,284,4213,70.22,122.8,226.1,22.8,21.5,0.6834,1
GolfDr_SHB_12.11.2025,SHB,284,4214,70.23,123.2,226.2,22.1,21.6,0.692,1
GolfDr_SHB_12.11.2025,SHB,284,4215,70.25,123.7,226.3,21.9,21.7,0.7034,1
GolfDr_SHB_12.11.2025,SHB,284,4216,70.27,124.2,226.3,21.8,21.6,0.6968,1
GolfDr_SHB_12.11.2025,SHB,284,4217,70.28,124.4,226.0,21.8,22.1,0.669,1
GolfDr_SHB_12.11.2025,SHB,284,4218,70.3,124.6,226.2,21.5,22.1,0.657,1
GolfDr_SHB_12.11.2025,SHB,284,4219,70.32,124.8,225.8,21.4,22.6,0.6624,1
GolfDr_SHB_12.11.2025,SHB,284,4220,70.33,125.3,226.0,21.5,22.4,0.6785,1
GolfDr_SHB_12.11.2025,SHB,284,4221,70.35,125.5,226.3,22.5,22.4,0.6833,1
GolfDr_SHB_12.11.2025,SHB,284,4222,70.37,125.8,226.2,22.5,22.6,0.6518,1
GolfDr_SHB_12.11.2025,SHB,284,4223,70.38,126.2,226.2,22.4,22.1,0.6412,1
GolfDr_SHB_12.11.2025,SHB,284,4224,70.4,126.7,225.9,22.0,22.2,0.6708,1
GolfDr_SHB_12.11.2025,SHB,284,4225,70.42,127.2,226.0,22.0,22.0,0.6965,1
GolfDr_SHB_12.11.2025,SHB,284,4226,70.43,127.7,226.0,22.3,22.2,0.7225,1
GolfDr_SHB_12.11.2025,SHB,284,4227,70.45,128.6,226.0,22.1,22.5,0.709,1
GolfDr_SHB_12.11.2025,SHB,284,4228,70.47,129.3,226.2,22.9,22.8,0.7184,1
GolfDr_SHB_12.11.2025,SHB,284,4229,70.48,129.9,226.1,22.6,23.0,0.6859,1
GolfDr_SHB_12.11.2025,SHB,284,4230,70.5,130.4,226.0,22.7,22.8,0.6668,1
GolfDr_SHB_12.11.2025,SHB,284,4231,70.52,130.9,226.0,22.9,22.9,0.6663,1
GolfDr_SHB_12.11.2025,SHB,284,4232,70.53,131.3,226.0,22.3,22.8,0.5729,1
GolfDr_SHB_12.11.2025,SHB,284,4233,70.55,131.7,226.2,22.5,22.8,0.6886,1
GolfDr_SHB_12.11.2025,SHB,284,4234,70.57,132.3,225.9,22.2,23.1,0.6588,1
GolfDr_SHB_12.11.2025,SHB,284,4235,70.58,132.8,225.8,21.7,22.8,0.6697,1
GolfDr_SHB_12.11.2025,SHB,284,4236,70.6,133.1,225.9,21.7,22.6,0.6583,1
GolfDr_SHB_12.11.2025,SHB,284,4237,70.62,133.7,225.8,21.7,23.0,0.7057,1
GolfDr_SHB_12.11.2025,SHB,284,4238,70.63,133.7,226.0,22.6,23.3,0.6959,1
GolfDr_SHB_12.11.2025,SHB,284,4239,70.65,134.1,225.6,21.7,23.6,0.6545,1
GolfDr_SHB_12.11.2025,SHB,284,4240,70.67,134.2,225.9,21.7,23.1,0.6176,1
GolfDr_SHB_12.11.2025,SHB,284,4241,70.68,134.6,226.0,22.0,23.0,0.6224,1
GolfDr_SHB_12.11.2025,SHB,284,4242,70.7,135.1,226.0,21.7,22.6,0.6266,1
GolfDr_SHB_12.11.2025,SHB,284,4243,70.72,135.7,225.8,22.0,22.9,0.6574,1
GolfDr_SHB_12.11.2025,SHB,284,4244,70.73,136.4,225.2,21.6,23.1,0.6173,1
GolfDr_SHB_12.11.2025,SHB,284,4245,70.75,137.3,225.1,21.6,23.2,0.6652,1
GolfDr_SHB_12.11.2025,SHB,284,4246,70.77,137.7,224.9,20.9,23.3,0.6648,1
GolfDr_SHB_12.11.2025,SHB,284,4247,70.78,138.1,224.7,20.5,23.4,0.6607,1
GolfDr_SHB_12.11.2025,SHB,284,4248,70.8,138.4,224.7,21.3,23.8,0.6725,1
GolfDr_SHB_12.11.2025,SHB,284,4249,70.82,138.6,224.1,21.0,23.3,0.5885,1
GolfDr_SHB_12.11.2025,SHB,284,4250,70.83,139.1,224.0,21.1,23.5,0.5379,1
GolfDr_SHB_12.11.2025,SHB,284,4251,70.85,139.5,223.8,22.1,24.2,0.6013,1
GolfDr_SHB_12.11.2025,SHB,284,4252,70.87,139.9,224.0,22.5,24.3,0.601,1
GolfDr_SHB_12.11.2025,SHB,284,4253,70.88,140.4,224.1,22.5,24.8,0.6538,1
GolfDr_SHB_12.11.2025,SHB,284,4254,70.9,140.7,223.9,22.7,24.8,0.6077,1
GolfDr_SHB_12.11.2025,SHB,284,4255,70.92,141.1,223.9,22.9,24.5,0.6833,1
GolfDr_SHB_12.11.2025,SHB,284,4256,70.93,141.4,223.1,24.1,25.0,0.5862,1
GolfDr_SHB_12.11.2025,SHB,284,4257,70.95,141.5,222.9,24.7,24.9,0.6192,1
GolfDr_SHB_12.11.2025,SHB,284,4258,70.97,142.2,223.1,24.7,24.2,0.6223,1
GolfDr_SHB_12.11.2025,SHB,284,4259,70.98,143.2,222.5,24.0,23.8,0.5969,1
GolfDr_SHB_12.11.2025,SHB,284,4260,71.0,144.3,222.8,22.8,22.3,0.653,1
GolfDr_SHB_12.11.2025,SHB,284,4261,71.02,144.9,222.7,22.7,22.3,0.6806,1
GolfDr_SHB_12.11.2025,SHB,284,4262,71.03,145.2,222.5,23.4,22.9,0.6834,1
GolfDr_SHB_12.11.2025,SHB,284,4263,71.05,146.0,222.9,23.1,22.4,0.7035,1
GolfDr_SHB_12.11.2025,SHB,284,4264,71.07,146.2,222.5,23.0,22.8,0.6263,1
GolfDr_SHB_12.11.2025,SHB,284,4265,71.08,146.4,222.4,23.2,23.1,0.6576,1
GolfDr_SHB_12.11.2025,SHB,284,4266,71.1,146.7,222.5,23.3,23.2,0.6701,1
GolfDr_SHB_12.11.2025,SHB,284,4267,71.12,147.0,221.8,23.2,24.7,0.6043,1
GolfDr_SHB_12.11.2025,SHB,284,4268,71.13,147.2,221.6,23.6,24.8,0.6171,1
GolfDr_SHB_12.11.2025,SHB,284,4269,71.15,147.7,221.6,23.3,24.3,0.5943,1
GolfDr_SHB_12.11.2025,SHB,284,4270,71.17,148.6,221.6,23.6,24.4,0.6252,1
GolfDr_SHB_12.11.2025,SHB,284,4271,71.18,148.9,221.3,23.3,24.9,0.6352,1
GolfDr_SHB_12.11.2025,SHB,284,4272,71.2,149.2,221.1,22.9,25.0,0.6303,1
GolfDr_SHB_12.11.2025,SHB,284,4273,71.22,149.3,221.4,24.0,24.6,0.6656,1
GolfDr_SHB_12.11.2025,SHB,284,4274,71.23,150.1,220.5,23.5,25.2,0.6155,1
GolfDr_SHB_12.11.2025,SHB,284,4275,71.25,150.8,221.3,23.7,24.1,0.686,1
GolfDr_SHB_12.11.2025,SHB,284,4276,71.27,151.7,221.4,23.8,23.7,0.7017,1
GolfDr_SHB_12.11.2025,SHB,284,4277,71.28,152.6,220.9,23.6,24.3,0.6622,1
GolfDr_SHB_12.11.2025,SHB,284,4278,71.3,153.0,221.4,24.5,24.2,0.693,1
GolfDr_SHB_12.11.2025,SHB,284,4279,71.32,153.8,221.2,24.3,24.8,0.6592,1
GolfDr_SHB_12.11.2025,SHB,284,4280,71.33,154.3,221.1,23.9,24.8,0.7084,1
GolfDr_SHB_12.11.2025,SHB,284,4281,71.35,154.4,221.1,23.6,24.9,0.6822,1
GolfDr_SHB_12.11.2025,SHB,284,4282,71.37,154.4,220.4,23.4,25.4,0.6663,1
GolfDr_SHB_12.11.2025,SHB,284,4283,71.38,154.8,220.2,22.5,24.7,0.6564,1
GolfDr_SHB_12.11.2025,SHB,284,4284,71.4,155.0,220.4,22.2,24.5,0.6446,1
GolfDr_SHB_12.11.2025,SHB,284,4285,71.42,155.5,220.6,22.6,24.6,0.6539,1
GolfDr_SHB_12.11.2025,SHB,284,4286,71.43,156.0,220.5,23.1,24.7,0.6431,1
GolfDr_SHB_12.11.2025,SHB,284,4287,71.45,156.6,221.0,23.6,24.1,0.6848,1
GolfDr_SHB_12.11.2025,SHB,284,4288,71.47,156.8,220.9,23.5,23.9,0.7139,1
GolfDr_SHB_12.11.2025,SHB,284,4289,71.48,156.8,220.4,22.8,24.5,0.7056,1
GolfDr_SHB_12.11.2025,SHB,284,4290,71.5,157.3,220.5,22.0,24.4,0.5552,1
GolfDr_SHB_12.11.2025,SHB,284,4291,71.52,157.6,219.6,22.5,25.0,0.5292,1
GolfDr_SHB_12.11.2025,SHB,284,4292,71.53,158.2,219.2,21.9,24.9,0.5577,1
GolfDr_SHB_12.11.2025,SHB,284,4293,71.55,158.6,218.1,20.5,25.1,0.4437,1
GolfDr_SHB_12.11.2025,SHB,284,4294,71.57,158.9,217.0,20.2,26.0,0.4634,1
GolfDr_SHB_12.11.2025,SHB,284,4295,71.58,159.4,216.9,20.0,25.9,0.4554,1
GolfDr_SHB_12.11.2025,SHB,284,4296,71.6,159.6,214.7,20.5,25.6,0.379,1
GolfDr_SHB_12.11.2025,SHB,284,4297,71.62,160.1,214.3,19.9,25.7,0.4292,1
GolfDr_SHB_12.11.2025,SHB,284,4298,71.63,160.5,213.9,19.5,25.8,0.5109,1
GolfDr_SHB_12.11.2025,SHB,284,4299,71.65,160.7,210.9,19.3,22.3,0.5698,1
GolfDr_SHB_12.11.2025,SHB,284,4300,71.67,161.1,209.9,18.5,20.4,0.4018,1
GolfDr_SHB_12.11.2025,SHB,284,4301,71.68,161.9,209.6,19.2,21.8,0.4675,1
GolfDr_SHB_12.11.2025,SHB,284,4302,71.7,162.4,209.9,19.9,23.4,0.2743,1
GolfDr_SHB_12.11.2025,SHB,284,4303,71.72,163.1,210.3,20.5,24.2,0.3986,1
GolfDr_SHB_12.11.2025,SHB,284,4304,71.73,163.4,209.1,18.9,24.6,0.4012,1
GolfDr_SHB_12.11.2025,SHB,284,4305,71.75,164.2,208.8,19.0,24.3,0.439,1
GolfDr_SHB_12.11.2025,SHB,284,4306,71.77,164.4,207.7,19.0,22.5,0.3929,1
GolfDr_SHB_12.11.2025,SHB,284,4307,71.78,164.7,206.3,19.4,20.7,0.2313,1
GolfDr_SHB_12.11.2025,SHB,284,4308,71.8,165.1,205.7,18.7,19.4,0.3228,1
GolfDr_SHB_12.11.2025,SHB,284,4309,71.82,165.4,205.4,19.3,21.0,0.1345,1
GolfDr_SHB_12.11.2025,SHB,284,4310,71.83,165.4,206.0,19.5,22.2,0.1115,1
GolfDr_SHB_12.11.2025,SHB,285,3980,66.33,344.6,228.6,26.5,21.4,0.6563,1
GolfDr_SHB_12.11.2025,SHB,285,3981,66.35,342.6,229.3,25.0,22.1,0.6935,1
GolfDr_SHB_12.11.2025,SHB,285,3982,66.37,339.3,229.2,24.7,22.6,0.6083,1
GolfDr_SHB_12.11.2025,SHB,285,3983,66.38,337.6,229.2,23.6,23.2,0.6767,1
GolfDr_SHB_12.11.2025,SHB,285,3984,66.4,334.6,228.9,24.3,23.9,0.6595,1
GolfDr_SHB_12.11.2025,SHB,285,3985,66.42,332.2,228.8,23.3,23.2,0.6517,1
GolfDr_SHB_12.11.2025,SHB,285,3986,66.43,329.8,229.4,23.7,23.1,0.5802,1
GolfDr_SHB_12.11.2025,SHB,285,3987,66.45,328.0,229.8,22.3,22.4,0.6768,1
GolfDr_SHB_12.11.2025,SHB,285,3988,66.47,325.7,229.9,22.6,22.6,0.7124,1
GolfDr_SHB_12.11.2025,SHB,285,3989,66.48,323.4,230.1,23.7,23.2,0.72,1
GolfDr_SHB_12.11.2025,SHB,285,3990,66.5,321.1,230.4,23.6,23.1,0.7097,1
GolfDr_SHB_12.11.2025,SHB,285,3991,66.52,318.8,230.4,23.0,23.3,0.6392,1
GolfDr_SHB_12.11.2025,SHB,285,3992,66.53,317.1,230.7,22.7,22.5,0.7038,1
GolfDr_SHB_12.11.2025,SHB,285,3993,66.55,314.6,231.9,22.1,22.1,0.69,1
GolfDr_SHB_12.11.2025,SHB,285,3994,66.57,312.6,233.2,21.6,21.9,0.6728,1
GolfDr_SHB_12.11.2025,SHB,285,3995,66.58,310.5,233.5,22.0,22.0,0.5806,1
GolfDr_SHB_12.11.2025,SHB,285,3996,66.6,308.9,233.8,21.8,22.6,0.6897,1
GolfDr_SHB_12.11.2025,SHB,285,3997,66.62,306.8,233.7,22.3,22.4,0.628,1
GolfDr_SHB_12.11.2025,SHB,285,3998,66.63,305.3,233.9,22.3,22.5,0.6874,1
GolfDr_SHB_12.11.2025,SHB,285,3999,66.65,302.8,234.1,22.4,22.6,0.6262,1
GolfDr_SHB_12.11.2025,SHB,285,4000,66.67,301.1,233.7,21.8,22.5,0.6634,1
GolfDr_SHB_12.11.2025,SHB,285,4001,66.68,298.9,233.9,22.3,22.8,0.6085,1
GolfDr_SHB_12.11.2025,SHB,285,4002,66.7,297.3,233.7,21.6,22.7,0.6607,1
GolfDr_SHB_12.11.2025,SHB,285,4003,66.72,295.0,233.2,21.7,22.2,0.6654,1
GolfDr_SHB_12.11.2025,SHB,285,4004,66.73,293.3,232.7,21.7,22.4,0.7447,1
GolfDr_SHB_12.11.2025,SHB,285,4005,66.75,291.4,232.6,22.2,23.0,0.675,1
GolfDr_SHB_12.11.2025,SHB,285,4006,66.77,289.5,231.9,22.0,22.9,0.7211,1
GolfDr_SHB_12.11.2025,SHB,285,4007,66.78,287.1,231.1,22.2,22.7,0.7042,1
GolfDr_SHB_12.11.2025,SHB,285,4008,66.8,285.3,231.0,22.8,23.1,0.7288,1
GolfDr_SHB_12.11.2025,SHB,285,4009,66.82,283.2,230.6,22.4,22.9,0.7124,1
GolfDr_SHB_12.11.2025,SHB,285,4010,66.83,281.5,230.6,22.3,22.9,0.7278,1
GolfDr_SHB_12.11.2025,SHB,285,4011,66.85,279.1,231.3,23.4,23.3,0.6802,1
GolfDr_SHB_12.11.2025,SHB,285,4012,66.87,277.2,230.9,22.8,22.9,0.7016,1
GolfDr_SHB_12.11.2025,SHB,285,4013,66.88,275.2,230.9,22.1,22.9,0.6648,1
GolfDr_SHB_12.11.2025,SHB,285,4014,66.9,273.2,230.9,22.3,23.3,0.6588,1
GolfDr_SHB_12.11.2025,SHB,285,4015,66.92,270.9,230.5,22.1,23.3,0.6971,1
GolfDr_SHB_12.11.2025,SHB,285,4016,66.93,269.2,230.6,21.8,23.5,0.6969,1
GolfDr_SHB_12.11.2025,SHB,285,4017,66.95,266.8,230.2,21.6,23.2,0.6213,1
GolfDr_SHB_12.11.2025,SHB,285,4018,66.97,265.1,230.3,22.0,23.0,0.6749,1
GolfDr_SHB_12.11.2025,SHB,285,4019,66.98,262.3,230.3,23.0,23.2,0.6305,1
GolfDr_SHB_12.11.2025,SHB,285,4020,67.0,260.8,230.0,23.2,22.4,0.6623,1
GolfDr_SHB_12.11.2025,SHB,285,4021,67.02,258.3,230.1,22.7,21.6,0.6631,1
GolfDr_SHB_12.11.2025,SHB,285,4022,67.03,256.6,229.8,22.4,22.1,0.6643,1
GolfDr_SHB_12.11.2025,SHB,285,4023,67.05,254.3,229.2,23.1,22.6,0.671,1
GolfDr_SHB_12.11.2025,SHB,285,4024,67.07,252.1,228.5,22.6,22.0,0.6406,1
GolfDr_SHB_12.11.2025,SHB,285,4025,67.08,250.1,228.4,22.7,21.9,0.5991,1
GolfDr_SHB_12.11.2025,SHB,285,4026,67.1,248.2,227.0,21.8,21.2,0.5944,1
GolfDr_SHB_12.11.2025,SHB,285,4027,67.12,245.9,225.9,21.1,20.6,0.6536,1
GolfDr_SHB_12.11.2025,SHB,285,4028,67.13,243.5,226.5,21.0,20.7,0.6294,1
GolfDr_SHB_12.11.2025,SHB,285,4029,67.15,241.5,226.2,21.4,20.8,0.6081,1
GolfDr_SHB_12.11.2025,SHB,285,4030,67.17,239.0,226.1,22.3,21.4,0.6714,1
GolfDr_SHB_12.11.2025,SHB,285,4031,67.18,237.2,226.0,21.8,21.0,0.6518,1
GolfDr_SHB_12.11.2025,SHB,285,4032,67.2,235.5,225.7,22.3,21.1,0.5247,1
GolfDr_SHB_12.11.2025,SHB,285,4033,67.22,233.5,226.2,21.9,21.3,0.546,1
GolfDr_SHB_12.11.2025,SHB,285,4034,67.23,231.3,225.7,22.5,21.5,0.4272,1
GolfDr_SHB_12.11.2025,SHB,285,4035,67.25,229.5,225.3,22.6,21.6,0.5449,1
GolfDr_SHB_12.11.2025,SHB,285,4036,67.27,227.9,225.6,22.2,21.2,0.5814,1
GolfDr_SHB_12.11.2025,SHB,285,4037,67.28,225.7,224.4,21.9,21.3,0.476,1
GolfDr_SHB_12.11.2025,SHB,285,4038,67.3,224.2,223.7,22.4,21.2,0.4081,1
GolfDr_SHB_12.11.2025,SHB,285,4039,67.32,221.8,222.4,21.7,20.2,0.5931,1
GolfDr_SHB_12.11.2025,SHB,285,4040,67.33,220.1,221.8,22.0,20.2,0.5818,1
GolfDr_SHB_12.11.2025,SHB,285,4041,67.35,218.3,222.1,22.4,20.7,0.6385,1
GolfDr_SHB_12.11.2025,SHB,285,4042,67.37,216.5,221.7,22.3,20.3,0.567,1
GolfDr_SHB_12.11.2025,SHB,285,4043,67.38,214.1,220.6,22.1,20.3,0.7153,1
GolfDr_SHB_12.11.2025,SHB,285,4044,67.4,212.3,221.0,22.1,20.5,0.7051,1
GolfDr_SHB_12.11.2025,SHB,285,4045,67.42,210.2,220.9,21.6,20.3,0.733,1
GolfDr_SHB_12.11.2025,SHB,285,4046,67.43,208.7,221.1,21.7,20.7,0.748,1
GolfDr_SHB_12.11.2025,SHB,285,4047,67.45,206.4,221.0,21.6,20.3,0.7569,1
GolfDr_SHB_12.11.2025,SHB,285,4048,67.47,204.4,220.9,21.6,20.8,0.7096,1
GolfDr_SHB_12.11.2025,SHB,285,4049,67.48,202.3,220.5,21.7,20.8,0.6831,1
GolfDr_SHB_12.11.2025,SHB,285,4050,67.5,200.7,220.6,22.1,21.0,0.7039,1
GolfDr_SHB_12.11.2025,SHB,285,4051,67.52,198.4,220.1,22.2,20.9,0.7073,1
GolfDr_SHB_12.11.2025,SHB,285,4052,67.53,196.9,219.9,21.9,21.0,0.7106,1
GolfDr_SHB_12.11.2025,SHB,285,4053,67.55,194.6,219.1,21.5,20.4,0.694,1
GolfDr_SHB_12.11.2025,SHB,285,4054,67.57,193.0,219.0,21.1,20.2,0.6986,1
GolfDr_SHB_12.11.2025,SHB,285,4055,67.58,190.7,218.5,21.8,20.3,0.7356,1
GolfDr_SHB_12.11.2025,SHB,285,4056,67.6,188.6,218.7,21.7,20.6,0.7077,1
GolfDr_SHB_12.11.2025,SHB,285,4057,67.62,186.3,218.7,21.6,20.3,0.7189,1
GolfDr_SHB_12.11.2025,SHB,285,4058,67.63,184.3,218.7,21.6,20.9,0.7172,1
GolfDr_SHB_12.11.2025,SHB,285,4059,67.65,182.4,219.4,22.7,21.2,0.7916,1
GolfDr_SHB_12.11.2025,SHB,285,4060,67.67,180.1,218.4,22.1,20.8,0.6604,1
GolfDr_SHB_12.11.2025,SHB,285,4061,67.68,177.9,219.1,21.9,20.4,0.7314,1
GolfDr_SHB_12.11.2025,SHB,285,4062,67.7,176.5,219.7,22.2,19.9,0.6927,1
GolfDr_SHB_12.11.2025,SHB,285,4063,67.72,174.2,219.2,22.4,20.4,0.7377,1
