frame,time_s,n_blobs,peak_score
5592,93.2,8,21.7
5598,93.3,5,24.6
5604,93.4,7,25.1
5610,93.5,7,23.0
5616,93.6,1,23.2
5622,93.7,5,20.6
5628,93.8,7,22.2
5634,93.9,6,23.4
5640,94.0,7,25.2
5646,94.1,21,36.6
5652,94.2,25,40.8
5658,94.3,19,33.4
5664,94.4,11,38.4
5670,94.5,12,21.8
5676,94.6,9,23.0
5682,94.7,10,23.2
5688,94.8,10,21.7
5694,94.9,3,22.0
5700,95.0,10,22.1
5706,95.1,2,20.3
5712,95.2,4,20.7
5718,95.3,2,20.6
5724,95.4,7,23.6
5730,95.5,2,21.7
5736,95.6,6,23.5
5742,95.7,1,20.0
5748,95.8,3,21.0
5754,95.9,6,20.5
5760,96.0,6,22.4
5766,96.1,6,20.8
5772,96.2,3,20.2
5778,96.3,12,23.2
5784,96.4,2,20.9
5790,96.5,8,24.0
5796,96.6,2,23.2
5802,96.7,1,21.7
5808,96.8,1,20.2
5814,96.9,4,20.8
5820,97.0,1,30.6
5826,97.1,2,21.9
5832,97.2,1,19.8
5838,97.3,1,20.8
5844,97.4,1,20.5
5850,97.5,1,19.9
5856,97.6,3,21.8
5862,97.7,2,21.1
5868,97.8,4,22.9
5880,98.0,5,21.2
5886,98.1,2,19.7
5922,98.7,2,22.5
5928,98.8,1,22.5
5934,98.9,1,19.9
5940,99.0,1,19.9
5946,99.1,1,19.4
5958,99.3,1,22.0
5970,99.5,1,20.1
5976,99.6,1,20.2
5982,99.7,4,21.3
5988,99.8,6,22.6
5994,99.9,2,20.8
6000,100.0,2,20.4
6006,100.1,4,23.8
6018,100.3,1,19.6
6024,100.4,1,20.8
6030,100.5,1,20.5
6054,100.9,2,21.4
6066,101.1,3,21.5
6096,101.6,1,19.4
6120,102.0,1,21.4
6126,102.1,1,22.3
6132,102.2,1,24.1
6138,102.3,1,19.5
6150,102.5,1,19.6
6162,102.7,1,19.7
6174,102.9,2,22.1
6276,104.6,1,20.0
6282,104.7,3,20.7
6288,104.8,1,22.6
6294,104.9,1,21.5
6300,105.0,3,21.4
6348,105.8,1,20.8
6354,105.9,2,21.1
6360,106.0,1,19.9
6366,106.1,1,19.8
6378,106.3,1,21.7
6408,106.8,1,20.2
6420,107.0,1,19.2
6426,107.1,1,21.4
6432,107.2,1,22.3
6438,107.3,1,20.6
6444,107.4,1,20.8
6450,107.5,1,21.1
6456,107.6,2,20.0
6462,107.7,2,19.9
6468,107.8,1,21.2
6474,107.9,2,21.3
6480,108.0,2,20.6
6486,108.1,2,23.3
6492,108.2,2,25.3
6498,108.3,4,26.9
6504,108.4,2,22.1
6528,108.8,1,19.7
6534,108.9,1,21.3
6540,109.0,3,20.9
6546,109.1,1,19.9
6552,109.2,3,19.8
6558,109.3,4,21.6
6564,109.4,3,23.0
6570,109.5,3,22.6
6576,109.6,2,23.9
6582,109.7,4,22.2
6588,109.8,8,23.8
6594,109.9,10,23.5
6600,110.0,14,21.4
6606,110.1,9,23.4
6612,110.2,11,25.0
6618,110.3,9,21.8
6624,110.4,18,25.1
6630,110.5,17,25.1
6636,110.6,25,24.1
6642,110.7,19,23.9
6648,110.8,16,22.3
6654,110.9,28,28.2
6660,111.0,16,22.0
6666,111.1,31,23.2
6672,111.2,10,22.2
6678,111.3,5,21.3
6684,111.4,6,26.4
6690,111.5,3,22.8
6696,111.6,1,20.7
6702,111.7,8,21.1
6708,111.8,6,20.9
6714,111.9,6,20.7
